mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
françoise,19980318,70,312064,22.43,6.626e-06,5.18,0
françoise,20010313,244,856881,28.48,8.325e-08,7.08,0
françoise,20020612,146,716896,20.37,1.071e-05,4.97,0
françoise,20030120,68,189845,35.82,1.174e-08,7.93,0
françoise,20040217,59,285253,20.68,1.934e-05,4.71,1
françoise,20040926,49,174430,28.09,8.361e-07,6.08,0
françoise,20070610,119,327453,36.34,2.642e-09,8.58,0
françoise,20080408,53,208017,25.48,2.318e-06,5.63,0
françoise,20081020,58,165284,35.09,2.517e-08,7.6,0
françoise,20100829,32,167269,19.13,9.38e-05,4.03,0
françoise,20110607,59,286247,20.61,2.004e-05,4.7,0
françoise,20120610,91,384408,23.67,2.613e-06,5.58,0
françoise,20200824,40,178388,22.42,1.53e-05,4.82,0
roumanie,19450922,25,45217,55.29,1.034e-06,5.99,0
roumanie,19461012,29,61073,47.48,2.981e-06,5.53,1
roumanie,19470211,28,58706,47.7,3.146e-06,5.5,0
roumanie,19480102,22,42595,51.65,3.154e-06,5.5,1
roumanie,19561227,29,83971,34.54,5.08e-05,4.29,0
roumanie,19680903,45,145448,30.94,6.72e-05,4.17,0
roumanie,19690804,62,157009,39.49,4.681e-06,5.33,2
roumanie,19700617,115,184378,62.37,3.614e-09,8.44,0
roumanie,19750724,46,139942,32.87,3.932e-05,4.41,0
roumanie,19891227,164,134659,121.79,1.557e-16,15.81,6
roumanie,20160610,78,260135,29.98,5.469e-05,4.26,0
degrés,19520517,24,93401,25.7,2.643e-07,6.58,0
degrés,19540204,32,104516,30.62,5.92e-09,8.23,0
degrés,19560206,17,93492,18.18,3.117e-05,4.51,0
degrés,19571009,17,93865,18.11,3.216e-05,4.49,0
degrés,19580125,28,92955,30.12,1.605e-08,7.79,1
degrés,19600115,17,97072,17.51,4.177e-05,4.38,0
degrés,19620814,16,91619,17.46,5.273e-05,4.28,0
degrés,19621225,24,106278,22.58,1.096e-06,5.96,0
degrés,19690721,23,149534,15.38,4.757e-05,4.32,0
degrés,19790102,22,154346,14.25,9.788e-05,4.01,0
degrés,19850109,25,131332,19.04,5.401e-06,5.27,0
degrés,19950824,23,141195,16.29,2.928e-05,4.53,0
degrés,19970101,32,214893,14.89,2.929e-05,4.53,1
degrés,19980811,22,134979,16.3,3.305e-05,4.48,0
degrés,19990822,18,102179,17.62,3.275e-05,4.48,0
degrés,20060724,17,98501,17.26,4.673e-05,4.33,0
suisses,19460522,14,54002,25.92,6.513e-05,4.19,1
suisses,19461030,18,63238,28.46,1.27e-05,4.9,0
suisses,19480326,18,58667,30.68,6.729e-06,5.17,1
suisses,19490119,14,55573,25.19,7.917e-05,4.1,0
suisses,19550929,36,104804,34.35,1.354e-07,6.87,0
suisses,19641102,58,136328,42.54,9.045e-10,9.04,0
suisses,19710927,64,185320,34.53,2.106e-08,7.68,0
suisses,19780302,39,193588,20.15,3.741e-05,4.43,0
suisses,19830415,56,176866,31.66,1.069e-07,6.97,0
suisses,19831231,30,153529,19.54,7.517e-05,4.12,0
suisses,19891121,30,138192,21.71,3.072e-05,4.51,0
suisses,19950810,25,119503,20.92,6.17e-05,4.21,0
suisses,19980814,27,137971,19.57,8.999e-05,4.05,0
suisses,20091205,29,142065,20.41,5.574e-05,4.25,0
suisses,20140209,69,211177,32.67,4.116e-08,7.39,0
suisses,20160604,39,180408,21.62,1.943e-05,4.71,0
interdite,19570607,13,104895,12.39,1.407e-05,4.85,1
prospérité,19461030,15,63238,23.72,5.457e-07,6.26,0
prospérité,19490108,13,60740,21.4,3.478e-06,5.46,0
prospérité,19560109,13,87467,14.86,5.449e-05,4.26,0
prospérité,19640716,14,106258,13.18,9.366e-05,4.03,0
prospérité,20000815,20,130507,15.32,6.724e-06,5.17,1
exposés,19600513,11,81739,13.46,1.907e-05,4.72,0
exposés,20161011,29,325823,8.9,5.623e-06,5.25,0
choisit,20220218,30,405466,7.4,5.893e-06,5.23,0
sceaux,19460807,31,70941,43.7,1.827e-08,7.74,0
sceaux,19490209,53,64429,82.26,3.364e-15,14.47,1
sceaux,19490608,16,65421,24.46,8.074e-05,4.09,0
sceaux,19500427,21,73277,28.66,9.583e-06,5.02,0
sceaux,19620523,39,122251,31.9,4.363e-07,6.36,0
sceaux,19800530,38,199205,19.08,8.702e-05,4.06,0
sceaux,19801114,53,198208,26.74,1.784e-06,5.75,1
sceaux,19840809,29,126728,22.88,2.909e-05,4.54,0
sceaux,19971029,54,229122,23.57,7.145e-06,5.15,1
sceaux,20010512,107,446901,23.94,2.695e-06,5.57,0
distingue,20151125,22,383726,5.73,8.422e-05,4.07,0
honneur,19450221,9,32107,28.03,1.153e-06,5.94,1
honneur,19450815,10,55843,17.91,9.869e-06,5.01,0
honneur,19610601,11,92583,11.88,8.52e-05,4.07,0
honneur,19630115,13,124824,10.41,9.564e-05,4.02,0
honneur,19790922,21,211073,9.95,2.075e-05,4.68,0
honneur,20021022,74,405867,18.23,1.011e-11,11.0,0
concession,19460412,12,54167,22.15,3.335e-06,5.48,0
concession,19470811,13,66318,19.6,5.165e-06,5.29,0
concession,19501216,17,88768,19.15,1.224e-06,5.91,0
concession,19510508,11,73049,15.06,8.573e-05,4.07,0
concession,19540211,15,103490,14.49,2.657e-05,4.58,1
concession,19561022,19,116960,16.24,3.266e-06,5.49,1
concession,19570628,15,113042,13.27,5.24e-05,4.28,0
concession,19730402,22,175940,12.5,2.083e-05,4.68,0
concession,19851205,20,185314,10.79,9.726e-05,4.01,0
précédé,19910508,15,158276,9.48,4.688e-06,5.33,0
déroulement,19680917,22,167020,13.17,6.397e-07,6.19,2
déroulement,19851002,15,142272,10.54,3.746e-05,4.43,0
déroulement,20060510,54,272238,19.84,2.147e-12,11.67,0
porteurs,19451201,10,41130,24.31,7.234e-06,5.14,1
porteurs,19480130,16,58890,27.17,6.631e-08,7.18,2
porteurs,19510108,15,90496,16.58,1.045e-05,4.98,0
porteurs,19510904,13,94602,13.74,8.507e-05,4.07,0
porteurs,19520524,11,54973,20.01,1.459e-05,4.84,1
porteurs,19521209,25,91948,27.19,1.465e-09,8.83,0
porteurs,19530519,15,77343,19.39,2.719e-06,5.57,0
porteurs,19540131,16,93916,17.04,5.904e-06,5.23,1
porteurs,19540529,15,102398,14.65,2.837e-05,4.55,0
porteurs,19560605,17,103568,16.41,6.016e-06,5.22,0
porteurs,19570304,26,88782,29.29,3.478e-10,9.46,0
porteurs,19580308,14,100306,13.96,5.545e-05,4.26,0
porteurs,19591222,16,107821,14.84,1.913e-05,4.72,1
porteurs,19701118,23,203667,11.29,5.235e-05,4.28,0
porteurs,19820925,31,210745,14.71,1.385e-06,5.86,0
porteurs,19971019,25,237851,10.51,7.798e-05,4.11,0
porteurs,20000613,28,252749,11.08,3.678e-05,4.43,0
francfort,19450203,15,32740,45.82,5.049e-07,6.3,4
francfort,19480113,25,62437,40.04,1.029e-07,6.99,1
francfort,19480616,15,54458,27.54,3.289e-05,4.48,0
francfort,19720629,64,159490,40.13,1.91e-09,8.72,0
francfort,19851108,62,176601,35.11,1.884e-08,7.72,0
francfort,19931026,39,214114,18.21,9.085e-05,4.04,0
francfort,19980921,44,178163,24.7,4.105e-06,5.39,0
francfort,19990101,73,152180,47.97,4.106e-11,10.39,0
francfort,20010205,190,478444,39.71,2.025e-10,9.69,0
francfort,20030102,29,149750,19.37,8.658e-05,4.06,0
entrées,19830820,33,139600,23.64,1.437e-09,8.84,0
entrées,19850615,24,184180,13.03,1.275e-05,4.89,0
atteints,19561108,14,101537,13.79,1.34e-05,4.87,0
atteints,20200330,33,224400,14.71,7.619e-08,7.12,4
atteints,20201101,21,216184,9.71,4.521e-05,4.34,0
atteints,20211229,24,210047,11.43,6.128e-06,5.21,0
offres,19620807,16,94085,17.01,6.768e-05,4.17,0
offres,19660728,22,113856,19.32,7.291e-06,5.14,0
offres,19990622,34,168238,20.21,9.773e-07,6.01,0
offres,19991201,44,253048,17.39,2.843e-06,5.55,0
offres,20050822,32,202445,15.81,1.657e-05,4.78,0
offres,20060311,64,349846,18.29,6.842e-07,6.16,0
offres,20120109,38,219529,17.31,4.233e-06,5.37,0
offres,20130205,38,301984,12.58,9.962e-05,4.0,0
offres,20140910,37,292803,12.64,9.998e-05,4.0,0
négatif,19740513,30,193227,15.53,8.183e-08,7.09,2
négatif,20001222,32,316046,10.13,1.197e-05,4.92,1
négatif,20210711,22,220671,9.97,4.466e-05,4.35,0
négatif,20211223,36,240890,14.94,5.472e-08,7.26,2
compagnons,19450618,11,47434,23.19,4.616e-06,5.34,0
compagnons,19460322,10,54644,18.3,4.226e-05,4.37,0
compagnons,19520324,26,77040,33.75,4.194e-11,10.38,1
compagnons,19580619,32,104219,30.7,2.726e-11,10.56,1
compagnons,19610214,16,100182,15.97,9.595e-06,5.02,0
compagnons,19611116,21,96164,21.84,9.255e-08,7.03,1
compagnons,19730423,34,142706,23.83,1.189e-09,8.92,1
compagnons,19900522,24,175970,13.64,7.544e-06,5.12,0
compagnons,19950731,14,89703,15.61,2.191e-05,4.66,0
compagnons,20000704,33,232420,14.2,1.671e-06,5.78,0
compagnons,20001204,24,204750,11.72,3.118e-05,4.51,0
compagnons,20010421,57,427546,13.33,8.507e-07,6.07,0
compagnons,20070123,40,227936,17.55,5.384e-08,7.27,0
compagnons,20190417,29,294616,9.84,9.127e-05,4.04,0
compagnons,20231110,31,279160,11.1,2.653e-05,4.58,0
bancaires,19971104,29,166733,17.39,4.231e-05,4.37,0
bancaires,20000312,37,205400,18.01,1.844e-05,4.73,0
bancaires,20010430,31,179162,17.3,3.851e-05,4.41,1
bancaires,20020101,34,196457,17.31,3.193e-05,4.5,1
bancaires,20080929,47,165527,28.39,3.887e-08,7.41,5
bancaires,20090208,30,165320,18.15,2.677e-05,4.57,0
bancaires,20130319,77,293830,26.21,3.389e-08,7.47,1
expositions,19861021,28,160895,17.4,1.922e-06,5.72,0
expositions,19971003,54,454320,11.89,2.602e-05,4.58,0
d'au,20041228,16,175982,9.09,7.919e-05,4.1,0
caméra,19760607,37,164376,22.51,2.083e-06,5.68,0
caméra,20010813,48,241524,19.87,4.784e-06,5.32,0
caméra,20140820,36,221577,16.25,6.681e-05,4.18,0
caméra,20150514,26,115451,22.52,6.279e-06,5.2,0
caméra,20180811,44,153764,28.62,4.888e-08,7.31,0
caméra,20181206,66,341710,19.31,3.821e-06,5.42,0
caméra,20200214,50,272295,18.36,1.091e-05,4.96,1
brillant,19541208,12,118560,10.12,1.99e-05,4.7,0
sauvegarde,19571214,30,91325,32.85,7.279e-10,9.14,1
sauvegarde,19620115,22,126569,17.38,7.981e-06,5.1,0
sauvegarde,19690807,28,130164,21.51,3.299e-07,6.48,0
sauvegarde,20080109,43,233233,18.44,4.889e-07,6.31,1
terreur,19560608,14,91431,15.31,5.544e-05,4.26,0
terreur,19570607,15,104895,14.3,6.943e-05,4.16,0
terreur,19760610,28,188236,14.87,5.289e-06,5.28,0
terreur,19890707,38,224611,16.92,4.277e-07,6.37,1
terreur,19990907,23,157906,14.57,1.258e-05,4.9,0
terreur,20010927,89,644989,13.8,9.738e-07,6.01,1
terreur,20030225,46,297015,15.49,7.553e-07,6.12,0
terreur,20130307,50,310328,16.11,3.562e-07,6.45,0
terreur,20151116,37,290307,12.75,1.254e-05,4.9,0
références,19931022,22,216968,10.14,3.63e-05,4.44,0
réglé,19511001,9,60102,14.97,1.416e-05,4.85,0
enregistrés,19720824,12,112685,10.65,3.251e-05,4.49,0
enregistrés,20200812,18,211661,8.5,2.418e-05,4.62,0
m'ont,19521128,15,98148,15.28,2.941e-05,4.53,0
m'ont,19981206,30,249466,12.03,2.162e-05,4.67,0
employeurs,19470623,13,59061,22.01,4.071e-05,4.39,0
employeurs,19500417,15,73675,20.36,3.911e-05,4.41,1
employeurs,19540605,22,120833,18.21,2.491e-05,4.6,0
employeurs,19550912,25,86414,28.93,1.22e-07,6.91,1
employeurs,19710529,31,193807,16.0,3.27e-05,4.49,1
compagnon,19450103,11,35329,31.14,3.265e-07,6.49,0
compagnon,19520324,15,77040,19.47,1.454e-06,5.84,0
compagnon,19730423,32,142706,22.42,1.206e-09,8.92,0
compagnon,19800120,18,138522,12.99,2.059e-05,4.69,0
compagnon,20010819,30,253142,11.85,7.843e-06,5.11,0
compagnon,20130819,21,155014,13.55,7.336e-06,5.13,0
compagnon,20200601,25,204951,12.2,1.058e-05,4.98,0
existant,19690304,23,171310,13.43,9.218e-07,6.04,0
retrouvés,20060227,36,379344,9.49,1.614e-05,4.79,0
retrouvés,20240402,24,271083,8.85,8.894e-05,4.05,0
concernées,20160704,27,256881,10.51,1.543e-05,4.81,0
l'immigration,19970225,216,420805,51.33,1.378e-06,5.86,2
l'immigration,19970801,70,159953,43.76,1.72e-05,4.76,0
l'immigration,20000619,80,213867,37.41,6.57e-05,4.18,0
l'immigration,20020609,167,331125,50.43,1.947e-06,5.71,0
l'immigration,20050711,172,228788,75.18,5.342e-09,8.27,0
l'immigration,20071008,76,172493,44.06,1.496e-05,4.82,1
l'immigration,20080707,82,147582,55.56,1.073e-06,5.97,0
l'immigration,20110408,107,303395,35.27,9.325e-05,4.03,0
l'immigration,20140209,80,211177,37.88,5.885e-05,4.23,0
recueillir,19720821,13,117844,11.03,4.865e-06,5.31,0
recueillir,20060311,21,349846,6.0,8.523e-05,4.07,0
sienne,19720408,18,150924,11.93,1.046e-07,6.98,0
sienne,19870816,12,127034,9.45,2.305e-05,4.64,0
sienne,19920708,22,222492,9.89,1.945e-07,6.71,0
sienne,19990922,17,227302,7.48,2.039e-05,4.69,0
sienne,20000731,11,130844,8.41,9.332e-05,4.03,0
sienne,20050921,24,431918,5.56,7.78e-05,4.11,0
d'investissements,19550212,36,95655,37.64,3.664e-15,14.44,0
d'investissements,19570709,15,97129,15.44,6.293e-06,5.2,0
pompidou,19690616,287,145466,197.3,2.005e-13,12.7,14
pompidou,19700227,141,156426,90.14,7.417e-07,6.13,3
pompidou,19710125,110,172363,63.82,3.133e-05,4.5,0
pompidou,19710927,122,185320,65.83,2.262e-05,4.65,1
pompidou,19720318,144,159425,90.32,7.132e-07,6.15,2
pompidou,19720925,145,168579,86.01,1.28e-06,5.89,1
pompidou,19730111,206,166289,123.88,5.696e-09,8.24,1
pompidou,19731001,98,167357,58.56,6.829e-05,4.17,0
pompidou,19740403,333,196556,169.42,7.403e-12,11.13,2
hôtels,19451107,12,54824,21.89,6.15e-05,4.21,0
hôtels,19640525,21,123271,17.04,5.142e-05,4.29,0
hôtels,19700815,25,136100,18.37,1.611e-05,4.79,0
hôtels,19710208,34,157516,21.59,1.167e-06,5.93,0
hôtels,19731001,47,167357,28.08,1.019e-08,7.99,0
hôtels,19890324,35,231314,15.13,4.414e-05,4.36,0
hôtels,19890831,28,152432,18.37,1.166e-05,4.93,0
hôtels,19921108,25,154654,16.17,5.027e-05,4.3,0
hôtels,19951203,34,207589,16.38,2.215e-05,4.65,0
hôtels,20081128,34,209002,16.27,2.365e-05,4.63,0
remarqué,19541120,10,100887,9.91,5.265e-05,4.28,0
remarqué,19621130,13,138366,9.4,1.382e-05,4.86,0
remarqué,20020715,16,223269,7.17,4.082e-05,4.39,0
matériaux,19580419,15,101636,14.76,5.782e-05,4.24,0
matériaux,19710902,38,140578,27.03,3.613e-10,9.44,1
matériaux,19800129,31,228353,13.58,1.041e-05,4.98,0
matériaux,19810629,32,210280,15.22,2.755e-06,5.56,1
matériaux,19871118,31,183409,16.9,9.086e-07,6.04,0
matériaux,19881122,20,138918,14.4,2.377e-05,4.62,0
matériaux,19891016,61,155446,39.24,2.67e-15,14.57,0
matériaux,19990517,22,183357,12.0,8.314e-05,4.08,0
matériaux,20001017,36,235010,15.32,1.766e-06,5.75,0
matériaux,20191104,29,229895,12.61,2.579e-05,4.59,0
confort,19490608,14,65421,21.4,4.038e-07,6.39,0
confort,19580402,13,103351,12.58,5.426e-05,4.27,0
confort,19591002,12,95702,12.54,8.193e-05,4.09,0
confort,19850928,18,140330,12.83,9.538e-06,5.02,0
confort,19861003,23,180125,12.77,3.179e-06,5.5,0
confort,19890324,27,231314,11.67,4.307e-06,5.37,0
confort,20000312,21,205400,10.22,3.98e-05,4.4,0
confort,20190330,27,276975,9.75,2.787e-05,4.55,0
apparition,20060203,33,376628,8.76,1.042e-07,6.98,0
départs,19530813,15,73649,20.37,1.919e-05,4.72,0
départs,19640730,19,110477,17.2,2.946e-05,4.53,1
départs,19700110,28,165388,16.93,9.711e-06,5.01,0
départs,19710104,18,116890,15.4,8.538e-05,4.07,0
départs,19710728,21,138241,15.19,6.003e-05,4.22,0
départs,19880318,42,234901,17.88,1.731e-06,5.76,0
départs,20190417,37,294616,12.56,8.924e-05,4.05,0
vigilance,19470426,13,60963,21.32,2.558e-05,4.59,1
vigilance,19610424,23,120625,19.07,6.307e-06,5.2,0
vigilance,20141227,21,99213,21.17,3.287e-06,5.48,0
vigilance,20160601,44,336427,13.08,5.031e-05,4.3,1
vigilance,20180805,22,117356,18.75,8.622e-06,5.06,0
vigilance,20190628,38,287805,13.2,5.724e-05,4.24,0
vigilance,20220718,39,242548,16.08,8.168e-06,5.09,2
vigilance,20230719,46,245414,18.74,9.989e-07,6.0,1
vigilance,20231101,56,253811,22.06,6.789e-08,7.17,2
vigilance,20240402,42,271083,15.49,1.038e-05,4.98,0
vigilance,20250810,44,166641,26.4,1.021e-08,7.99,5
fabrique,19470419,9,60730,14.82,7.397e-05,4.13,0
fabrique,19601004,17,100344,16.94,2.433e-07,6.61,0
fabrique,19650527,14,136950,10.22,7.979e-05,4.1,0
fabrique,20150318,33,376561,8.76,1.234e-05,4.91,0
fabrique,20181206,32,341710,9.36,6.381e-06,5.2,0
fabrique,20220221,94,590852,15.91,7.426e-12,11.13,0
fabrique,20250819,18,197095,9.13,6.763e-05,4.17,0
offrent,20180820,14,170160,8.23,8.776e-05,4.06,0
offrent,20220712,27,325633,8.29,4.151e-06,5.38,0
automobiles,19550616,16,106031,15.09,2.936e-05,4.53,0
automobiles,19631130,17,133445,12.74,8.705e-05,4.06,0
automobiles,19670324,17,131220,12.96,7.667e-05,4.12,0
automobiles,19800926,28,182715,15.32,3.051e-06,5.52,0
automobiles,19841004,24,186869,12.84,2.819e-05,4.55,0
automobiles,20081213,22,128289,17.15,2.41e-06,5.62,0
automobiles,20190408,60,258184,23.24,3.622e-10,9.44,0
olympique,19520725,56,88486,63.29,2.26e-05,4.65,0
olympique,19720907,111,163968,67.7,7.087e-06,5.15,0
olympique,19960803,146,182423,80.03,9.415e-07,6.03,3
olympique,20000920,324,415157,78.04,9.095e-07,6.04,5
olympique,20040815,166,165841,100.1,4.275e-08,7.37,4
olympique,20050705,311,488086,63.72,8.999e-06,5.05,0
olympique,20060203,258,376628,68.5,4.393e-06,5.36,0
olympique,20080818,160,143731,111.32,8.441e-09,8.07,5
olympique,20100227,75,140990,53.2,7.71e-05,4.11,0
olympique,20120728,198,172054,115.08,3.963e-09,8.4,5
olympique,20140209,147,211177,69.61,4.56e-06,5.34,0
olympique,20160815,219,180897,121.06,1.485e-09,8.83,6
olympique,20210801,175,159077,110.01,9.393e-09,8.03,5
olympique,20220206,117,232733,50.27,9.848e-05,4.01,0
olympique,20230725,205,271266,75.57,1.568e-06,5.8,0
olympique,20240118,201,356652,56.36,3.22e-05,4.49,0
olympique,20240728,420,252695,166.21,9.171e-13,12.04,9
professions,19471230,12,37412,32.08,3.512e-06,5.45,1
professions,19650906,29,105453,27.5,1.118e-07,6.95,0
professions,19660527,22,127617,17.24,3.64e-05,4.44,0
professions,19801024,26,175280,14.83,8.366e-05,4.08,0
professions,19821002,64,224843,28.46,2.961e-09,8.53,2
professions,19830608,25,156128,16.01,4.863e-05,4.31,0
professions,19901212,27,172976,15.61,5.068e-05,4.3,0
professions,19920220,43,196925,21.84,4.932e-07,6.31,0
professions,20141209,48,303303,15.83,1.536e-05,4.81,0
laboratoires,19700812,28,143989,19.45,6.034e-05,4.22,0
laboratoires,19750724,27,139942,19.29,6.941e-05,4.16,0
laboratoires,20030526,37,196659,18.81,4.828e-05,4.32,0
laboratoires,20070201,73,245380,29.75,5.86e-08,7.23,0
veiller,20101103,25,315611,7.92,3.089e-06,5.51,0
fabriquer,19541006,17,109828,15.48,3.46e-07,6.46,0
fabriquer,19560713,15,104404,14.37,1.859e-06,5.73,0
fabriquer,19600216,14,106143,13.19,6.443e-06,5.19,0
fabriquer,20050807,19,204017,9.31,2.791e-05,4.55,0
slogan,19760515,21,205501,10.22,2.145e-05,4.67,0
slogan,19851112,17,139399,12.2,1.08e-05,4.97,0
slogan,20150111,18,196044,9.18,9.776e-05,4.01,0
d'idées,19921230,20,130195,15.36,2.24e-08,7.65,0
résolument,19951007,16,218920,7.31,5.881e-05,4.23,0
résolument,20220820,52,726456,7.16,7.674e-07,6.11,0
effectuées,19600308,12,108047,11.11,5.667e-05,4.25,0
effectuées,19671006,15,162286,9.24,7.843e-05,4.11,0
effectuées,19890202,26,190370,13.66,1.137e-07,6.94,0
représentés,19451229,10,71537,13.98,3.151e-05,4.5,0
représentés,19621127,12,101347,11.84,3.34e-05,4.48,0
d'identité,19800625,25,200253,12.48,7.353e-05,4.13,0
d'identité,19820417,39,191442,20.37,8.484e-08,7.07,2
d'identité,19860627,23,170347,13.5,4.676e-05,4.33,0
d'identité,19930611,32,218034,14.68,8.614e-06,5.06,1
d'identité,20050617,67,387823,17.28,1.819e-07,6.74,1
d'identité,20091102,38,190152,19.98,1.225e-07,6.91,1
d'identité,20110523,26,196413,13.24,4.012e-05,4.4,0
d'identité,20161101,33,244164,13.52,1.845e-05,4.73,0
tennis,19980601,40,131002,30.53,3.022e-05,4.52,0
tennis,20000529,83,265805,31.23,1.094e-05,4.96,1
tennis,20021130,112,319034,35.11,2.386e-06,5.62,0
tennis,20060528,39,137461,28.37,5.824e-05,4.23,0
tennis,20120601,103,418288,24.62,8.736e-05,4.06,0
tennis,20150523,31,87999,35.23,1.313e-05,4.88,0
tennis,20180528,76,252654,30.08,1.708e-05,4.77,0
l'envoi,19560901,17,91651,18.55,1.101e-05,4.96,1
l'envoi,19580717,18,104416,17.24,1.614e-05,4.79,0
l'envoi,19900812,24,126196,19.02,2.193e-06,5.66,1
l'envoi,20011117,53,382181,13.87,8.361e-06,5.08,0
l'envoi,20110420,39,250746,15.55,4.285e-06,5.37,0
l'envoi,20150426,20,91680,21.82,1.213e-06,5.92,0
privilégié,20041014,25,273197,9.15,2.59e-06,5.59,0
privilégié,20050930,39,376635,10.35,4.636e-08,7.33,1
privilégié,20190117,25,350618,7.13,3.975e-05,4.4,0
reportage,19850128,29,181664,15.96,1.551e-05,4.81,0
reportage,19900203,30,180277,16.64,9.322e-06,5.03,0
reportage,19921108,35,154654,22.63,1.513e-07,6.82,0
reportage,20040417,28,195803,14.3,4.751e-05,4.32,0
significatif,19540430,10,110255,9.07,9.141e-05,4.04,0
cri,19721012,18,182077,9.89,3.708e-05,4.43,0
cri,19810113,29,181061,16.02,1.282e-08,7.89,0
cri,19861010,17,166439,10.21,3.56e-05,4.45,0
cri,19961215,16,147705,10.83,2.845e-05,4.55,0
cri,20000109,52,182624,28.47,5.848e-16,15.23,0
cri,20040824,25,194410,12.86,5.614e-07,6.25,0
cri,20060528,15,137461,10.91,3.617e-05,4.44,0
cri,20060901,23,187038,12.3,1.443e-06,5.84,0
cassation,19490706,22,67276,32.7,8.99e-06,5.05,0
cassation,19871212,42,178282,23.56,4.176e-05,4.38,1
cassation,19880715,32,129479,24.71,4.256e-05,4.37,0
cassation,19921128,50,195150,25.62,1.443e-05,4.84,0
cassation,19960710,45,173189,25.98,1.472e-05,4.83,0
cassation,19970207,90,416840,21.59,4.36e-05,4.36,0
cassation,19990517,45,183357,24.54,2.576e-05,4.59,1
cassation,20011006,129,562648,22.93,1.891e-05,4.72,2
cassation,20110417,39,175142,22.27,7.631e-05,4.12,1
dissolution,19460315,17,53672,31.67,2.587e-05,4.59,0
dissolution,19460710,50,64957,76.97,1.467e-12,11.83,2
dissolution,19480904,27,62214,43.4,2.597e-07,6.59,1
dissolution,19530529,39,88907,43.87,5.749e-08,7.24,0
dissolution,19551205,108,96153,112.32,1.781e-19,18.75,2
dissolution,19580312,32,118525,27.0,1.906e-05,4.72,0
dissolution,19730703,39,164249,23.74,4.216e-05,4.38,0
dissolution,19880515,34,132519,25.66,2.672e-05,4.57,0
dissolution,19960717,92,156695,58.71,2.417e-11,10.62,0
dissolution,19970423,141,223374,63.12,1.371e-12,11.86,3
dissolution,20240610,190,279504,67.98,9.736e-14,13.01,9
dissolution,20251006,60,255719,23.46,2.829e-05,4.55,0
cessez,19540721,43,92349,46.56,7.131e-05,4.15,0
cessez,19561108,68,101537,66.97,1.397e-06,5.85,0
cessez,19591016,45,89423,50.32,3.65e-05,4.44,0
cessez,19610724,76,120337,63.16,2.36e-06,5.63,0
cessez,19620320,188,153576,122.41,2.213e-11,10.65,2
cessez,19670612,103,147118,70.01,5.206e-07,6.28,1
cessez,19700808,89,146735,60.65,3.155e-06,5.5,1
cessez,19730125,134,191229,70.07,4.102e-07,6.39,1
cessez,19731025,235,203304,115.59,5.69e-11,10.24,2
cessez,19880809,61,134371,45.4,6.421e-05,4.19,0
cessez,20060730,81,95625,84.71,5.598e-08,7.25,2
cessez,20090118,93,134545,69.12,6.747e-07,6.17,1
querelle,19590326,15,93020,16.13,3.993e-05,4.4,1
querelle,19591225,19,100177,18.97,3.778e-06,5.42,0
querelle,19630315,22,124203,17.71,3.891e-06,5.41,0
querelle,19820901,29,161178,17.99,1.151e-06,5.94,0
querelle,19840303,24,195772,12.26,8.017e-05,4.1,0
prononce,19601014,11,94605,11.63,8.966e-05,4.05,0
prononce,19610518,11,87167,12.62,5.233e-05,4.28,0
prononce,19630615,14,128822,10.87,4.559e-05,4.34,0
prouvé,19820209,16,192641,8.31,4.659e-05,4.33,0
prouvé,19830401,22,143732,15.31,9.908e-09,8.0,0
prouvé,20010617,33,395709,8.34,2.377e-06,5.62,0
prouvé,20081128,16,209002,7.66,8.961e-05,4.05,0
prouvé,20111023,20,230322,8.68,1.165e-05,4.93,0
prouvé,20120622,25,280772,8.9,3.352e-06,5.47,0
prouvé,20130912,24,332358,7.22,3.392e-05,4.47,0
prouvé,20221022,27,239321,11.28,1.297e-07,6.89,0
chimiques,19620608,25,124187,20.13,5.399e-05,4.27,0
chimiques,19880324,33,175118,18.84,5.473e-05,4.26,0
chimiques,19890109,99,111449,88.83,7e-20,19.15,2
chimiques,19910209,44,206725,21.28,1.095e-05,4.96,1
chimiques,20011027,121,457995,26.42,1.909e-07,6.72,0
chimiques,20030318,70,295780,23.67,1.649e-06,5.78,0
chimiques,20120722,40,123023,32.51,9.93e-08,7.0,0
chimiques,20130430,57,223938,25.45,9.418e-07,6.03,4
chimiques,20130828,139,269249,51.63,2.264e-13,12.65,12
chimiques,20150815,27,103173,26.17,4.221e-06,5.37,0
chimiques,20170406,114,347979,32.76,6.648e-09,8.18,0
chimiques,20171117,55,313192,17.56,5.133e-05,4.29,0
chimiques,20180413,122,311667,39.14,2.013e-10,9.7,2
cinéaste,20040217,94,285253,32.95,6.639e-06,5.18,0
cinéaste,20090515,64,211452,30.27,2.424e-05,4.62,0
cinéaste,20090927,49,164635,29.76,3.901e-05,4.41,0
cinéaste,20150517,26,74296,35.0,2.802e-05,4.55,0
cinéaste,20181109,134,305629,43.84,1.003e-07,7.0,0
mutation,19501209,14,95981,14.59,7.077e-05,4.15,0
mutation,19671128,20,165453,12.09,8.319e-05,4.08,0
mutation,19700428,21,168175,12.49,5.447e-05,4.26,0
mutation,20110102,13,86646,15.0,7.967e-05,4.1,0
mutation,20201222,30,265768,11.29,5.101e-05,4.29,0
