mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
compris,20220227,4.117,0.0825,0.7628,0.6255,-1.5774,,,,
compris,20221117,4.4117,-0.2864,0.2969,-0.3646,-0.7118,,,,
compris,20260615,5.9966,1.2161,-0.181,-0.4944,-1.0132,,,,
membre,20080714,14.2778,0.7037,2.0702,-2.2578,0.2471,0.7238,2.1883,-2.3202,-0.101
membre,20090101,11.2299,-1.9539,-0.4284,0.1508,-0.9756,-2.2267,-0.3707,-0.1504,-0.817
membre,20111031,4.6983,1.1535,-0.8318,1.9104,-0.0998,,,,
membre,20120516,4.159,0.4932,0.0567,-0.3577,3.0609,,,,
membre,20230228,4.1033,-0.6427,0.206,-0.2388,0.0427,,,,
membre,20230404,4.2863,0.7212,1.9107,-1.5237,-0.0439,,,,
laisser,20080318,4.2361,0.2125,-0.851,0.0373,1.0246,,,,
laisser,20080626,4.1637,0.3821,0.8652,1.1864,-1.2154,,,,
laisser,20090106,32.5532,-1.4041,-0.0295,0.0026,-1.2021,-1.6813,0.0138,-0.3348,-0.4187
laisser,20160110,4.4154,-1.6854,0.518,-0.3257,0.7461,,,,
laisser,20161023,6.2357,-0.8061,0.4966,0.1575,0.8792,-0.9418,0.552,0.3979,0.7117
laisser,20200410,4.1765,0.433,2.6963,1.5086,0.0419,,,,
laisser,20231014,4.3535,-0.3232,-0.8221,-1.1932,1.3566,,,,
vice,20110211,5.2392,-1.1548,4.1131,1.0459,1.2559,,,,
vice,20140419,11.1473,1.4631,0.7164,-1.8325,-0.3892,1.4863,0.7743,-1.7444,1.781
vice,20170111,5.139,1.928,-1.0672,-1.2943,1.3501,,,,
vice,20200716,9.0934,1.879,0.8049,2.1485,0.7475,1.7025,0.7841,2.2399,1.4028
vice,20201107,8.1574,0.0998,-0.1185,1.9531,-0.1138,-0.2198,-0.1517,1.8658,-0.7096
vice,20210120,4.0027,-2.5056,1.0098,0.9989,1.6254,,,,
vice,20230106,5.0141,-0.4056,-2.265,-2.0563,-0.5223,,,,
vice,20240722,7.4726,1.8412,2.0434,-0.3519,-0.2246,1.6626,2.1222,-0.1634,-0.0816
vice,20260410,10.3109,3.0965,-0.0375,-2.1707,0.1724,3.1075,-0.0029,-1.9132,0.4688
victoire,20080120,4.4543,-1.4959,-0.4597,-1.9067,2.8493,,,,
victoire,20080316,4.0959,-1.8538,0.7794,-0.1832,4.0971,,,,
victoire,20080928,4.231,-2.3607,0.4091,-0.6507,2.5585,,,,
victoire,20081105,6.0614,1.2941,0.5325,0.5888,-2.0319,1.0008,0.4981,0.3183,-0.4142
victoire,20100321,5.5442,-1.8652,-0.19,0.1228,2.8909,,,,
victoire,20120506,8.278,-0.0366,0.0778,0.3701,1.4311,-0.1302,0.0812,0.5675,0.2614
victoire,20120617,4.2374,-0.3067,0.9313,-0.5415,1.6147,,,,
victoire,20140330,5.4816,-0.5775,0.2503,0.7382,2.7,,,,
victoire,20161109,5.1133,1.0018,-0.7748,0.4429,-2.126,,,,
victoire,20170508,5.577,-0.0865,1.9578,-1.3941,0.5699,,,,
victoire,20180716,4.0817,1.4872,2.3213,-0.8812,-0.0487,,,,
victoire,20241106,4.4837,0.3963,-0.1267,0.7098,-2.3205,,,,
matière,20080424,4.4163,-0.9855,0.6306,-0.6744,0.9384,,,,
feu,20090118,9.678,-2.5743,1.8021,0.7994,0.5557,-2.5532,1.8014,0.6223,0.4483
feu,20090713,4.8466,1.5312,-0.8066,-0.2364,-0.309,,,,
feu,20100713,4.9287,2.1304,-1.3051,0.6616,-0.2146,,,,
feu,20110713,5.0221,0.574,0.3902,0.7735,-0.5264,,,,
feu,20130713,7.7336,1.8582,1.3715,-0.5264,-0.082,1.663,1.4,-0.5993,-0.6673
feu,20140712,9.4042,1.8304,-2.1222,-0.5512,0.4938,1.7007,-2.0856,-0.5948,-0.0161
feu,20150215,4.9538,0.3024,1.1712,-1.2844,-0.7577,,,,
feu,20150726,6.7354,-1.2307,0.7998,1.3111,1.3997,-1.136,0.729,1.2648,0.0819
feu,20160715,7.7273,3.0113,1.2144,0.0157,-0.0765,2.8171,1.2172,0.1032,-0.3748
feu,20170715,4.2366,2.7187,-0.3465,-0.5451,-0.4476,,,,
feu,20190416,6.1634,0.9711,-0.1317,-0.5276,-0.4958,0.7291,-0.1518,-0.6643,-0.8314
feu,20190712,5.0366,2.4407,-0.8314,1.601,0.5977,,,,
feu,20201015,8.8609,2.294,-2.3289,-1.8146,0.7329,2.323,-2.1628,-1.7571,1.1838
feu,20210101,9.1467,1.3039,-0.236,-0.8437,0.0444,1.1117,-0.0588,-0.7597,-0.2968
feu,20220713,4.1784,3.6231,-1.7412,-1.6672,0.4162,,,,
feu,20220814,7.106,0.0404,4.4657,0.1517,0.2606,0.0478,4.5322,0.3176,1.1945
feu,20240714,4.5735,1.4416,1.1838,-1.6266,-0.9187,,,,
feu,20250624,4.3139,-0.6202,-2.3212,-1.8082,1.244,,,,
feu,20250806,6.7256,2.3192,-2.213,-0.3302,-0.2993,2.2025,-2.2723,-0.3653,0.2036
feu,20260408,6.7537,1.4719,-2.5205,-0.1723,-0.4121,1.2495,-2.4511,-0.2565,-0.3851
feu,20260713,9.4406,0.6156,-0.7014,-2.1617,0.4515,0.6968,-0.3589,-1.8259,1.2961
libération,20080703,29.2591,1.9117,-0.9094,0.3811,-0.0044,1.6661,-0.9544,0.3441,-0.8397
libération,20081201,4.9576,1.8692,0.5184,-0.8612,-0.2892,,,,
libération,20090816,4.0209,-0.2799,1.164,2.8577,-0.2787,,,,
libération,20100516,10.5121,0.5816,-0.2133,1.2899,-0.19,0.2448,-0.2663,1.1989,-0.7611
libération,20101113,6.44,0.4085,0.5211,-0.5863,-0.9189,0.1355,0.5278,-0.7513,-1.0279
libération,20110629,7.9937,1.486,-0.7959,2.4859,0.6357,1.2197,-0.8656,2.5799,-0.0612
libération,20111018,5.6245,0.7884,0.1815,0.6344,0.9346,,,,
libération,20130124,6.8226,0.1534,0.2685,-0.2273,-0.6044,-0.1139,0.3249,-0.5155,-0.992
libération,20131118,10.2311,1.1668,-0.6032,1.1957,-0.3159,0.9088,-0.7501,0.9959,-0.816
libération,20131231,7.5223,-0.0156,0.356,0.8185,-0.2635,-0.2997,0.3055,0.7667,-0.5704
libération,20140419,5.4458,0.7991,-2.6669,-0.3412,1.4453,,,,
libération,20140825,6.3366,0.2517,2.9168,0.9343,0.6098,0.1241,2.934,1.2056,0.4313
libération,20141209,5.1078,1.1261,-1.4064,0.8459,0.0763,,,,
libération,20150807,5.8136,-0.7748,-1.2191,-0.1235,-1.9341,,,,
libération,20211111,4.8119,-0.3581,0.4149,0.274,-0.541,,,,
libération,20231122,5.2108,2.6275,-1.123,-0.1153,0.0168,,,,
libération,20240815,5.5137,0.6863,-0.8266,1.7144,0.3112,,,,
libération,20250125,4.6492,1.0228,0.4001,0.5444,1.7443,,,,
libération,20250512,4.0902,0.7331,2.4515,1.6283,0.3063,,,,
libération,20251013,5.9178,-0.725,2.4201,0.3952,-0.866,,,,
prochaine,20090531,9.7579,-0.1559,-0.7134,1.1148,-0.2673,-0.3695,-0.7165,0.8735,0.0199
prochaine,20100516,4.2027,-0.1293,1.9453,-1.3232,0.9012,,,,
prochaine,20120603,4.995,0.464,-2.2671,0.5982,0.5076,,,,
prochaine,20130526,4.8689,-0.5783,-0.6141,-0.8872,3.4759,,,,
commun,20110527,5.0009,0.5014,1.3968,-1.3027,-0.9767,,,,
commun,20160322,5.2338,-1.1137,-1.4138,0.4843,0.7846,,,,
commun,20170419,9.6899,1.0647,1.8142,-1.2284,0.4679,0.9832,1.932,-1.1017,0.1995
commun,20180320,4.5897,-0.2608,-0.6475,0.1824,1.7342,,,,
commun,20181212,5.5048,0.9138,0.3134,0.9412,-0.2007,,,,
commun,20200511,10.8409,-0.4556,3.4491,0.9383,-0.0101,-0.5406,3.4588,0.9153,0.7108
mme,20080311,6.4722,0.4268,0.7768,0.1354,0.4379,0.2793,0.8294,0.171,0.7857
mme,20080604,4.2418,-0.4233,0.0195,0.0282,-0.8126,,,,
mme,20081122,7.3062,-1.0511,-0.122,0.598,-0.047,-1.2109,-0.1142,0.3081,0.2061
mme,20090101,66.5726,-1.5283,-0.4617,-0.0348,-1.1561,-1.8337,-0.428,-0.43,-0.7594
mme,20100711,9.7656,-0.9163,-0.7802,0.1348,-0.9326,-1.1504,-0.758,-0.1716,0.0608
mme,20110629,4.5834,-0.489,2.1511,-1.3346,-0.3577,,,,
mme,20110913,4.7101,-2.0529,0.0592,-0.7723,0.2787,,,,
mme,20120331,35.4485,-1.4983,-0.4802,0.1466,-1.2509,-1.8178,-0.4611,-0.2561,-0.8022
mme,20120613,4.5771,1.6847,1.4066,0.8017,-0.3981,,,,
mme,20140309,17.3079,-1.5858,-0.3895,-0.0685,-0.8692,-1.8196,-0.3729,-0.4223,-0.5783
mme,20150217,4.2288,-2.3946,0.4095,0.3987,-0.5148,,,,
mme,20151203,38.9818,-1.0347,-0.7418,-0.2385,-1.2982,-1.332,-0.7401,-0.6582,-0.7164
mme,20190504,9.646,-1.1351,-0.7092,-0.5749,-1.0619,-1.418,-0.643,-0.9155,-0.6771
mme,20220629,38.3886,-1.3851,-0.5673,-0.0914,-1.1195,-1.6879,-0.5411,-0.4554,-0.6871
entreprises,20200323,4.1772,2.0937,-0.2536,0.3732,0.1984,,,,
européenne,20080630,5.3156,0.1007,-1.617,1.9536,1.61,,,,
européenne,20081005,6.0265,1.984,-0.0501,0.2452,-1.228,1.7084,-0.0099,-0.0193,0.0243
européenne,20090101,6.5213,1.4235,0.5581,-0.3364,-0.3999,1.225,0.5296,-0.322,-0.6492
européenne,20160624,13.0138,1.7051,-0.5837,-0.1804,-0.9103,1.4571,-0.6538,-0.3161,-0.2985
européenne,20220228,5.1566,2.5571,-0.0446,0.3545,0.0033,,,,
preuve,20080412,6.1043,0.7368,-1.0164,0.7603,1.1799,0.6579,-0.9174,0.7333,1.2782
preuve,20080615,5.8167,-0.7752,-0.6225,-0.421,0.1434,,,,
preuve,20081018,4.278,0.4275,-0.469,1.7769,1.8768,,,,
preuve,20090621,5.2269,-0.4786,-1.4563,-0.6965,0.235,,,,
preuve,20101121,4.9635,1.1829,0.7775,0.8351,-0.1017,,,,
preuve,20110601,8.1557,-0.4014,1.0531,0.6891,0.7739,-0.4938,1.0082,0.8095,-0.0873
preuve,20110911,4.4656,0.3416,-1.1479,1.3811,2.5782,,,,
preuve,20120115,6.6123,-2.1248,-0.1526,0.439,-0.9335,-2.3292,-0.0007,0.1141,-0.0919
preuve,20121027,4.3389,-1.4805,-0.048,-0.9216,2.4509,,,,
preuve,20130824,5.2625,-0.6,-0.0602,0.9647,0.6884,,,,
preuve,20131019,6.0226,-1.7445,0.5652,0.4871,-0.1208,-1.8621,0.5864,0.1497,0.0631
preuve,20160918,5.0165,-0.7738,-1.9845,0.0067,0.8719,,,,
preuve,20240414,6.5192,-0.1925,-0.327,-0.4028,-0.5581,-0.3855,-0.337,-0.524,-0.8471
termes,20100711,6.7905,-1.2619,-0.5742,1.1288,-1.7568,-1.6291,-0.5431,0.573,-0.8858
termes,20240227,5.2091,-0.7816,-0.2731,0.0147,1.2728,,,,
caractère,20080623,4.599,1.3968,-1.7105,0.0683,0.179,,,,
caractère,20080907,13.5881,-0.2072,-0.3818,-0.2153,-1.2397,-0.5206,-0.3369,-0.575,-0.3338
caractère,20100107,6.4484,-0.3479,-0.7949,0.2298,-0.1701,-0.5425,-0.8165,0.0387,0.3205
caractère,20140106,5.7649,0.0543,0.0818,-0.8751,-0.5772,,,,
caractère,20140525,4.0403,-1.581,0.4775,0.3645,-1.3027,,,,
caractère,20160715,4.4219,0.9132,-0.1519,0.0286,-0.8252,,,,
caractère,20170203,5.8714,0.1748,-1.169,-0.9783,-0.2481,,,,
caractère,20180327,8.7285,0.9309,0.0021,-0.2281,0.7798,0.811,0.0425,-0.1405,-0.0967
caractère,20180811,8.1663,0.1678,-0.3055,0.4954,-0.7618,-0.1415,-0.2902,0.2779,-0.9599
caractère,20200216,7.4833,2.6207,0.2211,-0.4851,-0.4132,2.4806,0.2192,-0.4821,-0.4463
caractère,20211003,4.0523,-0.8153,-1.6101,-0.9799,0.7071,,,,
caractère,20221224,7.6052,0.7527,0.3972,0.249,-0.781,0.5014,0.3914,0.1165,-1.3121
caractère,20240330,4.3789,-0.8708,0.2721,-1.53,-0.8455,,,,
caractère,20251103,11.5614,1.0367,-1.0148,0.8217,-0.9527,0.7345,-1.1151,0.6803,-0.9752
caractère,20260102,4.1994,-1.8457,-1.4081,-0.2396,0.4798,,,,
caractère,20260203,4.0593,-1.0111,-0.8192,0.4761,0.0671,,,,
passe,20080517,4.7041,0.0404,-1.683,1.2827,1.8933,,,,
passe,20210706,11.484,-1.1068,-2.3227,-2.467,1.2089,-0.8459,-2.0033,-2.338,2.3755
passe,20210809,46.5948,0.902,1.9359,-0.1342,-1.4537,0.6902,1.9012,-0.209,-0.9
passe,20210911,11.1338,-3.1588,1.3903,1.0366,2.2,-2.8039,1.3539,1.1533,2.7599
passe,20211016,7.098,-1.0528,-0.341,-2.0955,1.7609,-0.6835,-0.3008,-1.7666,2.5474
passe,20211125,6.801,-0.5611,0.9013,1.2357,-0.7359,-0.7729,0.9426,0.9153,0.5112
passe,20220104,17.3227,0.483,0.3136,-0.148,1.8395,0.616,0.3815,0.21,1.3733
passe,20220212,5.7242,1.1355,0.7012,0.3526,1.7329,,,,
jacques,20080324,8.3438,-1.8268,2.0126,1.9212,0.7509,-1.9419,2.0078,1.8422,0.7108
jacques,20091030,8.9219,1.0073,-1.7393,-0.1775,-0.473,0.7546,-1.7015,-0.3116,-0.0344
jacques,20100320,5.1339,1.0969,1.5953,1.7415,1.2048,,,,
jacques,20110307,5.2169,1.7892,2.4353,0.5226,0.3175,,,,
jacques,20110612,5.2707,2.2423,0.2288,0.3502,-0.4766,,,,
jacques,20110903,8.0577,2.1221,-2.4191,0.7149,0.02,1.9636,-2.4027,0.5551,0.6228
jacques,20111215,8.714,-0.7081,-0.6319,1.2089,0.047,-0.983,-0.6306,1.0188,-0.2159
jacques,20120422,7.773,-0.2865,-0.0896,1.0835,-0.5199,-0.5907,-0.0147,0.9764,-0.4005
jacques,20141223,4.2628,-0.5153,-1.8785,0.3408,0.0433,,,,
jacques,20160127,5.506,0.2662,-1.2343,0.5553,-0.2084,,,,
jacques,20171224,7.1252,0.2387,0.3057,0.3648,-0.8933,-0.0432,0.202,0.0767,-0.5022
jacques,20180406,4.3828,0.0489,-1.7388,-0.0592,-0.6347,,,,
jacques,20190926,64.6422,0.8374,-1.4627,0.9306,-0.7303,0.5263,-1.5556,0.6915,-0.6144
jacques,20220612,4.7427,-1.0072,-0.2672,-1.0343,-0.6816,,,,
jacques,20231227,7.3166,0.7483,-0.9274,0.985,-0.6672,0.4198,-0.9659,0.7159,-0.6593
jacques,20260606,5.2446,-0.4285,-0.5265,-0.1771,-0.6486,,,,
précisé,20090501,6.8172,-0.2113,0.6267,-0.2273,-1.401,-0.4888,0.6394,-0.5304,-0.874
précisé,20110619,4.3645,0.5712,-1.6964,0.287,-0.8979,,,,
précisé,20201029,4.1898,-0.0136,0.4044,0.0654,0.2221,,,,
congrès,20080721,12.6998,0.5866,1.8442,0.8502,-0.2729,0.2989,1.9143,0.7304,-0.5048
congrès,20080924,8.0655,3.2074,0.7878,-0.2681,0.2398,3.1913,0.7502,-0.0667,0.911
congrès,20081116,22.4853,1.0526,2.0772,0.6929,-0.756,0.7652,2.0148,0.6987,-0.7123
congrès,20090622,6.8784,-0.6339,-0.1121,1.4724,-0.1299,-0.9188,-0.136,1.3961,-0.0144
congrès,20130901,5.3518,2.9292,-0.7746,-0.6631,0.7126,,,,
congrès,20150607,5.8362,0.2754,3.8434,0.5121,0.6139,,,,
congrès,20151116,7.2603,2.0989,0.5975,0.2479,-0.3373,1.8336,0.5759,0.2079,-1.1402
congrès,20170703,10.0722,0.4476,0.7549,0.529,-0.3465,0.1444,0.7897,0.4562,-0.3659
congrès,20180311,5.9129,0.7767,1.8106,-0.8808,-0.4861,,,,
congrès,20180709,7.6153,0.1412,0.2083,0.5335,-0.3601,-0.1772,0.222,0.3515,-0.8225
congrès,20181107,4.7433,-0.1441,1.9202,-0.3523,-0.9739,,,,
congrès,20210107,8.0318,1.6451,0.9563,-0.834,-0.3254,1.4815,0.9264,-0.891,-0.9161
congrès,20240304,6.7142,-0.0909,-0.3587,1.1137,-0.7801,-0.428,-0.3628,0.8298,-0.3387
bretagne,20090521,4.0991,-1.774,-0.8147,0.117,1.0469,,,,
bretagne,20090621,7.0119,-1.3262,0.4717,-1.2439,1.274,-1.2187,0.4873,-1.1648,1.2202
bretagne,20090813,4.3211,-1.0465,2.9164,0.5871,1.633,,,,
bretagne,20100227,4.143,0.9575,0.3356,-1.708,0.076,,,,
bretagne,20131103,4.2895,1.8213,1.5839,-1.0099,1.1724,,,,
cent,20080804,4.8838,-1.4065,0.0766,1.0738,-1.6,,,,
cent,20081229,4.0373,0.4625,-0.0006,0.4589,-1.9674,,,,
cent,20120618,4.0762,-2.0061,0.112,-0.811,1.0658,,,,
cent,20120814,7.0423,1.6441,-1.1288,-1.1115,-0.9944,1.5493,-1.2022,-1.2522,0.1701
cent,20140418,5.1789,0.1683,0.8679,-1.8148,-0.649,,,,
cent,20140801,5.1094,1.4713,0.1137,0.1634,0.3909,,,,
cent,20181111,11.7872,0.8112,1.7518,0.802,-0.7614,0.5323,1.7339,0.5665,-0.8476
cent,20200306,11.8272,-1.0965,-0.9944,-1.1156,0.1201,-1.1977,-0.893,-1.3348,0.6711
cent,20201021,5.0946,-0.4022,0.6915,-0.9414,0.5855,,,,
cent,20230426,6.6484,-0.8365,1.2813,0.0057,0.3011,-0.9106,1.2901,0.2265,1.2479
voulu,20120321,5.112,-1.0969,-0.262,-0.1196,1.0993,,,,
voulu,20160626,4.1841,-1.6873,1.3244,-1.3127,1.2783,,,,
voulu,20190210,6.3877,-0.172,2.0319,-0.3061,-0.1395,-0.2718,2.0923,-0.4282,0.0192
voulu,20191030,4.5249,-1.4215,-1.0923,-1.9455,0.3396,,,,
l'économie,20080122,5.6432,0.3887,-0.282,0.8222,2.3733,,,,
l'économie,20080428,5.3582,-0.7016,-0.9176,1.412,0.5741,,,,
l'économie,20080814,4.4335,-0.9607,-0.9649,-1.4467,1.2156,,,,
l'économie,20081015,9.5733,1.8164,-0.2515,-1.4222,0.6522,1.8005,-0.1819,-1.0552,0.7007
l'économie,20081204,6.4456,0.0424,1.5442,-0.1192,0.7564,0.0944,1.5089,0.2354,0.1243
l'économie,20200414,4.026,1.2869,-0.0702,0.3965,2.0297,,,,
groupes,20080403,4.0795,-0.4527,0.7569,-2.6715,1.6821,,,,
groupes,20120620,4.6237,1.5908,-0.3773,-0.9174,1.4689,,,,
groupes,20130606,7.6407,-0.4647,-2.2005,-0.4831,0.2771,-0.5214,-2.1087,-0.5877,-0.202
groupes,20140621,4.7529,2.4156,0.5488,0.7117,0.1335,,,,
groupes,20180621,4.5742,1.3105,-0.886,-0.8589,0.9843,,,,
groupes,20220620,4.1421,2.2652,-2.1244,0.8202,0.3998,,,,
groupes,20240317,4.9456,0.889,-0.3401,1.8438,-1.9103,,,,
formation,20080603,7.8333,-0.9485,0.1653,-1.4081,-0.411,-1.0904,0.2486,-1.5516,-0.0737
formation,20090303,4.0074,0.0982,-0.4017,1.0184,0.2275,,,,
formation,20131214,4.9563,0.073,0.7045,2.529,-0.3073,,,,
formation,20160118,7.4673,-0.5574,-0.6367,-1.0882,-0.8571,-0.7302,-0.5617,-1.1977,-0.6406
formation,20180305,9.4895,-1.3021,-0.0427,1.3521,-0.0666,-1.4765,-0.0691,1.1627,-0.3044
commerce,20080730,9.195,-0.3592,2.2676,0.5321,0.8217,-0.4175,2.2656,0.7358,0.2103
commerce,20140402,4.7356,0.3543,-0.8026,0.2512,3.0073,,,,
commerce,20201102,6.4734,2.9992,-0.7363,-1.9514,0.2245,2.9965,-0.5101,-1.8515,1.4546
commerce,20210706,9.3062,-1.1417,-0.1423,0.5561,-0.5161,-1.4322,-0.1222,0.2148,-0.4852
présidence,20080224,5.196,-1.3389,-0.7878,0.4813,-0.6426,,,,
présidence,20080701,13.4462,1.0334,2.0783,-0.4184,-0.355,0.8969,2.0304,-0.6259,-0.4372
présidence,20081105,8.3425,1.4805,1.0639,0.9897,0.3671,1.2932,1.0498,1.1004,0.047
présidence,20081231,7.9913,1.5979,-0.0048,1.5652,0.7494,1.5338,-0.0971,1.7043,-0.2897
présidence,20091023,5.3338,-0.3387,-0.0325,-1.7817,0.0765,,,,
présidence,20101112,4.26,0.6362,-0.4956,-0.2624,-0.1258,,,,
présidence,20110926,4.3239,1.8144,0.8037,-0.6256,0.0485,,,,
présidence,20120620,4.8483,2.0669,0.9366,-1.6579,-0.8676,,,,
présidence,20121121,4.0066,2.2414,0.6662,-1.2494,0.486,,,,
présidence,20161109,4.5473,1.7273,-1.4357,0.3165,0.3852,,,,
présidence,20170508,4.3621,1.2321,-0.2073,-0.8094,0.6046,,,,
présidence,20211209,5.2192,-0.2614,-0.0808,0.4188,-0.4498,,,,
double,20080412,6.7513,0.6271,-1.1802,0.7413,0.6666,0.5027,-1.0797,0.8499,0.2508
double,20080815,6.5949,2.3958,0.1677,1.6698,0.9748,2.2588,0.0842,1.8432,0.7905
double,20090308,4.8498,1.0783,0.0318,-1.3076,-0.4114,,,,
double,20090426,7.7046,-1.5552,0.0057,1.1119,0.7536,-1.6785,-0.0417,1.0003,0.3599
double,20091101,8.9551,-2.1676,0.0429,-0.8649,0.701,-2.2002,0.2224,-0.9962,1.0105
double,20100124,5.7954,0.7171,-0.2773,0.6053,-0.6534,,,,
double,20100307,5.9717,-1.5345,0.6503,0.2299,0.0066,,,,
double,20101205,9.9632,0.4497,1.7716,-0.3645,-1.2887,0.2389,1.7911,-0.7989,-0.5393
double,20110206,4.3727,0.5749,-1.3226,0.9953,0.785,,,,
double,20120804,13.4158,0.851,0.6381,1.1604,0.4824,0.5844,0.6229,1.2891,0.1442
double,20130202,4.2387,-0.5364,-0.5349,0.8155,1.3941,,,,
double,20140202,6.1337,0.1566,0.4748,-1.9717,0.002,0.0881,0.5589,-1.9914,0.2057
double,20140427,6.4746,-1.8655,0.7582,0.7681,0.8625,-1.9972,0.791,0.7374,1.3033
double,20141122,11.1626,0.9448,0.205,1.2141,0.5275,0.6834,0.2226,1.2274,-0.5681
double,20160605,4.2969,-2.0475,-1.2324,-0.1309,-0.401,,,,
double,20160814,4.2533,-0.1967,2.7299,-0.0089,1.8866,,,,
double,20161211,7.6715,-1.2367,-0.522,0.2402,0.3498,-1.4455,-0.4394,0.1244,-0.0622
double,20171125,5.2851,1.3954,1.6838,0.5607,0.5502,,,,
double,20180211,5.5334,-1.4232,0.4059,-1.073,1.0704,,,,
double,20191110,5.3934,-2.3758,-0.9436,-1.7665,-0.3683,,,,
double,20240727,6.4954,2.7153,-2.0001,-0.6662,1.2911,2.7126,-1.9563,-0.4132,0.8335
double,20251111,9.1512,2.3363,1.8866,-0.6228,-0.8408,2.2222,1.8199,-0.6287,0.1251
femme,20110308,5.3801,-0.0264,2.3824,1.5309,-0.2582,,,,
femme,20110515,11.3791,2.7335,-2.1196,-0.1671,0.1035,2.6286,-2.2062,-0.172,0.4966
femme,20110701,9.4789,1.4044,-1.3363,1.4574,0.0395,1.1698,-1.4294,1.4819,0.157
femme,20110823,5.1918,1.0041,0.9137,1.273,0.6751,,,,
femme,20120308,6.8326,0.2904,1.4223,0.1731,-0.2819,0.0647,1.4335,0.0148,-0.5407
femme,20130308,5.0843,1.1173,1.9397,-0.651,-0.6382,,,,
femme,20140308,5.9016,0.5144,2.2808,-0.3229,-0.6266,,,,
femme,20150308,6.2007,0.8228,1.9777,-0.3083,-0.8499,0.5733,2.0156,-0.3108,-0.5796
femme,20151118,4.0793,0.6829,0.4042,1.519,0.0885,,,,
femme,20160308,6.164,0.1694,1.4937,1.0991,-0.4286,-0.1245,1.4561,0.9198,-0.5377
femme,20170308,8.158,0.5328,0.2808,-0.7427,-0.1509,0.3536,0.2963,-0.7678,-0.3168
femme,20170630,5.5447,-0.6871,-0.5823,-0.2253,-1.0866,,,,
femme,20180308,8.0673,0.333,1.0135,-0.1029,-0.4112,0.1147,0.9722,-0.2476,-0.7211
femme,20190308,7.3491,0.8021,1.3791,-0.8096,-0.9593,0.5563,1.4229,-0.9607,-0.8721
femme,20210308,5.7453,0.8247,1.3436,-1.1352,-0.579,,,,
femme,20220308,4.4976,-0.2391,-0.9677,-1.558,0.4591,,,,
femme,20220516,4.6414,0.7232,-0.4307,0.1233,0.7012,,,,
femme,20230308,7.3837,-0.9268,2.6277,0.7813,-0.7615,-1.1531,2.5917,0.5834,-0.3767
femme,20240308,4.9748,0.774,2.0281,0.2197,-0.545,,,,
femme,20250308,4.592,-0.8518,2.4392,0.0525,-1.3866,,,,
femme,20251228,13.4918,0.6297,-0.7701,0.1751,-0.8488,0.3049,-0.7556,-0.0401,-0.5494
domaine,20080623,4.6188,-0.402,-0.1443,2.24,-0.3572,,,,
domaine,20080906,6.808,-0.3228,-0.6956,-1.0054,-1.5428,-0.5095,-0.6922,-1.3525,-0.0529
domaine,20110908,5.0087,-1.7597,1.048,-0.141,-0.624,,,,
domaine,20240818,4.7659,0.8739,-0.0048,-0.5872,0.294,,,,
nécessité,20200317,10.3641,2.4862,-3.5461,-2.026,0.5306,2.5888,-3.4306,-1.9419,1.6558
nécessité,20200422,5.9517,-0.7542,1.8298,0.5415,1.5384,,,,
nécessité,20201103,7.0957,2.8362,1.5444,-1.2694,-0.6824,2.7149,1.6489,-1.1745,0.0731
nécessité,20220305,4.0169,2.9681,0.3717,-0.983,-1.5645,,,,
seuls,20200318,7.18,3.8314,-0.8756,-2.4454,-0.078,3.883,-0.7358,-2.2285,1.0036
seuls,20200512,5.5682,0.4488,2.6456,0.8956,0.0927,,,,
prend,20110703,5.644,-0.3322,-0.9035,-0.5463,-0.5225,,,,
prend,20120318,4.1318,-1.6202,0.0918,-1.0543,0.7064,,,,
prend,20240810,5.1834,-0.4959,3.0644,-0.2016,2.0262,,,,
prend,20251005,4.2098,0.0715,-0.016,-1.3941,2.4312,,,,
prend,20260307,4.3349,-1.0261,-1.6416,0.2811,2.2353,,,,
prend,20260530,4.4881,-1.4686,1.8039,0.2214,0.4442,,,,
affirmé,20080803,4.9121,-1.0337,-0.8696,-0.8249,1.6019,,,,
affirmé,20081109,4.0158,-1.6232,-1.5274,0.0627,2.1325,,,,
affirmé,20090104,4.9961,-1.202,0.9065,1.5465,1.2682,,,,
affirmé,20101017,4.4024,-0.971,-1.6528,-0.1038,-0.3001,,,,
affirmé,20110327,5.6669,-0.7831,1.2395,0.2205,0.6318,,,,
affirmé,20110515,4.3355,-1.1184,0.0649,0.4699,0.1831,,,,
affirmé,20110807,4.6544,-0.9455,-0.1933,-0.9285,0.6029,,,,
affirmé,20120501,8.2211,-0.9006,0.2905,0.8238,0.8759,-1.035,0.403,0.8006,0.2988
affirmé,20131231,4.0946,0.4734,-2.0059,-0.3919,0.7803,,,,
affirmé,20240714,4.0887,-0.7722,-0.7984,1.0103,1.038,,,,
affirmé,20260103,4.2886,0.7026,-0.4367,-1.8704,-2.0104,,,,
département,20080310,4.32,-0.3048,-0.3528,-0.7649,0.6138,,,,
département,20110327,6.1114,-0.4683,0.2689,2.2012,0.4479,-0.6826,0.1992,2.3105,0.9492
département,20120423,7.9083,-0.4809,-0.7048,-1.0987,0.5998,-0.492,-0.5639,-0.9978,0.2501
