mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
manifester,20190323,5.0404,-0.1312,1.4372,-1.4393,0.4038,,,,
installations,20111206,4.9946,-0.8077,-1.2917,-0.0297,1.4892,,,,
installations,20150715,5.0392,-0.0969,0.0018,1.137,0.3718,,,,
installations,20190916,16.5656,0.9108,-0.8066,0.4947,-0.5675,0.6447,-1.0408,0.0955,-0.4484
installations,20250622,20.3501,0.1492,1.065,-0.1496,-0.4189,0.0204,0.9563,-0.1243,-0.21
installations,20260319,8.3934,-0.7642,0.2962,-0.5187,1.8671,-0.8611,0.4099,0.2085,2.1291
émissions,20080709,4.6276,-1.9859,1.1778,0.965,-0.7667,,,,
émissions,20081130,5.8722,1.1803,-0.3026,1.1996,0.5445,,,,
émissions,20091207,11.1651,1.0061,0.8403,0.3255,0.3407,0.9642,0.6143,0.2972,0.3405
émissions,20151130,5.2039,-0.0993,1.4942,2.1658,0.3758,,,,
émissions,20201212,5.305,-0.3304,0.3672,-0.2781,-1.669,,,,
émissions,20211101,5.0928,1.0524,2.5479,1.268,0.1863,,,,
émissions,20221111,4.139,0.3429,2.8302,-0.3645,-0.1271,,,,
alpes,20150326,6.5371,0.802,0.6586,-0.2759,-1.5754,0.7032,0.5614,-0.8657,-1.3691
alpes,20151206,4.1956,1.2665,0.0586,0.7435,0.3423,,,,
alpes,20201004,5.085,0.4659,-0.8398,0.4909,-1.5583,,,,
alpes,20210222,5.6283,1.1185,-0.8162,0.6574,-1.0211,,,,
refusent,20120311,5.0087,-0.7275,-0.2906,-0.4925,-0.8304,,,,
refusent,20220106,4.0395,1.0439,-0.924,1.1832,1.1178,,,,
catastrophe,20080513,4.2406,1.1142,2.3234,0.5021,0.4803,,,,
catastrophe,20100301,10.7606,-1.0826,-1.8209,1.0673,-1.0377,-1.2672,-1.7404,0.6563,-0.8838
catastrophe,20110314,23.5286,3.0514,-0.324,1.1797,-0.3425,2.9739,-0.8075,0.6648,-0.5689
catastrophe,20120311,4.4113,-0.7074,1.0241,-0.7991,-1.7285,,,,
catastrophe,20130713,4.8126,1.2785,0.1959,0.2513,1.2551,,,,
catastrophe,20151004,5.544,0.867,-2.214,-0.3844,0.0088,,,,
catastrophe,20180816,4.4235,0.7675,-0.4749,0.259,-0.5561,,,,
catastrophe,20200805,5.2274,1.6462,-0.0812,2.2443,-0.7125,,,,
élection,20080314,8.1845,1.5022,2.4695,1.4002,-0.4166,1.7889,2.1119,1.2808,-0.7316
élection,20081106,9.9717,0.1097,0.1822,-1.1646,-1.0498,-0.1629,0.232,-1.5332,-0.5655
élection,20090607,4.2216,1.4946,0.3663,0.5339,0.4285,,,,
élection,20120507,7.8603,-1.1535,0.1534,-0.1629,1.0246,-1.1923,0.3193,0.4156,1.0722
élection,20140331,6.5194,0.4861,1.5267,-0.9681,0.182,0.3842,1.5756,-0.6882,0.5355
élection,20161109,8.0414,1.1126,-0.0278,0.6062,-0.043,0.9411,-0.3242,0.379,-0.029
élection,20170508,12.6694,-1.6692,-0.0768,-0.4038,0.7349,-1.779,0.1528,0.1087,0.9198
élection,20201103,5.3441,1.1833,0.5662,2.3824,-0.7704,,,,
élection,20220424,6.8036,-2.2584,0.8051,-0.1494,0.6112,-2.243,0.9955,0.4581,0.6593
élection,20240609,4.3237,1.9709,-1.0723,-1.8379,1.186,,,,
élection,20241106,5.1328,-0.3663,0.5665,-1.9353,-1.0606,,,,
élection,20260322,9.9389,0.0664,1.1242,-0.1705,0.1133,-0.0611,1.0883,0.0468,0.3239
rendent,20120302,4.3347,0.3441,0.3198,1.9469,0.0555,,,,
rendent,20190317,7.5149,0.4903,-1.0739,0.2525,0.6063,0.3121,-1.1082,0.059,0.6934
rendent,20220611,25.5724,-0.7479,-1.8278,-0.6347,0.4243,-1.0664,-1.6155,-0.722,0.9227
rendent,20220918,5.5969,-1.0062,-0.725,1.0342,-0.295,,,,
rendent,20240706,4.0885,-0.3128,-3.3208,-1.4516,0.3742,,,,
rendent,20260322,7.3143,0.0982,-1.5859,-1.8271,0.4361,-0.3279,-1.3285,-1.7831,1.2482
luxe,20080603,4.7074,-0.8677,-0.9534,-0.2417,0.2382,,,,
luxe,20081127,5.4801,1.839,-1.8371,-1.1294,2.3074,,,,
luxe,20091125,4.728,-1.1807,-1.5518,0.8396,0.3681,,,,
luxe,20190422,9.0827,-0.7932,-0.8572,0.4668,0.08,-1.0354,-0.8705,0.4913,0.2079
modèles,20260602,5.9426,-0.565,-0.2686,0.3144,2.5276,,,,
secrets,20081130,4.2105,-0.8731,-0.6304,0.5044,0.5147,,,,
secrets,20101129,6.1145,0.817,0.7081,0.178,0.2783,0.8053,0.6388,0.2888,0.5297
secrets,20110501,4.6482,1.168,0.4793,1.3072,0.364,,,,
secrets,20130821,4.5783,-1.6108,1.723,-0.6823,-0.3341,,,,
secrets,20240715,4.2701,1.1282,-0.8808,0.4727,0.3423,,,,
l'assurance,20080624,9.7508,0.4089,-1.3247,-0.1708,1.1612,0.2479,-1.2113,-0.0325,1.4418
l'assurance,20081224,5.511,-0.9655,-1.4817,-0.0962,1.479,,,,
l'assurance,20141012,6.754,0.26,0.4872,0.2912,-1.1708,0.1214,0.2982,-0.0452,-1.0774
l'assurance,20240329,4.5885,0.9678,0.6438,-0.8111,-1.2538,,,,
souffle,20210905,5.6817,0.3485,-1.5035,1.0541,-0.4295,,,,
souffle,20220912,7.555,-0.9878,-0.6382,0.9807,-1.0567,-1.0963,-0.67,0.5403,-0.991
confirmer,20080823,4.2414,-0.2835,0.4633,-0.1813,0.971,,,,
confirmer,20090815,4.8723,0.2263,-1.2471,-1.4551,0.8731,,,,
contrôler,20210809,21.1527,0.1344,2.119,0.8374,0.6252,0.3476,1.906,1.0722,0.2199
perd,20080317,8.2097,-0.5335,-1.1836,-1.1976,-0.05,-0.8787,-0.9381,-1.1789,0.5773
perd,20110528,4.8674,-2.3687,-0.3689,0.4887,0.0561,,,,
perd,20120114,4.141,-0.7674,-1.4397,0.1239,0.729,,,,
perd,20120422,8.4473,-1.2328,0.4496,0.2888,0.2468,-1.256,0.5331,0.3235,0.1475
perd,20140331,6.5294,-0.7473,-0.3174,-0.5626,1.14,-0.9705,-0.1475,-0.048,1.4411
perd,20150329,4.7588,-0.8693,-0.5976,0.0787,0.4148,,,,
perd,20170102,4.1918,-0.128,-2.3221,-0.4327,-0.6079,,,,
perd,20260322,5.21,-0.6696,-0.9894,-1.1139,0.6623,,,,
s'engager,20080706,5.0742,-0.6423,1.3445,1.5785,0.1089,,,,
s'engager,20090628,5.0535,2.5579,1.2921,-0.5389,1.7294,,,,
s'engager,20100521,5.3581,1.7386,-1.4179,-1.8709,0.137,,,,
accordée,20080425,5.5096,-0.9891,-1.3013,1.4483,-0.0136,,,,
accordée,20081224,9.5572,-1.4935,-0.3217,-0.0199,1.1187,-1.6623,-0.2273,0.4241,1.1925
accordée,20130806,4.2193,-0.3429,0.0401,-1.4393,-1.3777,,,,
philosophie,20080615,12.6347,-1.2163,0.686,-0.639,-1.5012,-1.2999,0.8535,-0.9281,-1.0442
philosophie,20090619,8.834,-1.1337,-0.4429,-0.2325,0.4817,-1.2767,-0.2579,-0.2164,0.7756
philosophie,20100617,8.6575,-1.1559,-1.345,-1.6607,1.031,-1.5023,-0.953,-1.494,1.6443
philosophie,20101117,18.4676,-0.4864,-1.2129,-0.5375,-0.5426,-0.868,-1.1229,-0.7327,-0.0697
philosophie,20110615,7.2157,-1.3792,1.1032,-0.1051,0.6177,-1.3781,1.2568,0.3044,0.7634
philosophie,20120618,5.7633,0.2426,0.3335,0.7653,0.4283,,,,
philosophie,20130616,11.9798,-0.713,-0.841,0.0777,-0.1896,-0.9736,-0.8504,-0.0804,0.0267
philosophie,20140617,15.6603,-0.6121,-0.1574,-0.5852,-1.5855,-0.8936,-0.085,-0.9357,-1.1199
philosophie,20150618,14.0449,-1.3354,0.3385,0.3313,-0.5562,-1.4741,0.3465,0.3375,-0.4778
philosophie,20160615,18.4996,-1.2743,-0.2998,0.4933,0.0124,-1.4193,-0.3126,0.5224,-0.0494
philosophie,20170616,16.2971,-1.7489,-0.0925,-0.462,-0.6106,-1.945,0.089,-0.5199,-0.2458
philosophie,20180617,20.4873,-1.1797,-0.5893,0.2371,-0.7177,-1.4023,-0.5845,-0.0046,-0.5394
philosophie,20190618,18.2378,-1.5664,0.2088,-0.323,-0.0375,-1.7424,0.3432,-0.164,0.2619
philosophie,20210616,8.6183,-1.1035,-0.6129,0.5404,0.3878,-1.1424,-0.4678,0.561,0.4437
philosophie,20220614,10.6205,-0.7482,-1.7254,-0.5214,-0.5368,-1.136,-1.5964,-0.7604,-0.034
philosophie,20230615,7.5267,-0.8528,0.6771,-1.4323,-0.6682,-1.0349,0.9264,-1.4832,-0.0743
philosophie,20240618,4.9939,-1.9223,-0.5034,0.0415,-0.6314,,,,
philosophie,20250616,7.2818,-1.9581,-0.2811,-0.2947,-0.4496,-2.1514,-0.1065,-0.2103,-0.1024
philosophie,20260614,4.581,-0.4613,-0.2427,-1.1869,-1.1616,,,,
gagne,20080823,4.0293,-0.4024,0.7438,0.13,-0.0316,,,,
gagne,20120422,5.6301,-1.8465,0.5866,-0.4374,0.6703,,,,
gagne,20140331,4.759,-0.9113,-0.3405,-0.7999,0.6904,,,,
gagne,20180714,7.1641,-1.2121,1.128,-0.4942,-1.3182,-1.2996,1.2474,-0.6394,-1.1377
gagne,20221117,6.2759,-0.3496,-1.302,-1.0737,-0.2648,-0.6657,-1.072,-1.1991,0.2961
chrétiens,20080323,4.9449,-0.897,-0.568,-1.2809,-0.9302,,,,
chrétiens,20081224,5.6775,-0.4825,-0.3168,0.5893,-0.9217,,,,
chrétiens,20090508,4.3345,1.6151,0.2343,1.5923,-0.3735,,,,
chrétiens,20110101,9.0898,-0.2853,2.0033,0.0675,0.5985,-0.2059,2.0267,0.6374,0.7181
chrétiens,20111224,5.5671,1.3458,-0.1702,-0.042,0.7023,,,,
chrétiens,20121224,4.4696,-0.1616,-0.0208,-0.2191,-0.511,,,,
chrétiens,20140807,6.2112,1.6607,2.1079,0.8236,2.0206,1.8787,1.7857,1.489,1.7651
chrétiens,20150404,7.1465,0.6712,-0.5367,1.7904,-0.8124,0.6452,-0.864,1.2273,-1.1883
chrétiens,20150907,5.3685,-0.7254,-0.4167,1.2209,-0.1926,,,,
chrétiens,20151224,4.3052,-0.3506,-0.8883,0.2737,-0.3758,,,,
chrétiens,20161224,4.7849,-0.8021,-0.5127,-0.0103,-0.7969,,,,
chrétiens,20171225,4.261,-0.3751,-0.3642,0.0301,-0.9904,,,,
chrétiens,20190422,5.4548,-0.0929,-0.227,-0.6675,-0.1723,,,,
chrétiens,20210306,5.2372,-0.1874,-1.2861,-0.4119,-0.4701,,,,
chrétiens,20231224,4.3089,-0.3199,-1.0224,0.2617,-0.71,,,,
chrétiens,20241224,4.1479,-0.7242,-0.5588,-0.8502,0.2888,,,,
chrétiens,20251225,4.3247,-1.3493,-1.1765,0.6677,-0.7894,,,,
entré,20080525,4.9792,-3.6322,-0.3566,0.4634,1.9396,,,,
entré,20081109,5.5004,-0.1557,-1.0778,-1.2777,1.3106,,,,
entré,20091005,6.7229,-1.7498,-1.6551,-0.3164,1.4997,-1.9276,-1.3292,0.0663,1.6779
demeurent,20080805,6.9028,-1.4894,-0.8447,-0.4313,0.134,-1.6578,-0.6057,-0.3106,0.3051
demeurent,20200422,5.4532,2.0161,1.2347,-2.9113,1.5863,,,,
interview,20080425,5.6124,0.6073,-1.0587,-0.4426,0.1604,,,,
interview,20080901,4.2454,-0.4703,-0.4947,-0.962,-0.0159,,,,
interview,20171014,4.1347,-0.7447,-0.7525,1.1108,-0.5823,,,,
interview,20180415,4.7864,-1.3142,2.131,-0.8883,-1.0988,,,,
interview,20200715,5.155,-0.7608,1.2824,0.6478,0.0537,,,,
interview,20240422,10.6129,2.5372,-1.6993,0.4967,-0.4113,2.3515,-1.9123,-0.0072,-0.2072
interview,20240829,12.6614,-1.7436,2.0524,0.7526,2.5238,-1.4267,2.2875,1.8742,2.4483
économies,20080404,6.9475,2.476,-0.2251,0.5193,-0.5543,2.3767,-0.509,-0.0892,-0.5192
économies,20081010,6.3292,2.5068,0.2269,-0.6055,0.0668,2.4165,0.0911,-0.8082,0.4084
économies,20140930,4.864,1.9084,-0.2448,-0.7666,2.2829,,,,
gravité,20110314,5.0446,1.1527,-0.8738,0.8368,-0.8363,,,,
gravité,20151115,5.6235,1.1154,-1.0463,0.5915,-0.1525,,,,
gravité,20200317,8.9292,3.7854,0.3053,-0.4091,0.4577,3.6977,0.0071,-0.713,0.6672
gravité,20240422,4.0368,1.7181,-1.4039,0.707,-0.6455,,,,
gravité,20240829,4.334,-0.6647,2.204,-0.8474,1.3144,,,,
gravité,20250926,4.5896,-1.0015,-1.9139,0.6791,-1.2466,,,,
nice,20080308,5.025,-0.8315,-0.3631,-0.5581,1.0794,,,,
nice,20160715,58.5007,1.5875,-0.7188,1.796,-0.2091,1.4705,-1.1676,1.4162,-0.483
nice,20170713,5.496,0.81,-1.7679,-0.1808,-0.5502,,,,
nice,20201031,9.0388,-0.0513,0.7237,-0.0649,-1.5927,-0.1234,0.6732,-0.5313,-1.4439
nice,20210824,4.002,-0.8437,-0.3192,-0.8126,-0.8851,,,,
ressort,20080228,6.989,-1.6842,-0.0598,-0.2928,1.0217,-1.6453,0.2748,0.1994,1.1316
ressort,20080730,7.0788,0.2601,1.6855,1.169,0.9522,0.5161,1.4664,1.629,0.4289
ressort,20130213,4.2284,0.4268,0.3895,-1.522,2.5822,,,,
ressort,20130725,4.5891,-0.1752,0.3729,-0.7785,1.2753,,,,
ressort,20140220,4.4544,-0.7743,2.2679,-1.1505,1.3098,,,,
capitaine,20100620,6.3934,0.3941,0.9707,0.5062,1.2618,0.3933,0.7839,0.8524,1.0949
confusion,20080425,4.5482,-3.0105,0.6926,0.4515,1.0429,,,,
confusion,20111004,6.4204,-0.5433,-1.4178,-0.7715,-0.4607,-0.7819,-1.1073,-1.0317,0.2313
fondation,20080627,4.0078,-1.9908,0.253,1.0513,1.7204,,,,
fondation,20081224,5.8501,-2.392,1.4654,0.0228,-0.7144,,,,
fondation,20120201,6.9108,-1.9119,-0.5716,0.0384,-0.3845,-2.0717,-0.382,0.0264,-0.1627
fondation,20160829,6.1093,-1.0306,-1.4722,-1.3051,0.6397,-1.2746,-1.0941,-1.2827,1.1702
fondation,20190416,13.1777,0.7606,-1.3827,0.7932,-0.0103,0.514,-1.5825,0.5731,0.0124
fondation,20240425,4.6522,2.1249,0.2436,-1.3236,-0.8531,,,,
fondation,20251228,15.5345,0.0382,-1.0571,0.7787,-0.5901,-0.2238,-1.2225,0.5392,-0.4899
l'exploitation,20110510,5.0865,-1.5989,-0.5842,0.617,-0.1107,,,,
l'exploitation,20120913,5.6204,-0.7875,-0.3829,0.8721,-0.2524,,,,
l'exploitation,20130710,4.336,0.8047,-0.7631,-0.1187,0.6102,,,,
l'exploitation,20230621,4.6098,1.5137,-0.08,-0.9871,0.9051,,,,
l'exploitation,20250228,4.3104,-0.497,2.6933,-1.1877,-0.0587,,,,
successeur,20081106,4.2641,1.6304,-0.7483,-0.4759,0.1966,,,,
successeur,20120516,4.2069,0.3322,1.2886,-1.1935,1.6888,,,,
successeur,20130312,4.7226,-1.0971,2.1151,0.0373,0.825,,,,
successeur,20160627,7.1507,-0.3568,0.3056,0.0166,-1.4412,-0.4887,0.3177,-0.4549,-1.205
successeur,20170514,4.7506,0.3136,1.7788,-1.6069,-0.8168,,,,
successeur,20230101,5.8013,0.569,-0.2319,0.1724,-0.3758,,,,
successeur,20250508,7.7112,-1.5704,1.7108,-1.1412,0.5027,-1.5703,1.9772,-0.4668,0.8363
disposer,20090105,25.5587,-1.4689,-1.309,-0.0646,-0.2746,-1.8006,-1.1998,-0.1509,0.0803
disposer,20200422,5.995,0.5384,-0.1522,0.301,2.9653,,,,
protestation,20101018,4.0854,0.1903,1.8693,0.7935,-1.1584,,,,
protestation,20110209,7.1378,1.3177,2.1869,-0.4462,0.4131,1.3681,2.0281,-0.1671,0.5121
protestation,20180331,7.2267,1.1671,-1.8666,-0.709,0.6267,0.8078,-1.8757,-0.8111,1.0184
protestation,20181117,4.1207,2.1054,-1.0418,-1.2818,1.574,,,,
hostile,20080504,5.1617,-0.1819,0.785,-0.3727,-0.1462,,,,
hostile,20081203,4.8199,0.1185,1.9083,-0.3861,0.7185,,,,
hostile,20120513,4.3857,-0.3963,1.8938,-0.095,-0.7403,,,,
hostile,20130902,4.498,0.2162,-0.0699,0.6449,0.5763,,,,
hostile,20131228,11.7364,-0.2427,-1.479,-0.14,0.2329,-0.6085,-1.4711,-0.2111,0.6194
hostile,20201004,5.149,0.0562,-0.587,0.7011,-1.0876,,,,
exceptionnelle,20110823,4.7568,-0.6371,0.2836,1.0013,-1.4032,,,,
exceptionnelle,20121230,4.3754,-1.0666,-0.3081,0.2117,-0.0614,,,,
exceptionnelle,20181220,9.1008,-0.3273,1.7973,-0.3194,-0.5536,-0.3134,1.7374,-0.1407,-0.476
exceptionnelle,20200413,4.9966,-1.316,1.9168,-0.3289,1.5691,,,,
exceptionnelle,20220804,6.0358,0.6708,2.3556,-0.9449,1.2017,0.7862,2.4063,-0.5182,1.3241
exceptionnelle,20260626,5.8585,1.6676,1.1716,-1.8759,-0.6083,,,,
consacrer,20150101,7.6661,-1.9341,-0.2843,1.1075,-0.2845,-1.991,-0.2662,1.0917,-0.3957
consacrer,20160829,5.8211,-0.0672,-0.4722,0.0149,-0.3345,,,,
consacrer,20170520,4.528,-0.7076,0.2504,-1.2867,0.6715,,,,
consacrer,20210704,4.655,-1.4791,-0.8711,-0.5645,1.0226,,,,
consacrer,20251228,11.3482,0.0894,-2.0296,-0.7736,-0.6711,-0.3444,-1.909,-1.1615,-0.1121
exclusivement,20120219,6.1067,0.2852,-1.1011,1.4382,0.1614,0.1788,-1.3221,1.2369,-0.0209
exclusivement,20180211,5.6093,0.0663,-0.5619,1.5168,-0.2794,,,,
présentés,20241109,5.901,0.1045,-0.6492,0.8863,0.1226,,,,
présentés,20251110,8.0444,1.4128,1.2108,-0.0957,0.7128,1.3829,1.0262,0.1216,0.7367
clos,20200311,24.0566,1.346,0.6239,-1.2658,-1.3402,1.0892,0.5809,-1.5714,-0.8125
clos,20200715,19.2128,1.905,-0.9646,0.3528,-1.0418,1.7517,-1.1303,-0.2618,-0.8137
clos,20201031,9.0301,1.3459,1.6226,-0.7486,-0.5924,1.3349,1.5461,-0.9736,-0.3862
destination,20180729,5.8741,0.1733,0.3558,0.8918,0.2586,,,,
anciennes,20210917,4.4583,-0.5652,0.0977,1.0165,0.0001,,,,
ouvrière,20080510,7.7841,-0.3711,1.2778,0.5537,1.0536,-0.3628,1.1581,0.9604,1.0768
ouvrière,20120108,4.8097,0.3167,1.5815,-2.6902,-0.3894,,,,
ouvrière,20120606,5.2991,-1.8483,1.9997,0.8771,-0.2728,,,,
ouvrière,20140316,4.9328,0.0068,1.7039,0.8669,-0.5734,,,,
ouvrière,20170405,6.0735,0.6995,-2.0218,-1.7835,1.2322,0.2365,-1.8047,-1.664,1.9497
ouvrière,20180430,5.7273,-0.5645,-0.1103,-0.6041,-0.9647,,,,
ouvrière,20240621,16.4112,1.0381,1.7151,0.384,-0.5604,1.0869,1.5147,0.214,-0.5326
ouvrière,20260316,11.5845,-3.0777,0.2865,-0.1384,0.4314,-3.1658,0.5662,0.4092,0.6673
sainte,20090725,5.2172,-0.8847,0.3522,-1.4097,1.3901,,,,
sainte,20121224,5.8689,-2.6043,0.1606,0.3879,1.0709,,,,
sainte,20151224,4.1028,-0.0284,0.4673,0.3651,0.4957,,,,
sainte,20201019,6.8587,0.6469,0.1145,0.7157,-1.5134,0.511,-0.1352,0.1337,-1.5391
sainte,20230329,5.0212,1.6761,1.354,-0.6717,-1.4105,,,,
conformément,20200314,5.1046,3.0108,0.7881,0.2743,0.2462,,,,
camarades,20080428,4.0618,1.8729,-0.3755,1.7009,0.9211,,,,
camarades,20130607,4.368,-1.0924,0.5917,0.934,0.6975,,,,
camarades,20131017,4.6379,1.7933,-0.7584,-1.054,-1.135,,,,
camarades,20170318,4.0713,1.6925,0.7081,0.8961,-0.1511,,,,
camarades,20250426,4.3002,-0.6464,-0.5172,-0.8777,-0.2881,,,,
traités,20111209,14.4592,-2.0573,2.5233,-1.3726,0.1943,-1.935,2.9185,-0.6314,0.5403
traités,20160624,7.1574,0.2413,0.111,0.7403,-0.3154,0.1376,-0.0776,0.5801,-0.3341
traités,20170324,4.1731,1.4417,0.5922,-0.9141,0.6637,,,,
traités,20190522,5.7065,-1.4422,2.1116,-0.1846,-0.6893,,,,
traités,20220509,11.3007,-1.325,0.5617,-0.6615,-0.5061,-1.5133,0.7124,-0.5322,-0.0983
exposition,20090815,5.4037,-2.0752,3.6493,1.2849,0.7669,,,,
remplacé,20090914,4.4526,-0.1361,-0.117,-1.1478,1.91,,,,
remplacé,20110227,4.5223,-1.112,-0.9241,1.0469,0.5482,,,,
station,20101024,15.6384,-0.3655,2.4871,-1.421,-1.5017,-0.3712,2.695,-1.4283,-1.0086
station,20160323,10.1338,-0.9059,-0.9864,0.7736,0.2542,-1.1014,-1.0611,0.745,0.2608
station,20251231,7.2102,2.2721,-0.0547,1.3458,-0.3447,2.2205,-0.4806,1.0751,-0.5106
piste,20080817,9.6868,0.1037,1.5129,2.0758,-0.2329,0.3754,1.183,2.1258,-0.9047
piste,20090613,4.187,2.3378,-1.4382,-1.0318,1.1208,,,,
piste,20100214,5.8401,0.0925,0.4835,1.6581,-0.1922,,,,
piste,20120805,8.8338,-0.1528,1.379,0.8975,-0.1712,-0.0897,1.17,1.002,-0.4389
piste,20160814,4.8924,-0.1074,1.9427,1.2423,0.4623,,,,
piste,20240808,4.1967,-0.0814,2.9213,-1.511,-0.3563,,,,
craint,20081010,4.074,-1.4493,0.1079,-0.9308,0.9237,,,,
craint,20181208,4.2676,-0.5132,0.9634,-0.8069,-1.536,,,,
craint,20200525,4.2977,-3.0859,-0.2334,-0.5239,0.0859,,,,
équilibre,20090330,4.7075,-0.948,1.0519,-0.3914,-0.6963,,,,
équilibre,20101006,4.3568,-0.8551,-0.2984,-0.3648,1.4231,,,,
raymond,20080618,12.5442,-1.587,2.9823,-0.9496,1.0369,-1.3394,3.2274,-0.1726,1.0696
raymond,20081010,6.7565,-0.6826,-0.3507,2.1401,-0.5946,-0.4076,-0.37,1.9485,-0.9326
raymond,20090327,5.0691,-0.5713,1.1528,1.3655,-1.7656,,,,
raymond,20090905,6.7166,0.9603,-1.1852,0.1013,-0.7782,0.8068,-1.2036,-0.1016,-0.5503
raymond,20100304,4.598,-0.5739,0.8792,-0.9381,-0.7808,,,,
raymond,20100620,27.7594,-0.8427,0.4306,1.1957,-1.0349,-0.8726,0.2719,0.9862,-1.143
raymond,20120410,7.4809,0.4754,-0.8506,0.8793,0.2451,0.2617,-1.0675,0.8049,0.252
raymond,20170303,5.6045,-0.7506,-1.3631,0.4722,-0.2289,,,,
raymond,20191112,8.3613,0.0558,-0.8968,0.6142,-0.5899,-0.2097,-1.0746,0.2729,-0.5236
impôts,20080228,4.0062,0.7741,2.2141,0.6758,1.0966,,,,
impôts,20140921,4.4629,-0.0691,1.5037,-1.1594,-0.0541,,,,
prime,20081203,6.3841,0.5422,-0.8169,2.0512,0.2407,0.5924,-1.0579,1.8016,-0.1821
prime,20110422,5.5579,0.9074,1.4256,-1.7523,-0.0715,,,,
prime,20150808,4.2145,-0.9502,-1.8831,-0.0952,-0.0103,,,,
prime,20181211,9.1248,1.7356,0.4403,1.2179,1.3645,1.7969,0.1268,1.2738,1.1552
prime,20190715,4.3761,-0.7355,-1.226,0.9899,-0.4346,,,,
prime,20201013,10.1143,-0.7243,-0.9578,-0.306,-0.7318,-1.0664,-0.9284,-0.5167,-0.3597
prime,20210622,4.671,-1.1578,0.7396,-0.8533,-0.0613,,,,
prime,20220711,5.4689,1.2032,-0.8595,0.1154,0.1171,,,,
prime,20230709,4.0602,0.192,0.4462,2.1383,-0.7494,,,,
prime,20231010,5.9412,-0.693,-1.1071,-2.1402,-0.9385,,,,
prime,20240715,7.2597,-1.5073,-0.8107,0.9024,-1.1049,-1.6759,-0.8214,0.5627,-1.0684
prime,20250707,9.2156,0.2805,0.2337,1.2358,-1.4947,0.2047,-0.0432,0.7789,-1.686
prime,20251008,5.0088,1.0841,-0.2766,-3.27,-1.2279,,,,
prime,20260623,5.5951,-0.4874,0.9111,0.6586,-1.9898,,,,
paiement,20110721,8.1174,0.4785,2.3132,1.0279,1.1895,0.7582,2.1198,1.4236,0.8561
paiement,20140909,5.3079,-0.6195,-0.8423,0.8187,0.3465,,,,
paiement,20150630,7.3955,-2.0661,2.1319,0.0169,0.618,-1.802,2.3013,0.5859,0.4523
aime,20080925,4.4443,-1.5848,-1.1661,-1.2157,1.1809,,,,
chantier,20190416,8.532,0.6445,-0.805,0.2179,-0.4362,0.3471,-0.9795,-0.0656,-0.2983
centrales,20081010,13.2076,-0.8402,1.3312,-0.6251,-0.8476,-0.7888,1.432,-0.624,-0.7628
centrales,20110314,27.4392,1.6875,-0.491,1.0386,-1.044,1.5148,-0.8702,0.4662,-1.149
centrales,20110916,5.7769,0.5397,-0.4193,0.17,-1.6211,,,,
centrales,20141102,5.6068,1.1128,0.8197,-0.0211,-1.8125,,,,
centrales,20160525,4.8345,-0.6731,-2.1569,-0.3209,0.2915,,,,
réunit,20120624,4.0847,1.4965,0.5429,-0.4744,1.3483,,,,
ambassadeur,20101226,12.195,0.8534,-0.6607,0.4877,-1.3423,0.6412,-0.8745,-0.0174,-1.3062
ambassadeur,20110820,10.5527,-1.0046,-0.4386,-0.6317,-0.2166,-1.2515,-0.3042,-0.6708,0.1529
ambassadeur,20170523,4.2669,0.2745,-0.1761,-0.5453,0.9063,,,,
ambassadeur,20190209,6.8947,0.216,-0.5196,-1.1657,-0.5558,-0.1401,-0.4586,-1.3982,-0.0117
ambassadeur,20230925,4.8293,-0.2905,-0.6887,-0.2403,-0.7311,,,,
ambassadeur,20260223,4.1831,-2.047,0.5944,-0.3105,1.005,,,,
détention,20110516,5.9225,0.0791,-0.263,-1.1186,-1.5621,,,,
détention,20230227,5.4664,0.3194,1.8543,-1.0351,-1.0495,,,,
détention,20230724,4.5438,1.2526,0.5611,1.1294,-0.4913,,,,
détention,20251110,4.136,-1.1817,0.2894,-1.2257,0.6261,,,,
détention,20260611,4.2971,-3.0611,-1.0722,0.0547,0.5418,,,,
générales,20080525,5.0805,-0.1957,-0.7417,-0.499,-0.5664,,,,
générales,20100415,4.5057,1.5454,1.3224,0.9697,1.0146,,,,
générales,20101012,14.0132,1.1783,1.0047,0.4651,0.0057,1.116,0.7315,0.4217,-0.0551
générales,20140620,5.5201,-0.9076,2.9235,-1.1918,-0.3003,,,,
générales,20160609,5.5921,-1.1972,2.3148,-0.6429,-0.0898,,,,
contribuer,20190416,5.7968,-1.1957,-0.6032,0.1831,0.4371,,,,
rouges,20090414,4.449,-1.3079,0.54,0.1715,0.4973,,,,
rouges,20100518,16.3267,-1.8834,1.9368,0.5046,-1.4622,-1.6372,2.0755,0.3584,-1.6018
rouges,20120501,5.7293,-0.7482,-0.5199,-0.1641,-0.474,,,,
rouges,20131110,15.4977,1.8554,0.9917,-1.6897,0.5014,1.7102,1.0094,-1.6004,0.9479
rouges,20140614,5.4868,0.6665,0.7527,1.978,1.4105,,,,
rouges,20180711,9.428,0.2555,1.4678,-0.8652,-1.7789,0.1682,1.4842,-1.2646,-1.3994
rouges,20190128,6.3432,-1.6075,1.0822,-1.0021,0.4638,-1.6534,1.3629,-0.6233,0.7965
