mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
bombe,20231019,827,5321143,15.54,8.754582e-14,13.0578,1
bombe,20250806,258,3670728,7.03,3.568667e-05,4.4475,0
l'engagement,20260124,326,3723027,8.76,1.480283e-06,5.8297,5
partenaire,20240425,676,7122144,9.49,5.770626e-07,6.2388,3
partenaire,20240823,481,5101251,9.43,9.694995e-07,6.0135,3
rentrer,20100109,142,1484098,9.57,1.24478e-07,6.9049,0
rentrer,20100418,147,1646613,8.93,9.020005e-07,6.0448,0
rentrer,20151115,302,3377213,8.94,1.000419e-07,6.9998,0
rentrer,20200320,447,4162331,10.74,1.525218e-11,10.8167,6
rentrer,20201221,295,3871518,7.62,1.652725e-05,4.7818,2
lever,20081013,86,871801,9.86,4.751842e-10,9.3231,0
lever,20090508,108,1466731,7.36,1.080364e-06,5.9664,0
lever,20110630,135,2152309,6.27,3.752518e-05,4.4257,0
lever,20200504,294,4239631,6.93,1.560647e-07,6.8067,0
lever,20210508,252,4081890,6.17,1.208956e-05,4.9176,0
lever,20260406,195,3208731,6.08,3.344482e-05,4.4757,0
lever,20260813,560,3103147,18.05,2.234348e-43,42.6508,0
secrétariat,20080320,57,1211510,4.7,2.050535e-05,4.6881,0
secrétariat,20081209,77,1078471,7.14,4.698205e-09,8.3281,1
secrétariat,20090625,140,1848006,7.58,1.094439e-10,9.9608,0
secrétariat,20101114,121,1614048,7.5,2.40919e-10,9.6181,0
chrétien,20080606,40,960890,4.16,8.128995e-05,4.09,0
chrétien,20081224,45,594190,7.57,9.739384e-09,8.0115,2
chrétien,20090607,70,1437618,4.87,3.089886e-06,5.5101,0
chrétien,20100118,69,1764040,3.91,6.233294e-05,4.2053,0
chrétien,20100909,84,2163567,3.88,5.266701e-05,4.2785,0
chrétien,20110724,126,1591147,7.92,3.072607e-11,10.5125,0
chrétien,20230609,177,4800854,3.69,5.353789e-05,4.2713,0
suppose,20091014,45,1990827,2.26,2.697227e-05,4.5691,0
villages,20160826,322,3238944,9.94,1.495377e-06,5.8252,0
villages,20180726,355,4365924,8.13,8.337105e-05,4.079,0
villages,20201004,325,3773143,8.61,3.025756e-05,4.5192,0
villages,20230910,363,3841111,9.45,4.215197e-06,5.3752,0
importations,20140807,248,3425168,7.24,1.671831e-06,5.7768,0
importations,20180307,375,5249800,7.14,1.705761e-06,5.7681,2
importations,20180611,278,4599049,6.04,1.983768e-05,4.7025,1
importations,20220307,601,4612084,13.03,3.187161e-12,11.4966,2
importations,20250408,271,4533864,5.98,2.307935e-05,4.6368,1
découvre,20250818,181,2936356,6.16,1.659337e-05,4.7801,0
chancelier,20190519,343,3945204,8.69,9.532338e-08,7.0208,0
chancelier,20210926,276,3927780,7.03,2.278334e-06,5.6424,1
chancelier,20220214,229,4373286,5.24,6.619354e-05,4.1792,0
chancelier,20230122,247,3999746,6.18,1.141417e-05,4.9426,1
chancelier,20250505,251,4002348,6.27,9.511263e-06,5.0218,0
chancelier,20250818,169,2936356,5.76,2.821405e-05,4.5495,0
pauvre,20080225,51,898716,5.67,7.421777e-09,8.1295,1
pauvre,20081019,38,755412,5.03,8.02089e-07,6.0958,0
pauvre,20210815,103,2879965,3.58,6.61827e-06,5.1793,0
pauvre,20241215,161,3753749,4.29,2.051834e-08,7.6879,1
inspiré,20140518,216,3116147,6.93,1.3695e-12,11.8634,0
inspiré,20250102,136,2879025,4.72,3.400317e-05,4.4685,0
calendrier,20101129,258,1851267,13.94,2.875313e-06,5.5413,0
calendrier,20110703,235,1764077,13.32,9.515487e-06,5.0216,0
calendrier,20121212,605,5180993,11.68,8.459013e-05,4.0727,0
calendrier,20210429,791,4863564,16.26,9.493298e-09,8.0226,0
profondeur,20230621,477,5266728,9.06,1.305024e-10,9.8844,0
fonctionnaire,20080219,84,1224280,6.86,1.011109e-07,6.9952,3
fonctionnaire,20090225,86,1761359,4.88,3.86916e-05,4.4124,0
fonctionnaire,20100202,113,2258831,5.0,1.74448e-05,4.7583,0
fonctionnaire,20100915,119,2232994,5.33,5.561873e-06,5.2548,0
fonctionnaire,20150919,195,3318269,5.88,4.092999e-07,6.388,0
fonctionnaire,20210423,341,4590911,7.43,5.498857e-10,9.2597,0
fonctionnaire,20260223,170,3583965,4.74,2.579129e-05,4.5885,1
montagne,20080706,73,613898,11.89,3.735347e-05,4.4277,0
montagne,20110715,187,1767588,10.58,6.302793e-05,4.2005,0
montagne,20140924,447,4049575,11.04,1.601826e-05,4.7954,0
montagne,20150326,452,4495557,10.05,8.900346e-05,4.0506,0
montagne,20180729,325,3171313,10.25,7.401375e-05,4.1307,0
touché,20200329,461,3188473,14.46,4.957373e-08,7.3047,1
spécialement,20140810,97,2445277,3.97,3.125509e-05,4.5051,0
pur,20190218,124,4112052,3.02,5.620282e-05,4.2502,0
pur,20200111,130,3995998,3.25,8.235145e-06,5.0843,1
maintenu,20151115,178,3377213,5.27,7.058025e-06,5.1513,0
maintenu,20200317,419,5075458,8.26,2.276899e-12,11.6427,8
maintenu,20201103,265,4846187,5.47,1.852196e-06,5.7323,2
maintenu,20260316,271,4233427,6.4,3.067973e-08,7.5131,0
d'établir,20150110,111,3111979,3.57,1.657504e-09,8.7805,0
d'établir,20151115,86,3377213,2.55,3.487034e-05,4.4575,0
d'établir,20220406,134,5492484,2.44,2.678289e-05,4.5721,0
d'établir,20230715,81,3216620,2.52,5.241528e-05,4.2805,0
mines,20080730,38,790123,4.81,7.794544e-05,4.1082,0
mines,20101012,89,2064885,4.31,4.707159e-05,4.3272,0
mines,20110618,59,1327334,4.45,6.739639e-05,4.1714,0
mines,20160525,191,4470006,4.27,2.026349e-05,4.6933,0
mines,20200201,202,4422609,4.57,5.65879e-06,5.2473,0
mines,20241121,325,5130593,6.33,1.244011e-09,8.9052,0
mines,20250923,217,4659979,4.66,3.606431e-06,5.4429,0
mines,20260310,245,4310891,5.68,3.617995e-08,7.4415,1
mines,20260717,131,2931256,4.47,1.430525e-05,4.8445,0
l'atmosphère,20091207,58,1488521,3.9,5.914386e-05,4.2281,0
l'atmosphère,20110314,82,1943504,4.22,6.037118e-06,5.2192,1
l'atmosphère,20151109,139,3522395,3.95,6.902314e-06,5.161,0
l'atmosphère,20181126,182,4437224,4.1,2.004292e-06,5.698,1
l'atmosphère,20210508,259,4081890,6.35,2.854706e-12,11.5444,0
l'atmosphère,20210809,131,3327068,3.94,7.986162e-06,5.0977,0
l'atmosphère,20260813,119,3103147,3.83,1.560518e-05,4.8067,0
tourné,20080516,77,970931,7.93,3.751368e-07,6.4258,0
tourné,20100822,96,1549083,6.2,7.548716e-05,4.1221,0
tourné,20120519,111,1848785,6.0,9.707081e-05,4.0129,0
tourné,20170731,187,3036920,6.16,8.829996e-06,5.054,1
tourné,20180130,341,5852818,5.83,1.253886e-05,4.9017,0
tourné,20210905,213,3692334,5.77,4.525573e-05,4.3443,0
tourné,20251228,199,2756599,7.22,2.256789e-08,7.6465,0
administratif,20080210,116,890998,13.02,6.494651e-08,7.1874,1
administratif,20140109,701,3859690,18.16,1.245048e-14,13.9048,0
administratif,20260322,411,3902927,10.53,1.249809e-06,5.9032,0
chercheurs,20090204,339,1774346,19.11,3.576379e-12,11.4466,2
chercheurs,20180328,562,5475024,10.26,3.918432e-05,4.4069,0
chercheurs,20240422,1283,6019419,21.31,5.135977e-15,14.2894,8
chercheurs,20240829,1357,6543642,20.74,1.709268e-14,13.7672,8
dégâts,20090126,176,1325416,13.28,3.089465e-07,6.5101,0
dégâts,20100301,483,1747013,27.65,1.0305569999999999e-19,18.9869,0
dégâts,20110311,208,1941141,10.72,1.736106e-05,4.7604,0
dégâts,20121031,494,3957010,12.48,4.303707e-07,6.3662,0
dégâts,20130619,504,5212956,9.67,6.268128e-05,4.2029,0
dégâts,20131225,304,2670621,11.38,4.173595e-06,5.3795,1
dégâts,20151004,319,3173147,10.05,3.915543e-05,4.4072,0
dégâts,20170908,622,4297564,14.47,9.181575e-09,8.0371,1
dégâts,20230703,478,4272209,11.19,4.507248e-06,5.3461,1
dégâts,20231103,1397,4126283,33.86,1.7752889999999998e-26,25.7507,2
dégâts,20241215,419,3753749,11.16,5.036936e-06,5.2978,0
dégâts,20260109,460,3783879,12.16,8.122965e-07,6.0903,0
d'ouvrir,20101027,126,2106405,5.98,7.082677e-06,5.1498,0
d'ouvrir,20130929,227,3698083,6.14,3.628676e-07,6.4403,1
d'ouvrir,20160904,162,3052695,5.31,8.314395e-05,4.0802,0
d'ouvrir,20200510,214,3705036,5.78,3.464413e-06,5.4604,0
d'ouvrir,20201031,237,3703961,6.4,6.610416e-08,7.1798,1
ben,20080901,124,705584,17.57,2.969551e-05,4.5273,0
ben,20100828,274,1653599,16.57,4.022137e-05,4.3955,0
ben,20110116,1924,2090822,92.02,2.857812e-38,37.544,5
ben,20110501,2526,1768580,142.83,2.684695e-61,60.5711,13
ben,20110910,289,1493230,19.35,3.501208e-06,5.4558,1
ben,20220801,559,3624376,15.42,8.829435e-05,4.0541,0
s'impose,20260322,327,3902927,8.38,8.747303e-14,13.0581,3
ressemble,20110516,119,1674331,7.11,8.745218e-16,15.0582,0
préparé,20121224,180,2602812,6.92,8.751162e-06,5.0579,0
préparé,20131222,226,3199816,7.06,3.309668e-06,5.4802,0
conservateurs,20090607,185,1437618,12.87,2.137707e-11,10.6701,0
conservateurs,20100506,299,2343975,12.76,1.07563e-11,10.9683,2
conservateurs,20120305,141,1976452,7.13,5.453303e-06,5.2633,0
conservateurs,20150507,426,3710297,11.48,1.27627e-10,9.8941,0
conservateurs,20160228,202,3308827,6.1,3.715658e-05,4.43,0
conservateurs,20170610,417,3585745,11.63,9.25378e-11,10.0337,1
conservateurs,20190528,364,5124631,7.1,3.172334e-06,5.4986,1
conservateurs,20191212,397,5641334,7.04,3.556846e-06,5.4489,0
conservateurs,20210926,293,3927780,7.46,1.581695e-06,5.8009,0
conservateurs,20221021,276,4843579,5.7,7.855895e-05,4.1048,0
conservateurs,20250222,252,3753475,6.71,8.889666e-06,5.0511,0
trimestre,20080730,498,790123,63.03,7.758014e-06,5.1102,5
trimestre,20081115,419,811855,51.61,8.675917e-05,4.0617,0
passées,20120709,159,3624512,4.39,6.924813e-06,5.1596,0
passées,20200416,205,4924882,4.16,1.56942e-05,4.8043,0
concentration,20120207,116,2622889,4.42,8.913179e-05,4.05,0
concentration,20150425,143,3035497,4.71,1.630812e-05,4.7876,0
concentration,20240422,418,6019419,6.94,5.96212e-12,11.2246,4
concentration,20240829,433,6543642,6.62,4.22064e-11,10.3746,8
concentration,20250126,190,3747317,5.07,1.606501e-06,5.7941,0
utilisés,20240422,357,6019419,5.93,7.76703e-07,6.1097,2
utilisés,20240829,368,6543642,5.62,3.219544e-06,5.4922,1
thomas,20110721,442,2139081,20.66,1.298877e-05,4.8864,3
thomas,20140909,936,3794038,24.67,4.581471e-08,7.339,2
thomas,20170601,967,4355076,22.2,1.195931e-06,5.9223,0
thomas,20180729,799,3171313,25.19,2.515282e-08,7.5994,0
thomas,20190922,1363,3690220,36.94,4.145308e-16,15.3824,1
thomas,20210423,1026,4590911,22.35,9.646635e-07,6.0156,0
thomas,20211107,842,3742041,22.5,8.717952e-07,6.0596,0
thomas,20231127,1252,4582808,27.32,9.322526e-10,9.0305,1
thomas,20240727,809,3971775,20.37,1.315508e-05,4.8809,0
thomas,20260316,829,4233427,19.58,3.389089e-05,4.4699,0
facteurs,20240422,1253,6019419,20.82,6.773537999999999e-41,40.1692,14
facteurs,20240829,1347,6543642,20.58,1.619273e-40,39.7907,13
suspension,20131029,641,4479735,14.31,7.91387e-09,8.1016,0
suspension,20190829,502,4567203,10.99,3.941159e-06,5.4044,0
suspension,20200314,564,4429874,12.73,1.607017e-07,6.794,4
suspension,20210315,508,4702599,10.8,5.478876e-06,5.2613,1
suspension,20250114,473,4698068,10.07,2.0355e-05,4.6913,0
suspension,20251014,1180,4684137,25.19,1.852319e-18,17.7323,5
suspension,20260705,282,3042943,9.27,9.750477e-05,4.011,0
d'organiser,20111103,121,2562167,4.72,9.550125e-05,4.02,0
d'organiser,20160618,159,3222802,4.93,1.851593e-05,4.7325,0
d'organiser,20190203,190,3258840,5.83,9.336106e-08,7.0298,0
d'organiser,20200428,222,4889715,4.54,7.584619e-05,4.1201,0
cesser,20081230,61,790068,7.72,4.127136e-08,7.3844,1
cesser,20140711,186,3518479,5.29,4.415246e-06,5.355,0
cesser,20200320,189,4162331,4.54,5.771283e-05,4.2387,0
cesser,20200805,415,3981001,10.42,3.357545e-15,14.474,8
cesser,20210502,218,3461111,6.3,9.685306e-08,7.0139,6
cesser,20220322,264,5274223,5.01,8.800019e-06,5.0555,0
observe,20220629,422,6364325,6.63,6.707588e-07,6.1734,1
syndicale,20080416,73,976436,7.48,1.710604e-07,6.7669,1
syndicale,20100906,89,1668597,5.33,2.158997e-05,4.6657,0
syndicale,20180430,182,3174430,5.73,3.452623e-06,5.4619,0
meurtre,20080805,95,721218,13.17,4.061564e-05,4.3913,0
meurtre,20160618,404,3222802,12.54,2.846608e-05,4.5457,0
meurtre,20181024,671,5249615,12.78,1.785546e-05,4.7482,0
meurtre,20221018,697,5083858,13.71,5.206622e-06,5.2834,0
comédie,20120117,214,2166194,9.88,2.549793e-05,4.5935,0
comédie,20170108,322,3472402,9.27,6.382457e-05,4.195,0
comédie,20250105,294,2922060,10.06,1.240074e-05,4.9066,0
allé,20101211,113,1952542,5.79,7.27218e-06,5.1383,0
allé,20120228,132,2568854,5.14,9.683727e-05,4.014,0
allé,20150110,157,3111979,5.05,9.756701e-05,4.0107,0
épouse,20170207,685,4403894,15.55,1.368831e-09,8.8637,1
épouse,20171207,636,5778631,11.01,6.290293e-05,4.2013,0
épouse,20220918,561,3956783,14.18,5.131015e-08,7.2898,1
épouse,20230507,466,3349174,13.91,1.193399e-07,6.9232,0
épouse,20260103,420,2544841,16.5,2.881873e-10,9.5403,1
forts,20171210,352,4188701,8.4,2.869e-06,5.5423,0
richesse,20171011,220,5082926,4.33,9.984984e-05,4.0007,0
richesse,20190122,240,5548939,4.33,9.054808e-05,4.0431,0
richesse,20260605,202,3960879,5.1,1.686309e-06,5.7731,0
syndicales,20090129,101,1650007,6.12,9.445817e-05,4.0248,0
syndicales,20230119,317,5253885,6.03,6.588629e-05,4.1812,0
preuves,20110516,158,1674331,9.44,1.549399e-11,10.8098,1
preuves,20110823,121,2069406,5.85,1.280852e-05,4.8925,0
preuves,20130830,260,3838554,6.77,1.08028e-07,6.9665,3
preuves,20140720,173,2504417,6.91,1.407814e-07,6.8515,0
preuves,20240709,356,6909677,5.15,4.493868e-05,4.3474,1
dignité,20080320,73,1211510,6.03,6.652708e-07,6.177,0
dignité,20120323,102,2177105,4.69,2.239471e-05,4.6499,0
dignité,20140109,185,3859690,4.79,7.52038e-06,5.1238,1
dignité,20170713,167,3931668,4.25,5.809824e-05,4.2358,0
dignité,20190101,113,2628821,4.3,7.076652e-05,4.1502,0
dignité,20260714,131,3138398,4.17,9.247481e-05,4.034,0
d'octobre,20231001,472,3943248,11.97,3.831508e-06,5.4166,2
d'octobre,20241010,492,5199084,9.46,8.8858e-05,4.0513,0
d'octobre,20251008,503,4876077,10.32,3.046645e-05,4.5162,2
intervient,20260729,193,2907854,6.64,4.87404e-05,4.3121,3
site,20120712,2968,4478640,66.27,1.762029e-05,4.754,0
site,20130117,3458,5021231,68.87,4.133387e-06,5.3837,0
tenait,20150215,142,3117164,4.56,2.425439e-05,4.6152,0
tenait,20260316,187,4233427,4.42,2.820173e-05,4.5497,0
actif,20080120,49,725027,6.76,1.273993e-06,5.8948,0
actif,20250806,184,3670728,5.01,1.804974e-06,5.7435,0
potentiel,20080901,58,705584,8.22,6.546737e-05,4.184,0
and,20080724,160,798937,20.03,1.636083e-08,7.7862,0
and,20090120,406,1770962,22.93,4.646072e-11,10.3329,0
and,20090707,422,1769325,23.85,1.110085e-11,10.9546,1
and,20100127,312,2353461,13.26,4.74897e-05,4.3234,0
and,20110522,320,1467283,21.81,3.47457e-10,9.4591,2
and,20111103,479,2562167,18.7,1.893434e-08,7.7227,0
and,20121028,521,3314728,15.72,1.279173e-06,5.8931,0
and,20130213,971,5122634,18.96,8.188768e-09,8.0868,0
and,20210102,440,2168152,20.29,1.995867e-09,8.6999,1
and,20240422,1081,6019419,17.96,3.525394e-08,7.4528,1
and,20240829,1263,6543642,19.3,4.3311e-09,8.3634,7
permanence,20090213,358,1648582,21.72,6.08579e-06,5.2157,18
permanence,20090827,350,1591197,22.0,5.050562e-06,5.2967,10
laboratoire,20140106,406,3038777,13.36,4.108389e-08,7.3863,1
laboratoire,20200501,406,3633950,11.17,2.55982e-06,5.5918,3
laboratoire,20201124,477,4700618,10.15,1.559703e-05,4.807,0
laboratoire,20210315,553,4702599,11.76,7.156261e-07,6.1453,5
nationaliste,20171204,186,4652639,4.0,7.502828e-06,5.1248,1
nationaliste,20190519,134,3945204,3.4,7.862482e-05,4.1044,0
nationaliste,20240609,145,3923588,3.7,2.618602e-05,4.5819,0
nationaliste,20250601,143,3424950,4.18,4.901858e-06,5.3096,0
nationaliste,20260217,341,4098651,8.32,3.765337e-13,12.4242,1
situe,20260708,142,3779273,3.76,8.798602e-05,4.0556,0
citoyen,20110715,135,1767588,7.64,5.15737e-05,4.2876,0
citoyen,20150110,275,3111979,8.84,1.358107e-06,5.8671,0
citoyen,20190224,276,3510724,7.86,1.509583e-05,4.8211,1
citoyen,20200311,430,5991940,7.18,6.296412e-05,4.2009,0
mineurs,20101012,631,2064885,30.56,2.053226e-14,13.6876,3
mineurs,20161103,592,4178626,14.17,1.058568e-05,4.9753,2
mineurs,20240419,578,4352438,13.28,2.963911e-05,4.5281,0
mineurs,20250213,558,4422636,12.62,6.360267e-05,4.1965,0
mineurs,20260611,547,4187000,13.06,3.841201e-05,4.4155,0
délais,20200323,217,4118154,5.27,8.730494e-05,4.059,0
trait,20150107,129,4157181,3.1,7.294439e-05,4.137,0
trait,20180831,128,4050817,3.16,4.836625e-05,4.3155,0
redressement,20120531,411,3526721,11.65,1.471213e-05,4.8323,4
redressement,20120910,535,3997381,13.38,1.895109e-06,5.7224,2
naturelle,20100301,214,1747013,12.25,2.132664e-13,12.6711,0
naturelle,20140103,213,3029628,7.03,5.991515e-06,5.2225,0
naturelle,20151004,231,3173147,7.28,2.451017e-06,5.6107,0
naturelle,20160603,305,3950970,7.72,4.043794e-07,6.3932,1
naturelle,20170908,285,4297564,6.63,1.539266e-05,4.8127,0
naturelle,20231115,333,5141885,6.48,2.232554e-05,4.6512,0
naturelle,20241218,321,4761173,6.74,9.744106e-06,5.0113,0
amené,20220711,135,4320088,3.12,1.098057e-06,5.9594,0
amené,20250222,108,3753475,2.88,3.672672e-05,4.435,0
malade,20080320,86,1211510,7.1,1.047641e-06,5.9798,0
malade,20130511,325,3353345,9.69,4.504084e-13,12.3464,0
malade,20141009,227,4286844,5.3,6.855985e-05,4.1639,0
malade,20200407,438,4749111,9.22,1.653066e-12,11.7817,20
malade,20221229,199,3653362,5.45,4.520932e-05,4.3448,0
envie,20220106,905,4688899,19.3,1.491814e-05,4.8263,0
d'enfants,20121224,256,2602812,9.84,1.380719e-05,4.8599,0
d'enfants,20200510,360,3705036,9.72,1.294483e-05,4.8879,2
arrêter,20140614,163,2786949,5.85,3.243153e-07,6.489,0
arrêter,20160606,202,3803774,5.31,3.098464e-06,5.5089,0
arrêter,20200317,248,5075458,4.89,2.072157e-05,4.6836,0
arrêter,20220322,260,5274223,4.93,1.515736e-05,4.8194,0
patrimoine,20090920,491,1454711,33.75,2.734199e-05,4.5632,0
patrimoine,20100918,599,1519308,39.43,1.142202e-06,5.9423,0
patrimoine,20110916,639,1770370,36.09,7.044375e-06,5.1522,0
patrimoine,20120913,2855,4807799,59.38,3.873834e-12,11.4119,1
patrimoine,20130414,1689,3914501,43.15,9.651402e-08,7.0154,1
patrimoine,20130914,2523,3776680,66.8,3.446729e-14,13.4626,1
patrimoine,20140918,1739,4084631,42.57,1.345618e-07,6.8711,1
patrimoine,20150919,1931,3318269,58.19,9.300598e-12,11.0315,1
patrimoine,20160916,2284,3786053,60.33,2.273172e-12,11.6434,0
patrimoine,20170917,1864,3526491,52.86,2.629291e-10,9.5802,1
patrimoine,20180915,3193,3833638,83.29,6.092033e-19,18.2152,1
patrimoine,20190416,1677,4334071,38.69,1.296762e-06,5.8871,0
patrimoine,20190919,3126,5685092,54.99,6.121348e-11,10.2132,1
patrimoine,20200919,2435,4039875,60.27,2.301228e-12,11.638,1
patrimoine,20210917,3401,4866181,69.89,4.167985e-15,14.3801,1
patrimoine,20220915,2996,5748766,52.12,3.714219e-10,9.4301,1
patrimoine,20230916,2367,4088393,57.9,1.048272e-11,10.9795,1
patrimoine,20240919,3221,5095567,63.21,3.232675e-13,12.4904,2
patrimoine,20250917,2721,4797276,56.72,2.11958e-11,10.6738,1
moteur,20080501,144,655467,21.97,6.430554999999999e-19,18.1918,1
moteur,20081206,72,757299,9.51,8.328492e-05,4.0794,0
moteur,20101105,231,2035781,11.35,4.169026e-08,7.38,2
moteur,20120111,222,2165267,10.25,9.037185e-07,6.044,0
dégager,20191230,181,3063886,5.91,2.999763e-07,6.5229,3
dégager,20200501,206,3633950,5.67,6.150228e-07,6.2111,0
dégager,20200823,236,3187090,7.4,5.308178e-10,9.2751,9
dégager,20210502,218,3461111,6.3,4.93045e-08,7.3071,0
dégager,20231103,196,4126283,4.75,2.078467e-05,4.6823,0
provoque,20110311,72,1941141,3.71,9.125852e-07,6.0397,1
provoque,20240422,305,6019419,5.07,3.333455e-15,14.4771,8
provoque,20240829,320,6543642,4.89,1.649884e-14,13.7825,10
réduite,20200624,246,5214455,4.72,6.907975e-05,4.1606,0
rhin,20120401,166,1904709,8.72,3.616324e-09,8.4417,0
rhin,20130102,182,3139935,5.8,1.204649e-05,4.9191,0
rhin,20130408,379,4646162,8.16,5.539065e-09,8.2566,0
rhin,20150215,200,3117164,6.42,1.906279e-06,5.7198,0
rhin,20160207,169,3323214,5.09,9.126123e-05,4.0397,0
rhin,20181211,266,4956219,5.37,3.157368e-05,4.5007,1
rhin,20190531,303,3780219,8.02,1.080877e-08,7.9662,0
rhin,20200308,297,4162987,7.13,1.59087e-07,6.7984,1
rhin,20210102,202,2168152,9.32,4.23826e-10,9.3728,2
rhin,20220629,598,6364325,9.4,7.118314e-11,10.1476,1
rhin,20230808,203,3672807,5.53,2.35833e-05,4.6274,0
opinion,20110308,90,2255307,3.99,5.44206e-06,5.2642,0
opinion,20130908,115,3382918,3.4,5.520484e-05,4.258,0
opinion,20140112,107,2990646,3.58,2.637932e-05,4.5787,0
triomphe,20120507,105,2167664,4.84,2.732332e-06,5.5635,0
triomphe,20151004,122,3173147,3.84,8.045176e-05,4.0945,0
triomphe,20160709,114,2924555,3.9,7.115397e-05,4.1478,0
triomphe,20170508,146,3593058,4.06,3.044837e-05,4.5164,0
triomphe,20180717,209,4315892,4.84,1.066973e-06,5.9718,0
triomphe,20181202,625,3656371,17.09,5.351835e-31,30.2715,3
triomphe,20190317,138,3556020,3.88,6.296818e-05,4.2009,0
triomphe,20211231,175,2833309,6.18,7.194989e-09,8.143,1
triomphe,20230919,190,4959904,3.83,5.931078e-05,4.2269,0
triomphe,20240302,142,3755758,3.78,8.866776e-05,4.0522,0
garantir,20081013,126,871801,14.45,1.653051e-10,9.7817,2
client,20110516,200,1674331,11.95,1.355192e-05,4.868,1
client,20111019,249,2306659,10.79,9.45676e-05,4.0243,0
client,20180130,652,5852818,11.14,2.397337e-05,4.6203,0
client,20201127,516,4381899,11.78,6.979262e-06,5.1562,0
officier,20080712,27,608066,4.44,6.105501e-05,4.2143,0
officier,20090102,84,614301,13.67,3.5769320000000004e-23,22.4465,0
officier,20100112,80,2110028,3.79,1.262171e-05,4.8989,0
officier,20120317,66,1746350,3.78,2.201723e-05,4.6572,0
officier,20140714,104,2717656,3.83,5.76146e-06,5.2395,1
officier,20150101,145,2479493,5.85,4.819622e-11,10.317,0
officier,20150404,108,3178341,3.4,4.530722e-05,4.3438,0
officier,20150715,123,3426216,3.59,1.384663e-05,4.8587,0
officier,20160102,122,1902449,6.41,5.795501e-12,11.2369,1
officier,20160715,125,3108785,4.02,1.429748e-06,5.8447,0
officier,20170417,112,3010189,3.72,8.423821e-06,5.0745,0
officier,20171231,95,1929298,4.92,3.348195e-08,7.4752,1
officier,20180714,134,3276606,4.09,8.551643e-07,6.068,0
officier,20190101,114,2628821,4.34,3.4748e-07,6.4591,0
officier,20200102,172,3470845,4.96,3.860887e-09,8.4133,0
officier,20231230,150,2834230,5.29,8.934744e-10,9.0489,0
officier,20250713,129,3069903,4.2,5.1246e-07,6.2903,0
échapper,20140608,81,2356562,3.44,3.335474e-05,4.4768,0
échapper,20220530,148,4203339,3.52,2.650329e-06,5.5767,0
l'accent,20130129,171,5113000,3.34,6.109382e-05,4.214,0
l'accent,20160204,178,4517090,3.94,8.814821e-07,6.0548,0
l'accent,20181018,244,5651439,4.32,2.109966e-08,7.6757,0
l'accent,20201127,147,4381899,3.35,7.482176e-05,4.126,0
l'inverse,20220424,202,4038281,5.0,8.539508e-05,4.0686,0
l'inverse,20221117,292,5609181,5.21,1.195016e-05,4.9226,0
poursuivent,20230410,161,3609526,4.46,3.397423e-05,4.4689,1
poursuivent,20260602,171,3859618,4.43,3.560672e-05,4.4485,1
essais,20110910,190,1493230,12.72,6.808334e-05,4.167,0
essais,20160222,668,3831436,17.43,9.355118e-08,7.029,1
déclarer,20110131,89,2215155,4.02,4.631204e-05,4.3343,0
déclarer,20110624,80,1871600,4.27,2.005372e-05,4.6978,0
déclarer,20120213,84,2097105,4.01,5.519993e-05,4.2581,0
déclarer,20171008,141,3428706,4.11,1.25717e-05,4.9006,0
déclarer,20190603,172,4342670,3.96,1.965116e-05,4.7066,0
mobilisation,20101012,841,2064885,40.73,2.786381e-10,9.555,7
mobilisation,20170911,859,4046249,21.23,9.541287e-05,4.0204,0
mobilisation,20181208,1314,3742599,35.11,1.051587e-08,7.9782,8
mobilisation,20191206,1762,5083420,34.66,1.341298e-08,7.8725,1
mobilisation,20220921,1270,5374359,23.63,2.0131e-05,4.6961,0
mobilisation,20230308,2041,5190319,39.32,5.466329e-10,9.2623,14
mobilisation,20250917,1475,4797276,30.75,1.903668e-07,6.7204,1
psychologique,20160715,159,3108785,5.11,7.149066e-05,4.1458,0
psychologique,20171216,202,3986686,5.07,6.650553e-05,4.1771,0
psychologique,20240422,332,6019419,5.52,8.884737e-06,5.0514,1
psychologique,20240829,332,6543642,5.07,4.538985e-05,4.343,0
existent,20240425,274,7122144,3.85,1.154099e-08,7.9378,3
existent,20240829,252,6543642,3.85,1.462518e-08,7.8349,3
magasins,20080108,148,1006776,14.7,5.619072e-06,5.2503,0
magasins,20081215,171,820219,20.85,1.970913e-09,8.7053,1
magasins,20130929,609,3698083,16.47,1.58492e-07,6.8,0
magasins,20180109,606,5009474,12.1,6.554425e-05,4.1835,0
magasins,20200510,527,3705036,14.22,3.890371e-06,5.41,2
magasins,20201031,702,3703961,18.95,4.050891e-09,8.3924,3
toucher,20100614,135,1781109,7.58,1.371972e-07,6.8627,0
toucher,20190404,303,5218969,5.81,5.138222e-05,4.2892,0
toucher,20200510,253,3705036,6.83,4.303744e-07,6.3662,2
toucher,20231031,237,4037678,5.87,5.620901e-05,4.2502,0
toucher,20240422,359,6019419,5.96,1.831492e-05,4.7372,1
toucher,20240829,370,6543642,5.65,8.323471e-05,4.0797,0
toucher,20251029,332,4375224,7.59,2.860002e-09,8.5436,0
d'activité,20181217,578,4040488,14.31,4.103217e-09,8.3869,2
d'activité,20200422,551,4745995,11.61,1.274031e-06,5.8948,9
d'activité,20221117,552,5609181,9.84,4.351303e-05,4.3614,0
