mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
puissant,20180218,4.0492,0.8977,-0.8845,-2.4652,-0.5264,,,,
puissant,20200103,8.0447,1.2533,-0.9325,0.9797,0.0611,1.008,-1.077,0.8504,0.0438
puissant,20230909,17.042,-0.4868,-1.0384,1.0243,-0.522,-0.7622,-1.0141,0.8103,-0.4433
puissant,20240928,7.0705,1.1466,-0.4654,1.3251,0.0823,0.9084,-0.5913,1.2992,0.0416
puissant,20250730,10.6285,-1.9495,-0.7458,0.9731,0.5892,-2.135,-0.6489,0.8572,0.682
puissant,20251029,4.5281,1.4947,1.2142,-1.8559,-0.707,,,,
mur,20080427,4.6156,-0.92,0.6147,-0.1367,1.439,,,,
mur,20090905,4.6888,-0.8017,-0.9833,-1.0601,0.5243,,,,
mur,20091109,52.748,0.5052,1.9381,0.1203,-0.7307,0.4711,1.9254,0.0913,-0.6099
mur,20110813,13.6178,-0.0515,-0.2266,1.2146,-1.359,-0.2329,-0.2127,0.9821,-1.3498
mur,20121231,7.2637,0.8195,0.6597,1.7673,-0.3133,0.7107,0.51,1.7267,-0.3453
mur,20130424,10.3914,2.485,-1.3271,2.3331,0.3703,2.2492,-1.6423,2.1932,0.1623
mur,20140111,9.0836,1.7426,0.4198,1.1498,-0.3631,1.5776,0.2576,1.0592,-0.3529
mur,20140526,6.9168,1.0913,0.4199,-0.7783,-1.9752,0.9732,0.4701,-0.9673,-1.7312
mur,20141109,32.8994,-0.3956,0.7685,-0.5535,-0.6046,-0.5342,0.9064,-0.6078,-0.3428
mur,20160901,4.0997,-0.4137,1.304,-0.3221,-0.8,,,,
mur,20161113,5.4607,0.5123,1.2922,0.0527,0.7672,,,,
mur,20170126,12.4364,1.5612,0.181,0.6771,-1.4968,1.3855,0.1054,0.5345,-1.4825
mur,20170522,4.2708,0.3973,-0.8754,0.3624,-0.752,,,,
mur,20190106,12.4499,-1.3231,1.0751,1.4041,1.6198,-1.1953,1.0148,1.3946,1.7506
mur,20190215,8.7024,-0.2262,1.1091,-0.4338,0.3048,-0.2169,1.1823,-0.4675,0.5879
mur,20190424,4.005,-1.9038,1.4273,0.0612,-0.4347,,,,
mur,20190727,18.4092,-0.8516,-0.6113,-0.0674,-0.534,-1.0933,-0.5194,-0.2662,-0.3085
mur,20191109,49.6741,-0.1014,1.2908,-0.5608,-1.0387,-0.2208,1.3741,-0.6101,-0.7672
mur,20200930,4.1503,-0.4374,-1.7188,-0.0885,-0.0382,,,,
mur,20210926,4.2389,-0.5297,0.4841,0.8027,-1.3834,,,,
mur,20241109,4.3017,-0.6312,1.1716,-1.219,-0.0016,,,,
négocier,20080526,5.1337,0.2014,-1.3338,-0.6938,2.7288,,,,
négocier,20080703,5.9713,-0.3885,0.3693,-1.6395,1.0273,,,,
négocier,20120130,4.6115,-0.2072,1.7432,0.0083,-1.9637,,,,
négocier,20130126,6.8382,-1.3893,-0.0019,0.5157,0.3378,-1.5506,0.1191,0.456,0.4662
négocier,20150316,6.7701,0.6299,1.4723,-1.5066,-2.1542,0.6365,1.5543,-1.7409,-1.8351
négocier,20150713,5.466,-0.5217,3.6126,-0.1914,-0.3572,,,,
négocier,20170609,5.419,-1.1008,2.1439,-0.7514,-0.2061,,,,
négocier,20170831,11.5371,-1.0539,-0.4463,-0.0768,-0.1343,-1.2882,-0.2857,-0.1506,0.0896
arguments,20170504,4.2357,-0.449,1.7922,0.6736,0.0709,,,,
arguments,20220222,4.1535,-1.5948,0.328,-0.0048,-0.1077,,,,
arguments,20230531,4.9164,1.2181,0.792,-0.4381,-1.2512,,,,
spéciale,20080127,5.0875,-1.4614,-0.0066,-1.1195,-0.8028,,,,
spéciale,20080302,6.1612,-0.7383,-0.068,-0.4511,-0.7388,-0.9325,0.0303,-0.6555,-0.4879
spéciale,20080810,4.9809,1.5727,-0.4415,-0.3962,1.9649,,,,
spéciale,20090104,8.7883,0.6539,-1.9089,-0.8112,0.0956,0.37,-1.9179,-0.9769,0.306
spéciale,20090524,5.8921,-0.7451,0.4811,-0.9667,-1.3475,,,,
spéciale,20091025,5.4613,-1.0334,-0.2911,0.5878,-0.6792,,,,
spéciale,20100103,15.7052,0.6495,-1.4044,-1.2796,-0.9368,0.3747,-1.3625,-1.5435,-0.6514
spéciale,20100307,4.8083,0.2048,1.8542,-0.8921,-0.573,,,,
spéciale,20100418,5.0777,-0.175,1.8052,-1.3352,-1.0532,,,,
spéciale,20100530,9.5093,-1.4026,0.0009,-0.6649,-0.7208,-1.5755,0.1762,-0.8575,-0.4165
spéciale,20101003,7.6814,0.0342,1.5143,-2.0109,-1.5405,0.0219,1.6468,-2.1825,-1.1421
spéciale,20110102,6.8135,1.4538,-1.3611,0.2208,-0.8514,1.167,-1.4274,0.0244,-0.7887
spéciale,20110305,5.516,1.0729,1.1723,1.1945,-1.8049,,,,
spéciale,20110529,7.0321,-0.3116,2.2884,-1.4186,-0.8265,-0.2523,2.4362,-1.4692,-0.4787
spéciale,20110730,8.536,-0.0227,0.684,-1.7493,-1.4603,-0.1304,0.8083,-1.9376,-1.0867
spéciale,20111022,9.619,-0.1487,0.2034,-0.171,-1.0896,-0.3338,0.2709,-0.3782,-0.8931
spéciale,20120101,19.3675,0.2852,-1.6138,0.7619,-0.2704,-0.0355,-1.6023,0.6093,-0.2234
spéciale,20120211,5.1468,1.8842,0.6736,-0.3856,-2.0781,,,,
spéciale,20120401,6.4813,-0.2156,0.8678,-1.419,-1.2248,-0.3239,1.0107,-1.5897,-0.9087
spéciale,20120526,11.2791,1.3155,1.6822,1.2942,-0.285,1.2707,1.536,1.2852,-0.3382
spéciale,20130105,5.6189,0.3795,-2.2804,0.4893,0.4944,,,,
spéciale,20160103,7.3789,0.4844,-1.0141,-0.5427,0.1769,0.2155,-0.9965,-0.7041,0.3487
spéciale,20170101,6.4933,-0.3916,-1.0088,0.3164,-0.1875,-0.6798,-0.9625,0.138,-0.0493
spéciale,20180519,4.1025,0.4478,0.1587,2.2789,-0.9094,,,,
spéciale,20190331,7.5072,-0.5822,0.1736,-1.0791,-1.0187,-0.7523,0.3263,-1.292,-0.7096
spéciale,20210103,4.0325,0.9341,-0.2048,-0.6698,-0.914,,,,
spéciale,20220224,4.2047,0.7999,-3.1037,0.5946,1.5703,,,,
spéciale,20221231,6.1358,0.4073,1.0339,0.1359,0.1564,0.273,0.9575,0.0823,0.2691
spéciale,20240125,4.0454,-1.8806,0.8015,0.4181,0.2045,,,,
spéciale,20241216,12.2239,-0.7344,0.3557,0.2545,2.6234,-0.7131,0.3774,0.5966,2.806
spéciale,20250122,7.5143,-0.502,-0.0067,0.8731,-0.698,-0.686,0.0266,0.7629,-0.5482
spéciale,20251223,15.8946,1.1845,1.8046,-2.3011,-0.7614,1.2353,1.9033,-2.3255,-0.389
considérée,20180502,4.0622,-1.5596,-1.3554,0.1809,1.8762,,,,
considérée,20190511,4.0106,0.3423,-0.7754,1.7098,-0.6399,,,,
considérée,20201005,4.1523,-1.1812,0.3827,-1.4987,-0.3969,,,,
considérée,20220804,5.0713,0.5778,-0.5178,-0.3628,0.364,,,,
considérée,20240425,4.1243,-1.3028,0.3421,-0.5273,1.0006,,,,
indépendants,20091207,4.7427,1.0908,-1.879,0.8731,0.2279,,,,
indépendants,20150126,5.4291,0.735,-0.0955,-0.7599,-1.1668,,,,
indépendants,20150309,4.7263,-1.2168,-0.2446,-0.8493,-0.8234,,,,
indépendants,20150921,6.8671,0.3581,-0.4992,0.3048,-1.6809,0.1335,-0.4943,-0.0072,-1.5326
indépendants,20170905,15.4419,0.3256,-0.0497,0.1001,-1.5175,0.0987,0.0055,-0.1124,-1.3702
indépendants,20200410,6.0227,-1.4361,-0.2485,0.0229,1.1243,-1.4721,-0.2247,-0.0872,1.2566
indépendants,20201030,6.3387,3.13,-0.8869,-0.8841,-0.1909,2.9668,-1.0686,-1.0388,0.0004
indépendants,20210916,7.2528,-0.3263,-0.736,-0.5111,0.0391,-0.5648,-0.5988,-0.5363,0.3133
indépendants,20220126,4.2166,-2.0098,-0.9085,-0.2151,-0.5256,,,,
indépendants,20220612,21.6451,-1.6679,-0.7777,-0.284,-0.4197,-1.9037,-0.5905,-0.4691,-0.159
denis,20080302,7.9617,1.6418,-1.8331,-0.0365,0.0216,1.3749,-1.8924,-0.1916,0.0148
denis,20080720,4.9774,-0.4983,0.4305,0.4719,0.8428,,,,
denis,20101130,6.2004,-0.7189,-1.8445,-0.3103,-0.603,-0.941,-1.6174,-0.4221,-0.3158
denis,20120331,6.3164,-0.3078,-2.4498,-0.9887,0.7741,-0.5635,-2.3444,-1.1385,1.0576
denis,20130112,7.4521,-0.2747,-0.6084,1.1136,0.1734,-0.444,-0.7031,0.919,0.1841
denis,20151006,4.8665,0.8146,0.2924,-1.8433,-0.8734,,,,
denis,20151118,49.274,1.2908,-0.7906,1.0721,0.1329,1.0138,-0.9207,0.9714,0.1228
denis,20160509,10.3287,0.3578,-1.2717,2.0146,-0.8874,0.0955,-1.3108,1.7983,-1.0265
denis,20170618,6.238,-1.2091,0.6179,0.3674,1.2285,-1.2851,0.7214,0.4691,1.5287
denis,20201227,4.5465,-0.5174,0.6714,-1.0942,-1.6148,,,,
denis,20220529,4.369,2.2968,-0.2159,-0.4578,-0.7975,,,,
denis,20240121,4.8907,0.6959,3.1375,-1.9843,-0.7133,,,,
denis,20240518,6.2681,-0.976,-0.6092,-0.7434,-1.5267,-1.1579,-0.3734,-1.0,-1.189
denis,20260404,5.0543,-2.1426,1.8339,-0.4526,-0.39,,,,
scientifiques,20080615,4.2765,-0.5437,-1.3095,0.589,0.5333,,,,
scientifiques,20200328,4.9218,1.1367,0.5543,-0.085,1.5166,,,,
scientifiques,20210218,4.035,0.6668,1.1154,-2.1417,-0.8429,,,,
scientifiques,20210809,4.8105,0.7494,-0.6684,-0.4858,-0.3694,,,,
scientifiques,20240422,9.3303,0.2679,-1.5577,-0.3989,1.2421,0.1067,-1.6597,-0.6043,1.5241
scientifiques,20240709,7.9186,-0.1202,-1.5005,0.252,-0.5699,-0.3706,-1.4007,0.1676,-0.3733
scientifiques,20240813,6.3967,0.6857,-0.0172,-0.8832,-0.6803,0.6476,0.2171,-0.8741,-0.3641
diplomatie,20080811,4.8784,2.5446,-1.7349,-0.7173,1.0405,,,,
diplomatie,20101129,6.7052,1.9185,-0.555,-1.19,-1.638,1.7623,-0.6364,-1.539,-1.4033
diplomatie,20110227,13.7276,0.073,1.8288,0.3567,0.0316,0.0302,1.9022,0.5182,0.2363
diplomatie,20140305,4.8538,-0.8929,1.771,-0.8135,-0.8378,,,,
diplomatie,20220227,6.6556,0.0893,2.1035,-0.0609,1.0577,0.0978,2.1755,0.2328,1.219
diplomatie,20231130,4.1557,-1.2752,-0.8988,0.1704,-0.7475,,,,
diplomatie,20250622,7.9601,-0.7071,0.7607,0.6962,-0.1292,-0.8568,0.8332,0.6764,-0.0001
particuliers,20081007,6.191,2.8514,0.5762,-0.9679,1.0615,2.8281,0.4114,-0.9036,1.1937
particuliers,20090203,4.6191,-2.0928,1.2459,0.545,2.2177,,,,
particuliers,20090527,4.7266,-0.1693,-0.2482,2.4612,0.1163,,,,
particuliers,20090729,4.2123,1.2009,-1.8479,-0.8196,1.334,,,,
particuliers,20100406,4.0631,0.4549,0.1459,-0.4888,-0.6485,,,,
particuliers,20120627,8.5329,-1.0039,-0.9516,-0.4245,-0.4498,-1.2705,-0.7698,-0.5612,-0.145
particuliers,20180705,4.4972,-1.8709,-0.0855,0.3174,0.5635,,,,
organisme,20081012,4.3191,-0.7972,-0.3482,0.2637,-0.3418,,,,
organisme,20090101,5.1135,-1.3751,-0.385,-0.0423,-0.2531,,,,
organisme,20240425,4.3945,0.431,0.9718,1.016,2.0342,,,,
résidence,20080405,6.3898,-1.3313,-0.3324,0.5844,-0.1577,-1.5329,-0.2588,0.3922,-0.0255
résidence,20090811,7.089,-0.4778,-1.1617,1.4339,-0.3201,-0.6943,-1.2352,1.14,-0.2843
résidence,20110401,13.3728,0.6906,-3.0209,-1.5341,1.8856,0.47,-2.9731,-1.5808,2.0859
résidence,20110521,11.2417,0.7853,0.278,-0.694,-1.0724,0.6983,0.1846,-1.0644,-0.9461
résidence,20110701,4.9809,-0.2157,-1.8155,0.979,-0.2281,,,,
résidence,20110822,4.202,1.534,0.0661,0.821,-1.4993,,,,
résidence,20120627,10.7933,-0.7155,-0.8652,-0.5767,0.2886,-0.9309,-0.7321,-0.6177,0.5614
résidence,20151119,7.0831,1.5716,0.9148,-0.5166,-0.5667,1.4912,0.9181,-0.4804,-0.4236
résidence,20151222,6.1509,-0.7586,-0.6163,-0.39,0.24,-0.9121,-0.5003,-0.4959,0.5357
résidence,20171130,4.1875,0.0681,1.3116,2.3523,-0.3425,,,,
résidence,20191231,4.2089,1.5423,0.0907,-0.4806,0.8732,,,,
résidence,20251230,5.8169,1.8635,1.5508,-0.5763,-0.7553,,,,
section,20090330,6.4122,1.1233,1.2817,2.5561,1.6149,1.154,0.9774,2.7231,1.4672
section,20090904,7.6608,2.6824,-0.3929,-0.4496,0.0281,2.4708,-0.5432,-0.5549,0.1653
section,20100903,5.7441,2.9933,0.4198,0.3087,-1.1126,,,,
section,20120904,10.7275,2.9002,0.7461,-0.8882,-0.7335,2.7955,0.5862,-1.0103,-0.5806
section,20130903,8.7472,3.197,0.8528,-0.7838,-0.863,3.0958,0.695,-0.8555,-0.7258
section,20140903,10.3077,2.5873,0.1848,-0.3241,-0.5297,2.4181,0.0096,-0.4471,-0.4064
section,20150902,4.4833,2.6125,1.1229,-0.6859,-0.8954,,,,
section,20160903,4.4862,2.7799,1.2182,-2.0133,-0.2128,,,,
section,20170905,4.3093,3.1079,0.9382,-0.5057,0.013,,,,
section,20180903,4.8898,2.5808,-0.2716,0.7736,0.5865,,,,
section,20190902,5.2434,2.618,0.2168,0.1335,-0.2466,,,,
section,20200902,4.2839,2.9213,1.006,-1.1365,-0.7479,,,,
définition,20080219,4.2382,1.8479,0.5077,0.3757,-1.2716,,,,
définition,20080417,7.2986,1.1527,0.9733,-0.4156,-1.1196,1.1065,0.8734,-0.6736,-1.0113
définition,20080531,6.5716,-1.4115,0.2195,-0.0412,-0.5392,-1.4584,0.4697,-0.058,-0.3489
définition,20080828,7.5909,-0.0588,-0.3394,-2.5295,0.2678,-0.0985,-0.1763,-2.5609,0.7491
définition,20081101,14.9859,-1.1735,0.9958,-0.8026,-1.1146,-1.2242,1.2015,-0.955,-0.7474
définition,20081217,5.4708,-0.9264,-0.4336,-1.1307,0.4646,,,,
définition,20130409,4.1737,-1.3159,-0.2278,0.3695,-1.3431,,,,
définition,20190221,6.0337,1.4173,1.4158,-2.5291,-1.3209,1.4605,1.4473,-2.6719,-0.9656
définition,20191202,6.4587,0.1878,0.6037,1.4625,-0.6049,0.0868,0.6109,1.4926,-0.5489
définition,20200213,4.7028,0.7245,0.4757,1.906,-0.1489,,,,
définition,20240206,6.4359,-0.7606,-0.4379,0.0608,-0.3379,-0.9837,-0.3567,-0.1097,-0.1144
définition,20250121,4.5059,-0.3038,-0.1765,0.0753,-0.489,,,,
tours,20080316,7.5777,1.4608,0.2716,2.0322,1.0413,1.3122,0.0865,2.1516,0.8218
tours,20080420,9.8513,-1.7286,-0.7365,0.0263,-0.5842,-1.9162,-0.5855,-0.2155,-0.2994
tours,20080615,18.2086,1.9693,3.0136,-0.5232,0.8646,2.1447,2.8888,-0.178,1.1621
tours,20080928,5.6903,-0.6288,1.4442,0.0104,-0.381,,,,
tours,20090419,7.9856,-0.5856,0.6215,-0.3328,1.5631,-0.5165,0.645,-0.2321,1.5914
tours,20090614,35.1292,-1.1616,-0.1279,-0.5264,-1.025,-1.3548,0.0322,-0.7411,-0.738
tours,20090913,4.1748,-0.6136,-0.6779,-0.8295,0.1187,,,,
tours,20100418,6.3743,-1.138,-0.4574,-0.6476,0.7514,-1.2271,-0.2102,-0.5641,1.1211
tours,20100613,26.5084,-1.603,-0.3162,-0.4575,-0.3952,-1.8129,-0.1149,-0.5778,-0.1128
tours,20100718,4.669,1.4129,-0.0822,-1.0509,2.5274,,,,
tours,20100912,7.7414,-0.5981,0.0351,0.0211,-1.679,-0.7311,0.161,-0.2312,-1.4967
tours,20110116,5.271,0.5785,0.4848,-1.0964,-0.2999,,,,
tours,20110417,4.4551,0.3868,0.2589,-0.5727,-0.5171,,,,
tours,20110612,11.9147,-1.5955,0.4362,-0.1604,-0.932,-1.6348,0.6167,-0.3431,-0.6989
tours,20110911,12.6789,-1.0878,-0.1869,-1.075,-1.3735,-1.2376,0.0832,-1.2354,-1.0
tours,20120423,4.9786,2.4756,-1.3453,-0.9184,0.3524,,,,
tours,20120617,12.3002,-0.988,-0.4043,0.8498,-0.3855,-1.2388,-0.3118,0.7399,-0.2889
tours,20130623,6.4427,-2.0897,0.2148,0.7798,-0.37,-2.1252,0.3242,0.5603,-0.2437
tours,20140330,6.0958,1.4263,2.0608,1.2687,-0.3063,1.382,1.9571,1.4032,-0.3078
tours,20141221,6.2605,1.9878,-0.7929,1.4906,-0.7644,1.8012,-0.9996,1.3773,-0.8717
tours,20150407,5.649,-2.1634,0.9585,1.5273,0.0336,,,,
tours,20151213,6.652,1.2262,1.1966,2.1991,0.1289,1.0975,1.056,2.3177,-0.0118
tours,20160911,4.7468,-1.3911,-0.7007,-0.4381,-0.7532,,,,
tours,20170507,6.0856,0.3128,3.3866,1.3428,0.9579,0.49,3.3753,1.6998,0.9663
tours,20170618,5.2082,0.4082,-0.35,1.7899,1.0693,,,,
tours,20200628,4.5565,1.1126,-0.1352,2.4283,-0.2759,,,,
tours,20210627,4.4914,0.8828,0.9518,2.6283,0.175,,,,
tours,20210911,5.7989,-0.2528,-0.1064,-1.4402,-1.0243,,,,
tours,20220420,7.8173,2.026,1.6212,1.341,0.5826,1.9675,1.4252,1.4921,0.4952
tours,20220629,20.0245,-2.1728,-0.3262,0.0583,-0.3964,-2.3303,-0.1321,-0.1408,-0.1642
tours,20240616,5.1715,-0.5471,0.4446,-1.2971,-0.003,,,,
tours,20240915,4.2167,-0.3254,0.6989,-1.5065,-1.4156,,,,
tours,20250615,13.5515,-1.3262,-0.631,-0.6477,-0.5914,-1.5412,-0.4477,-0.8284,-0.3074
tours,20260322,15.8366,-0.307,0.216,1.5587,-0.2367,-0.5303,0.2409,1.5668,-0.2048
tours,20260614,8.2296,-0.4298,1.3825,-1.469,-1.1406,-0.4715,1.5524,-1.5597,-0.7167
talent,20080614,5.0617,-0.8409,0.2541,1.1339,1.8763,,,,
talent,20090614,4.3152,-2.1494,-0.6414,-0.5462,-0.0418,,,,
talent,20110724,4.9179,-1.0287,0.0235,-0.1478,-0.6593,,,,
talent,20120616,6.2362,0.4924,-0.9442,-2.079,-1.1798,0.3326,-0.8251,-2.3981,-0.8412
talent,20140812,5.3105,-0.0136,-1.4164,-0.2903,-0.4927,,,,
talent,20150718,4.7905,-0.8615,-0.5477,0.8451,-0.4729,,,,
talent,20171019,5.8146,-0.1499,-1.1791,0.0524,0.3426,,,,
contrats,20081028,11.8513,-0.3196,-0.2961,0.8078,-0.6118,-0.5398,-0.3239,0.5647,-0.4892
contrats,20090424,5.671,-0.919,0.5648,0.7143,-0.1088,,,,
contrats,20101104,7.2757,0.9768,-1.2071,1.6913,-0.491,0.708,-1.2517,1.5833,-0.5282
contrats,20170824,5.5178,0.7736,-3.1805,-2.4869,2.4593,,,,
capables,20101013,4.4991,-1.3915,1.1919,0.0646,-0.2282,,,,
capables,20160207,4.3651,0.0058,-0.091,0.0382,0.8448,,,,
roman,20080117,4.5026,0.3196,0.446,-0.6998,0.561,,,,
roman,20080403,5.5675,-0.3015,0.6104,-1.0103,0.8445,,,,
roman,20080522,13.4485,-0.3826,0.2831,0.149,0.1124,-0.4344,0.3221,-0.0509,0.2441
roman,20080710,6.0475,-1.2716,0.2424,-0.934,1.5326,-1.2476,0.4647,-0.669,1.8569
roman,20080828,9.7746,1.2683,-1.267,-0.9803,0.8054,1.0842,-1.2886,-0.9907,0.8869
roman,20081009,5.456,-0.2045,1.3731,1.1834,1.2563,,,,
roman,20081120,4.0808,-1.5782,1.4633,-0.4532,2.4628,,,,
roman,20090108,8.416,-0.196,-0.1795,-0.5623,1.5698,-0.2731,-0.1652,-0.4935,1.7802
roman,20090521,6.0621,-0.0663,0.0978,0.2023,0.8438,-0.2109,0.1398,0.2514,1.0297
roman,20090827,9.4435,-0.2777,-0.2614,-0.3521,1.0701,-0.445,-0.2307,-0.329,1.2929
roman,20090927,9.9616,1.424,-1.1277,1.8871,-0.178,1.1332,-1.3072,1.76,-0.303
roman,20091126,4.2504,-0.1639,0.3525,-0.2246,0.0359,,,,
roman,20100107,4.0971,-1.2369,1.0669,-0.0062,1.5056,,,,
roman,20100515,5.2215,0.8874,0.2921,1.06,-0.6528,,,,
roman,20100902,4.2617,-0.7571,0.672,0.0504,3.1069,,,,
roman,20151103,4.237,0.5433,2.365,0.0965,0.0316,,,,
roman,20191109,4.2484,1.7954,0.1909,-0.0319,1.434,,,,
roman,20200229,8.4267,1.2601,0.1772,-1.2872,-0.8739,1.0937,0.1206,-1.524,-0.6495
roman,20201130,4.1067,-1.2084,-0.1995,-0.4205,-0.3817,,,,
roman,20210524,7.5899,0.9987,-1.254,0.0005,-1.2368,0.696,-1.2627,-0.251,-1.1439
roman,20231107,4.5181,-0.472,0.4388,-0.5863,-0.5788,,,,
roman,20241104,4.4466,-1.9614,-0.308,0.7476,-0.5939,,,,
augmenter,20080626,4.1981,-0.1443,2.1957,-1.6638,0.2738,,,,
augmenter,20120129,4.6943,-0.0233,0.3076,1.2846,-1.173,,,,
augmenter,20190901,4.2391,-0.5559,-1.4638,-1.0098,-0.3866,,,,
augmenter,20220926,4.2519,0.4541,0.6799,-0.1107,-0.5897,,,,
absolue,20100321,4.8145,-0.2532,-0.3104,0.7479,-0.4116,,,,
absolue,20100507,7.8477,1.7012,0.9817,0.4958,-0.8066,1.621,0.7615,0.3137,-0.7729
absolue,20110925,6.4716,-0.0071,-0.9114,1.4199,-0.1477,-0.241,-0.9689,1.2107,-0.2093
absolue,20111120,4.0542,-0.2942,-0.0681,2.165,-0.47,,,,
absolue,20120617,17.2023,-0.8626,0.6729,1.2811,0.0808,-1.0292,0.7402,1.3414,0.2413
absolue,20150125,8.7925,-0.2514,-0.1362,0.9799,-1.022,-0.4926,-0.0913,0.8077,-0.9578
absolue,20150508,4.5798,-0.4302,-0.2948,-0.4673,-1.0415,,,,
absolue,20150927,4.6358,0.2603,-0.6736,1.7363,-0.5693,,,,
absolue,20151114,9.9112,-0.3298,0.2665,2.0144,-1.1519,-0.4557,0.262,1.8237,-1.2346
absolue,20151221,4.2569,-0.0182,1.846,-1.5605,-1.5531,,,,
absolue,20160715,15.6228,-0.4115,-0.2647,0.115,-1.3229,-0.6404,-0.1884,-0.1357,-1.1436
absolue,20170609,12.2531,1.4147,-1.7176,0.3204,0.3579,1.1872,-1.8414,0.238,0.3963
absolue,20200519,5.3253,0.7139,-0.3998,-1.654,-0.9212,,,,
absolue,20200704,9.1871,-0.0345,-0.6378,-0.7816,-0.6381,-0.2898,-0.534,-0.9003,-0.3789
absolue,20220620,23.1187,1.1142,1.5534,-0.5624,-0.8764,1.0537,1.4858,-0.6825,-0.6644
absolue,20230326,5.6809,-0.6111,2.3106,-0.8776,-1.0386,,,,
absolue,20230608,8.1677,-0.0619,-1.742,0.2084,-0.5009,-0.3275,-1.6622,0.0565,-0.317
absolue,20240707,22.3105,0.1501,2.5332,1.5059,1.4261,0.1974,2.5736,2.0235,1.5628
absolue,20260322,19.1057,-0.7846,0.0463,1.0621,0.2109,-0.9919,0.1066,1.0892,0.4223
propagande,20111219,5.1442,-0.6561,-1.3803,-0.913,-0.1426,,,,
propagande,20140310,7.08,-1.0942,-0.4331,-0.7509,0.1108,-1.3224,-0.2171,-0.7336,0.3992
propagande,20160103,5.246,1.1928,1.6852,-0.7698,-0.1139,,,,
propagande,20170610,4.1893,-0.9955,2.4754,-1.6524,-0.0412,,,,
propagande,20180427,4.2131,-1.0953,-0.9109,-0.4385,0.1909,,,,
propagande,20191027,4.2042,-2.2139,-0.0837,0.6789,-0.8932,,,,
propagande,20210620,5.3325,2.8431,-1.5786,0.7035,0.1273,,,,
propagande,20220315,5.7476,-1.5782,-0.0013,0.7814,0.0809,,,,
propagande,20240609,4.3926,0.3359,1.4366,-0.0887,-0.059,,,,
annoncée,20080617,4.5831,0.4033,0.8398,0.1143,2.1734,,,,
annoncée,20110227,4.7575,-0.9277,-1.2201,-0.8264,-0.5403,,,,
annoncée,20120130,4.1607,0.4863,-0.9501,-0.4393,-0.9841,,,,
annoncée,20140826,4.6188,0.6523,-0.2049,-1.8769,0.0671,,,,
annoncée,20200414,4.6722,0.7592,-1.5889,-0.6143,-0.2483,,,,
annoncée,20240610,7.9532,1.9172,0.2665,1.3015,-1.1923,1.7304,0.0798,1.125,-1.2529
bleu,20120501,6.9589,-1.0347,0.0169,-0.1231,0.0139,-1.222,0.1187,-0.2002,0.2146
bleu,20140330,5.5109,-1.8384,2.8701,0.8294,0.9232,,,,
bleu,20150905,4.2302,0.0119,-0.364,2.1479,-1.0948,,,,
bleu,20160710,6.2068,1.1251,2.0136,1.0022,-0.9431,1.1359,1.9124,0.9311,-0.9187
bleu,20180715,13.4431,1.0954,1.0399,1.0068,-1.0925,0.9619,0.9652,0.8996,-1.0311
bleu,20230823,4.7928,-1.6224,1.8511,0.6231,1.5317,,,,
déterminer,20110807,4.4454,1.124,0.3437,1.2332,0.0631,,,,
déterminer,20150805,4.6762,0.4143,2.5484,-0.2015,1.7437,,,,
déterminer,20161225,4.5609,2.0759,0.175,-0.3575,-1.3361,,,,
déterminer,20180617,7.6794,-1.3744,0.1619,-0.1458,-0.2869,-1.4658,0.2713,-0.3139,-0.1158
déterminer,20190724,4.6792,-2.6627,-0.4167,-0.4276,0.248,,,,
déterminer,20240422,4.2761,-0.8077,-0.7812,-0.2436,0.9577,,,,
déterminer,20250102,5.3682,1.1258,0.1299,-1.0034,-0.3444,,,,
déterminer,20250428,4.0499,-0.5572,-1.9098,0.4026,0.1943,,,,
déterminer,20260101,5.2017,0.3656,-0.3878,1.3804,-0.3331,,,,
travaille,20200328,4.9358,3.6797,-0.9392,-0.9159,2.1258,,,,
l'examen,20081021,4.0042,1.7125,1.4311,-0.8713,-0.1858,,,,
l'examen,20090107,4.4005,1.1902,-0.308,-1.0973,-0.1196,,,,
l'examen,20140617,6.0941,2.3652,1.4217,-1.4018,-0.3747,2.3323,1.3895,-1.2933,-0.145
l'examen,20170705,4.1664,0.0184,-0.719,0.3398,-0.5496,,,,
l'examen,20180722,5.134,0.2102,-0.6706,1.4869,-1.0233,,,,
l'examen,20220104,9.6987,1.0489,-0.8092,1.0454,-1.0147,0.7683,-0.8779,0.8332,-1.0254
l'examen,20230218,4.2185,-0.2746,2.0502,-1.3621,-0.7692,,,,
emplois,20081028,7.5821,0.2858,-0.6984,0.0434,-0.7262,0.0432,-0.6622,-0.0889,-0.5235
emplois,20081205,5.4644,-0.2213,0.4062,0.2449,0.7778,,,,
emplois,20091030,5.0759,0.1247,-1.0215,-0.2134,0.6144,,,,
emplois,20111215,4.8724,-0.3362,0.0259,0.784,-0.647,,,,
emplois,20120712,4.1758,-0.017,-0.9746,1.4617,-0.4609,,,,
emplois,20120829,4.9226,0.7749,-1.5509,-1.9817,0.3109,,,,
tournée,20080511,4.2059,-1.2134,-1.1763,-0.6221,0.0125,,,,
tournée,20090627,5.1591,0.9749,0.0306,-0.66,-1.1003,,,,
tournée,20100307,5.2425,-1.1853,-0.3207,-1.1871,-1.1918,,,,
