mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
disparu,20190721,5.388,2.3374,-0.993,0.5303,1.9347,,,,
disparu,20230621,9.6591,1.368,-1.4594,-0.4165,-0.2113,0.6337,-1.7885,-0.7255,-0.0413
disparu,20240401,5.657,-1.5949,-0.3455,1.8779,0.2293,,,,
sommet,20080712,6.5633,-1.3552,1.8357,-0.1491,-0.7246,-0.7525,2.2163,0.1749,-0.4748
sommet,20081115,8.4056,-3.1807,0.2506,0.3476,0.2293,-2.7729,1.3981,0.658,0.1636
sommet,20090402,10.7719,-0.3663,0.8486,0.3245,-0.9607,-0.2023,0.8182,0.1613,-1.0183
sommet,20110721,5.1625,-0.1672,0.2967,-1.9804,-0.7559,,,,
sommet,20120117,8.5883,-2.0774,-0.4046,0.9817,-0.732,-2.0764,0.3047,0.9623,-0.5495
sommet,20120519,7.6513,1.3062,-0.9047,-0.473,-0.971,0.7622,-1.2668,-0.5968,-0.6148
sommet,20170707,4.5349,-1.0369,-0.1425,0.6715,-0.8281,,,,
sommet,20180611,6.8295,-0.3183,-0.8147,-1.3224,0.1693,-0.7298,-0.4303,-1.365,0.4635
sommet,20190823,8.6562,0.6556,0.5421,0.7205,-1.8994,0.7461,0.1123,0.4569,-2.0237
sommet,20250815,4.6578,-0.4037,0.7146,1.1365,-1.2968,,,,
ami,20140813,4.4518,-0.0231,0.2845,0.0303,0.8824,,,,
ami,20151115,4.055,0.4239,1.5621,-1.1339,0.1614,,,,
ami,20161227,4.5098,-0.5867,-1.2407,1.7686,0.3419,,,,
ami,20171207,8.7816,-0.7703,-1.1068,0.3377,0.2825,-1.2459,-0.8429,0.3425,0.3323
ami,20190209,6.0662,0.1763,-0.2384,0.4431,0.1144,-0.0218,-0.293,0.2649,0.3363
vieille,20151004,9.5942,-0.4267,-0.6242,0.615,0.1359,-0.7658,-0.5356,0.5313,0.2158
vieille,20170722,5.9089,-2.5701,1.6738,1.1789,2.4923,,,,
quatorze,20190218,5.2328,-0.7466,0.6677,-0.9167,-0.0884,,,,
quatorze,20200222,6.4643,0.8998,2.5667,1.2978,1.522,1.7592,1.9518,1.514,1.3472
quatorze,20200901,5.314,1.6243,-0.9149,0.8501,-0.5498,,,,
structure,20190416,13.1998,-0.5584,-1.3698,0.5025,-0.1654,-1.14,-1.1202,0.3867,0.1075
structure,20210707,12.0443,-1.0346,-0.4411,0.9089,-0.4349,-1.2467,-0.1872,0.7628,-0.4485
coupe,20100611,5.5931,1.0466,1.4404,0.6825,0.6284,,,,
coupe,20180714,10.6248,-1.5846,1.6015,0.9461,-1.0861,-0.9407,1.8437,1.0889,-1.4051
coupe,20221217,6.6362,-1.9837,2.2097,0.4653,0.3142,-1.0244,2.6984,0.8076,-0.088
coupe,20230907,4.0921,1.419,-0.0722,0.1676,-0.1055,,,,
coupe,20260617,4.9442,2.5194,1.6674,-1.6289,1.1902,,,,
crois,20080615,4.5905,-2.7093,1.1949,1.2674,1.3688,,,,
crois,20080925,7.2668,1.7009,-1.1567,1.1704,1.0503,1.3635,-1.6609,0.9427,0.9646
crois,20110919,5.7204,1.1279,-0.3973,-1.2194,1.6294,,,,
augmenté,20080228,4.6704,-0.7005,1.4872,0.1284,-1.6012,,,,
augmenté,20080730,6.8756,1.6918,0.0909,0.3343,0.1335,1.6301,-0.5235,0.3352,0.3072
augmenté,20120627,4.4331,-0.3773,-2.4385,-0.3171,0.1926,,,,
treize,20170818,6.4614,-0.2205,-0.3763,-1.494,1.059,-0.5823,-0.0912,-1.4919,1.2837
treize,20191127,17.4466,0.9799,-0.6711,1.7146,-0.0692,0.6487,-1.1865,1.4788,0.0717
carte,20080410,12.8865,0.6989,-0.6639,0.2046,-0.4799,0.2646,-0.8572,-0.1278,-0.3102
carte,20110706,5.9815,0.4059,0.5568,0.3232,-1.1064,,,,
carte,20140714,6.3117,-0.1564,1.1176,1.5445,-1.1196,0.2986,0.9184,1.5059,-1.023
carte,20170423,5.6727,-0.6094,0.1191,-0.5734,-0.5832,,,,
carte,20200501,12.1756,0.9838,-0.7103,1.218,-0.4629,0.5858,-1.2127,0.9105,-0.4306
carte,20251119,4.6138,-1.8985,0.9533,0.0427,0.1679,,,,
carte,20260316,5.1558,0.3511,0.7938,-1.2811,-0.6863,,,,
biens,20080606,4.8037,-0.9943,-0.6525,-0.9216,0.8109,,,,
biens,20090315,5.2478,-1.1337,-0.517,-0.2386,-0.448,,,,
biens,20110922,4.5266,1.1068,-0.7486,-0.5435,2.4317,,,,
biens,20120627,9.1632,-1.1627,-1.6536,0.885,0.0173,-1.7487,-1.2019,0.7737,0.209
biens,20130710,5.5937,-1.3644,-0.8144,-0.5603,0.8384,,,,
biens,20171225,4.1271,-0.7167,-1.1534,-0.9534,0.0492,,,,
biens,20260202,4.5796,-0.4439,-0.2428,-0.8633,-0.3656,,,,
destinée,20080425,4.114,-0.5286,-1.3374,-0.5492,3.0794,,,,
destinée,20230519,4.9875,-0.2116,-1.576,-0.4653,-1.417,,,,
destinée,20260503,4.1321,0.7846,-2.0631,-1.0722,1.0665,,,,
articles,20160805,4.3364,0.426,-0.2811,0.7285,-0.6388,,,,
articles,20200504,5.2188,-2.6302,2.1376,2.5494,-0.8902,,,,
articles,20240126,9.1016,-1.4972,-2.2742,0.5875,-0.1228,-2.2417,-1.586,0.4144,0.2182
articles,20241130,5.1424,-1.9575,2.9645,-0.7583,1.0506,,,,
maurice,20080317,4.5895,-1.852,1.2689,2.5277,-0.0838,,,,
maurice,20090414,6.3509,-1.0176,-0.6103,0.5287,0.4574,-1.2174,-0.2175,0.8022,0.6656
maurice,20090722,6.6328,0.3708,0.1475,-1.5411,-0.361,0.1357,0.2102,-1.7648,-0.0601
maurice,20121215,5.3546,0.1512,-0.8618,0.2088,-0.2212,,,,
maurice,20130728,6.4251,-1.8909,-0.8146,1.3608,-0.0392,-2.0084,-0.2271,1.4091,0.0041
maurice,20140412,15.2945,-2.3105,0.8327,-1.5154,-1.2217,-2.0282,1.8293,-1.4499,-0.9855
maurice,20180912,5.8021,0.5214,-1.1172,1.294,-0.0593,,,,
maurice,20201112,4.3527,-0.8728,-0.8114,-0.405,-1.5229,,,,
scrutin,20080317,5.6304,-0.7462,3.7529,-0.6837,0.2645,,,,
scrutin,20090607,8.0863,-0.0038,0.4925,-0.1664,-0.2327,-0.0762,0.4351,-0.2889,-0.1079
scrutin,20110320,4.1585,0.6083,1.3533,0.9188,0.1244,,,,
scrutin,20120507,4.7741,0.3563,0.5966,-0.7314,0.826,,,,
scrutin,20140524,7.0734,-0.9591,0.8778,1.2161,-0.808,-0.6693,0.9251,1.2908,-0.9317
scrutin,20150323,4.4336,0.4876,1.7877,1.0525,-0.0853,,,,
scrutin,20170423,4.955,0.5239,0.4828,-1.1791,0.1732,,,,
scrutin,20190525,7.4317,-0.5418,1.0609,0.8092,-1.1276,-0.2411,0.9869,0.819,-1.2781
scrutin,20200314,6.6792,-0.6663,0.8069,0.8954,-1.0297,-0.4445,0.7693,0.9184,-1.1576
scrutin,20200627,4.6477,-0.8494,0.2243,1.4279,-1.3146,,,,
scrutin,20210619,4.5536,0.8017,1.8366,1.8759,-0.1537,,,,
scrutin,20220424,6.0927,-1.3311,-0.0425,-0.4737,0.9282,-1.4388,0.4572,-0.1042,1.037
scrutin,20240609,9.0326,0.6344,-0.9088,-1.0417,0.6149,0.0625,-0.869,-1.2245,0.8365
scrutin,20260316,14.8435,-0.5139,1.4871,1.3081,0.4769,0.0157,1.3705,1.5334,0.47
scientifique,20200425,9.1373,-0.8066,-0.0427,0.664,1.1691,-0.686,0.2668,1.0429,1.1174
scientifique,20200910,5.1192,-0.1525,-2.085,-0.1395,0.4807,,,,
scientifique,20201215,6.1716,0.204,-0.8352,-0.8869,0.2755,-0.1852,-0.659,-0.8224,0.6463
scientifique,20210330,4.4397,-1.7936,0.5116,-0.7799,0.9683,,,,
scientifique,20211228,4.7773,0.3582,2.1407,-0.2588,-0.7211,,,,
retrait,20080817,12.984,2.2832,1.4311,1.5646,-0.7893,2.6674,0.3447,1.3487,-0.8027
retrait,20110624,9.7572,-0.5886,-1.0894,-0.302,-0.4793,-1.0816,-0.7426,-0.5939,-0.3037
retrait,20111007,4.8752,0.1972,-0.7206,-1.428,-0.4207,,,,
retrait,20120120,4.0025,-0.1299,0.7153,2.7094,1.1205,,,,
retrait,20120519,4.3771,-0.7415,1.2716,1.3672,-0.0894,,,,
retrait,20151206,16.8523,0.0506,-1.1054,1.0109,-0.5304,-0.4711,-1.214,0.7816,-0.3948
retrait,20160525,4.7225,0.1409,-0.1264,0.7892,-0.5383,,,,
retrait,20170601,4.316,-0.94,-1.5134,1.7957,0.3726,,,,
retrait,20180509,6.4593,-0.2058,-1.0946,0.7896,-0.4306,-0.6998,-1.1055,0.6364,-0.3416
retrait,20181223,6.38,1.6121,0.1681,-0.8112,-1.2772,1.4346,-0.3255,-1.2136,-1.1964
retrait,20191019,12.0279,0.3283,-0.207,0.829,-0.5393,0.0796,-0.4865,0.6301,-0.4879
retrait,20220217,6.7279,-0.0361,-0.6884,-0.4842,-0.2525,-0.4815,-0.5664,-0.6558,-0.0176
retrait,20240721,5.47,-0.9409,-0.2598,0.6683,0.7771,,,,
foule,20120507,4.4428,-0.8396,1.5773,-0.6447,0.5813,,,,
foule,20150110,9.5025,-0.4499,0.851,0.7265,-0.5772,-0.2406,0.7866,0.8315,-0.61
foule,20151115,5.3523,-0.5784,-0.9456,0.3645,-1.2089,,,,
foule,20160715,17.0338,1.0034,-0.7538,0.5821,-0.3716,0.5018,-1.1762,0.3056,-0.2565
foule,20170818,7.7941,-0.8839,0.2479,1.3057,-1.133,-0.7809,0.3559,1.2099,-1.1241
foule,20180717,5.549,0.5294,1.1282,-1.995,-1.2174,,,,
foule,20221030,5.2349,-0.9956,-1.6131,1.0526,-0.7926,,,,
charges,20110823,8.0205,-0.5391,-1.7793,0.1104,-0.7126,-1.2218,-1.4622,-0.3124,-0.5933
charges,20120129,6.1464,-1.4714,0.6608,0.2794,1.8888,-1.141,1.0941,0.6714,1.5908
charges,20121106,6.0169,-1.6035,0.6273,0.5092,0.6504,-1.3478,1.0589,0.9506,0.7669
charges,20140115,7.6842,2.2607,-1.1912,-1.1116,0.2906,1.5719,-1.6443,-1.3993,0.7599
l'application,20200425,5.0323,1.771,-0.6008,-0.5579,0.7157,,,,
parlé,20101117,5.9016,-0.6014,-0.1594,-0.0981,1.1872,,,,
parlé,20120504,4.3491,-1.5068,1.6534,-0.041,-0.3157,,,,
fortement,20081028,5.6111,-0.051,-0.3477,-1.7541,1.3563,,,,
fortement,20200317,4.4661,4.0792,-0.8094,-1.8326,1.1804,,,,
généraux,20080407,5.1761,-0.9033,-0.6028,-1.0694,-0.3133,,,,
généraux,20081001,4.7266,1.6127,-0.7452,-0.4292,2.8661,,,,
généraux,20090108,4.3036,-0.8362,-0.1828,0.9997,0.6675,,,,
généraux,20100406,4.5006,-0.2237,-0.5516,0.9312,-0.8163,,,,
généraux,20101027,4.0366,0.4394,-0.9406,0.5242,-0.1514,,,,
généraux,20110326,5.4154,-0.5997,2.0526,0.8279,-0.1623,,,,
généraux,20140602,4.2168,-0.6754,-1.0895,0.412,0.8252,,,,
réel,20191230,8.8314,1.6485,2.4127,-1.2976,0.9193,2.3284,1.898,-0.8937,1.0725
réel,20200419,8.4607,1.5727,1.1895,-1.311,1.8771,2.0021,0.9797,-0.9646,2.2033
réel,20200802,10.0191,1.669,-0.398,1.5243,2.0385,1.7805,-0.9495,1.2206,1.3645
réel,20260223,4.2093,1.4534,3.3958,-0.1273,1.3253,,,,
union,20080314,4.3993,-1.6095,1.8049,-1.1746,0.0817,,,,
union,20080730,4.3359,-3.4927,1.168,-0.5181,1.2566,,,,
union,20111203,4.7858,-0.0506,-0.3493,0.5973,0.053,,,,
union,20150218,14.5883,-0.0135,0.0218,-2.1752,-1.7909,-0.2007,0.3633,-2.4206,-1.4052
union,20210628,6.9693,-2.3117,1.4515,-1.0261,0.8691,-1.8402,2.3446,-0.3884,1.343
union,20220629,223.5946,-2.017,-0.7864,-0.0088,1.0189,-2.2658,0.0356,0.2983,1.1663
union,20240609,8.3373,2.5865,0.283,1.5944,1.0337,2.5523,-0.7705,1.2725,0.9167
union,20260316,17.5939,0.3916,0.2959,1.3762,-0.3192,0.3987,-0.0705,1.3398,-0.1551
voisins,20100527,4.4289,2.3161,0.7445,0.6057,-0.9539,,,,
voisins,20120603,6.9472,0.6391,0.4495,-1.8217,-1.6071,0.571,0.4255,-2.0438,-1.4305
voisins,20130601,7.7314,-0.4435,0.0113,-0.5089,-0.629,-0.5788,0.1857,-0.6129,-0.6154
voisins,20150531,4.5524,0.5559,1.0127,-1.5082,-1.4505,,,,
voisins,20200329,6.3138,3.5268,1.3321,-2.2387,1.4732,3.6003,0.3832,-2.3094,1.7591
voisins,20210105,4.1902,-0.1717,1.6783,0.3048,-0.8996,,,,
cgt,20101012,4.6556,1.8229,2.3269,1.3117,0.9932,,,,
cgt,20160525,8.8456,2.0355,0.7257,0.8141,0.3786,2.0773,-0.1378,0.467,0.2387
cgt,20221012,4.4277,1.7518,1.5765,1.3105,-0.7582,,,,
attend,20191221,16.7351,0.2258,0.5737,-2.5862,0.6073,0.1988,0.8592,-2.3122,1.0568
attend,20200501,18.6718,1.5157,0.7356,-1.6464,-0.0443,1.5653,0.4332,-1.5071,0.5219
attend,20200811,9.2893,2.7233,-0.4338,1.7708,0.9701,2.5642,-1.412,1.3917,0.9891
attend,20210207,4.079,-1.577,-0.3929,-0.3506,0.2121,,,,
attend,20210511,7.623,-0.7522,2.1816,1.4048,1.9392,0.1649,2.1845,1.9298,1.5989
valeurs,20080916,5.9707,2.8211,-0.2755,0.1699,-0.2173,,,,
valeurs,20110811,7.7489,-0.2932,-1.3158,-1.2473,-0.1946,-0.7279,-0.8485,-1.3926,0.0302
valeurs,20120504,4.8265,-0.1249,0.7964,0.1904,0.2315,,,,
valeurs,20150110,12.7641,2.6251,-0.1467,0.3574,-1.0881,2.3121,-1.0795,-0.1915,-1.021
valeurs,20151115,6.8479,2.5015,-1.5387,0.1762,0.1515,1.7134,-2.2506,-0.2575,0.2862
l'établissement,20120904,6.7506,1.4186,0.2833,-1.3664,-1.463,1.1563,-0.0473,-1.695,-1.0033
l'établissement,20130902,7.3899,1.4575,-0.23,-0.3285,-1.1069,1.0599,-0.7359,-0.7063,-0.949
l'établissement,20140903,4.9254,1.6151,0.3095,-0.393,-1.8756,,,,
l'établissement,20160901,5.4574,1.8194,-1.1674,-0.2281,-0.8759,,,,
l'établissement,20170905,5.5507,1.1513,0.3468,-1.3183,-1.4782,,,,
l'établissement,20180903,5.4144,1.2616,0.1196,-0.4,-2.0517,,,,
l'établissement,20190901,4.9701,1.9471,-0.6132,0.3105,-1.4963,,,,
l'établissement,20200901,6.5135,1.7825,-0.0902,-0.0407,-1.1626,1.4585,-0.7246,-0.4037,-0.9194
l'établissement,20210902,5.2712,1.337,-0.0792,-0.1787,-1.5157,,,,
l'établissement,20220831,4.4248,2.0384,-0.4599,1.1181,-0.9878,,,,
l'établissement,20230904,5.9278,1.4242,-0.7079,-1.4197,-1.113,,,,
l'établissement,20240901,4.6065,2.7449,-0.9575,-0.1902,-0.6433,,,,
l'établissement,20250902,7.2618,0.8534,0.9912,-1.4338,-1.8848,0.9525,0.8151,-1.8088,-1.7072
prenant,20080721,4.1883,-1.0809,-1.8421,-1.5089,1.3559,,,,
prenant,20100801,4.5874,-1.0854,-2.8656,-0.6138,0.2493,,,,
démission,20110212,5.9744,0.9881,0.8149,-0.8769,1.0086,,,,
démission,20110528,4.0745,-0.2791,0.6502,-0.9195,1.3962,,,,
démission,20130210,4.224,1.6296,-1.6254,-1.0187,0.3651,,,,
démission,20140825,8.2581,0.0888,-1.6517,-0.0659,0.5391,-0.6898,-1.5135,-0.2896,0.8191
démission,20160126,4.0369,1.441,-1.5324,0.7114,-0.348,,,,
démission,20180828,10.4925,1.6972,-1.8124,0.3471,-0.373,0.9112,-2.276,0.0895,0.1047
démission,20251005,11.5835,0.0195,-0.4406,2.3087,-0.4855,-0.047,-0.7451,2.137,-0.7431
vive,20140831,10.3168,-2.47,-0.3632,-0.1279,0.2326,-2.5504,0.5343,0.0745,0.2604
vive,20150110,9.2663,0.5142,0.2809,-0.495,-0.5114,0.3909,0.1195,-0.6308,-0.3333
vive,20151118,5.9253,0.3797,-0.3119,-0.7274,-2.1991,,,,
vive,20180714,10.1469,1.5432,-0.0144,1.6145,-0.131,1.4365,-0.7925,1.3106,-0.341
l'argent,20081013,9.214,-0.7659,2.9589,-0.4578,1.7207,0.2666,3.1189,0.0384,1.6218
l'argent,20160820,4.2023,-0.17,1.3887,-2.6802,0.9822,,,,
bases,20080724,5.6454,-1.3652,-1.5146,-0.3817,0.1446,,,,
bases,20110320,11.5798,-0.2562,-1.7359,-0.2162,-0.5552,-0.9564,-1.4628,-0.4886,-0.2482
bases,20130102,4.4837,-0.324,-1.5519,-0.4147,2.1628,,,,
bases,20140316,4.18,0.274,1.537,1.1907,1.136,,,,
bases,20200108,15.6866,0.3151,0.7539,-0.5441,-1.1602,0.318,0.5819,-0.6472,-0.9506
bases,20250622,6.1865,-1.8146,0.5881,-0.9684,0.6703,-1.6925,1.3319,-0.5265,1.0631
bases,20260301,21.1362,2.0349,-0.1004,2.0739,-0.7819,1.9179,-1.1013,1.7477,-0.9135
méthode,20120709,5.2365,-2.7269,-0.7318,1.1926,-0.7582,,,,
méthode,20180226,4.6227,-0.261,-0.5911,-2.072,-0.0834,,,,
méthode,20181126,4.1234,0.7226,-0.3956,-1.1248,-0.0171,,,,
méthode,20220927,4.2794,-0.3677,1.8043,0.2675,-0.5468,,,,
philippe,20080323,6.9015,-3.9147,1.6562,0.7479,0.4569,-2.9739,2.9436,1.291,0.4979
philippe,20100106,5.3303,0.1605,-1.804,1.4379,0.0399,,,,
philippe,20170517,10.4606,1.4727,-0.3,-1.7663,-1.8827,1.1353,-0.5009,-2.1939,-1.5249
philippe,20181205,5.8984,-1.0292,1.129,0.0586,-0.5568,,,,
philippe,20190612,4.1319,-0.7022,-0.8099,0.4752,0.4619,,,,
philippe,20191212,4.8438,0.9062,0.4778,-0.8064,-0.7609,,,,
philippe,20200428,10.2817,0.361,-1.8692,-0.314,-0.0589,-0.3189,-1.7234,-0.5591,0.3607
opposition,20080323,8.0139,-0.9578,1.9579,-0.3297,0.9824,-0.3981,2.2164,0.1857,1.2294
opposition,20121118,5.2612,-1.3829,0.4721,-0.4144,0.7874,,,,
opposition,20140331,6.6155,1.5559,0.6181,0.7387,0.4526,1.6066,0.0444,0.4527,0.5497
opposition,20170619,5.7464,-0.7332,1.9262,0.1949,0.7791,,,,
opposition,20220620,9.0907,-1.5363,-0.8201,0.0867,-0.1528,-1.8575,-0.2428,0.0596,-0.0121
opposition,20260322,8.9653,1.494,1.2807,0.6784,0.0883,1.758,0.6583,0.6346,0.4042
fournir,20200401,7.1836,3.893,0.4381,-2.698,1.3649,3.6548,-0.4629,-2.7594,1.8519
fournir,20220301,6.6307,2.6866,0.996,-1.0936,-0.3729,2.7634,0.2622,-1.5168,-0.1953
fournir,20230221,4.2679,-3.3009,2.2538,1.2564,0.5648,,,,
dieu,20080913,20.2432,0.3459,-1.5808,-0.4209,-0.5074,-0.4198,-1.5614,-0.6018,-0.166
dieu,20081224,6.4209,-1.3561,-0.996,-0.5923,-0.7046,-1.7647,-0.3346,-0.7701,-0.5223
dieu,20091225,5.7557,0.5552,-0.5121,-1.0701,-0.708,,,,
dieu,20100403,4.6132,-0.1732,-0.7431,-0.1024,-0.2673,,,,
dieu,20100918,5.2943,-0.7324,-1.5661,-0.9082,0.7225,,,,
dieu,20110814,6.0812,1.6823,-0.8261,0.6633,-0.841,1.2475,-1.4207,0.382,-0.5893
dieu,20111224,7.029,-0.544,-1.0329,0.1177,0.7259,-1.034,-0.7671,0.0937,0.8826
dieu,20120817,6.6991,-1.6829,2.1995,-2.6466,1.4684,-1.0467,3.0679,-1.9021,2.0256
dieu,20121224,7.8251,-0.0617,-0.1879,-0.0226,-0.7838,-0.3465,-0.2175,-0.2056,-0.6298
dieu,20160730,4.6765,0.7734,0.2998,-1.0172,-0.9408,,,,
dieu,20161224,4.9094,-0.9163,-0.2481,1.1466,-0.976,,,,
dieu,20251228,7.0946,-0.6348,-0.1975,-0.5314,-1.1789,-0.8912,0.0735,-0.7078,-0.9673
l'augmentation,20080603,5.1548,-0.0852,1.2363,0.9433,-0.9916,,,,
l'augmentation,20080904,5.3914,-2.4801,-1.2194,-1.4251,0.4345,,,,
d'intérêt,20081010,6.3819,0.7484,0.7182,0.1977,1.3366,0.8836,0.3996,0.2922,1.1388
d'intérêt,20120627,5.2379,-1.1723,-0.9738,0.5319,-0.0771,,,,
commissaire,20080715,5.2025,-0.6935,3.3223,1.8426,0.8587,,,,
commissaire,20091128,5.2474,-0.1615,-0.5339,1.0769,-0.4726,,,,
commissaire,20100915,12.2918,0.553,-0.9383,0.2236,-0.5918,-0.0009,-1.0947,-0.0799,-0.3275
commissaire,20111112,6.2416,-1.9634,0.6587,0.8121,-0.2283,-1.5341,1.2957,0.9373,-0.4074
commissaire,20190718,5.8451,-0.3171,-0.4813,-1.0573,-0.1556,,,,
commissaire,20191215,6.7652,-1.8568,1.9415,0.0113,-0.9277,-1.1514,2.463,0.3777,-0.7765
commissaire,20240916,7.0123,0.5435,-0.2223,0.7257,0.0636,0.2741,-0.5575,0.6189,0.1833
enfant,20150904,4.4559,-1.9988,0.5025,1.1223,-0.768,,,,
enfant,20240422,4.2216,2.2552,-1.3629,0.6676,0.0822,,,,
enfant,20240829,5.2281,-0.4061,3.3331,1.3163,1.2496,,,,
possède,20130414,4.3376,-0.3966,0.4377,-0.9178,-0.4794,,,,
possède,20220310,4.6432,-0.2067,0.5468,0.2662,0.3205,,,,
possède,20241130,4.7143,-1.3889,2.2693,-2.2066,-0.92,,,,
associations,20090905,5.6869,2.4902,1.7164,-0.7273,-0.9546,,,,
associations,20120907,5.6845,1.9397,2.3064,-0.7289,-0.4002,,,,
associations,20130905,6.7893,2.7071,0.9414,0.3741,-0.4239,2.7152,-0.1422,0.0644,-0.3439
associations,20150904,4.3265,3.1046,1.3562,0.7263,-0.1318,,,,
associations,20170908,5.6377,1.3218,1.95,-1.2888,-0.7432,,,,
associations,20180906,4.1403,2.5078,1.7186,-0.1412,-0.4846,,,,
associations,20190907,6.0291,1.3769,1.9444,-0.7131,-1.0465,1.7517,1.3586,-0.7677,-0.858
associations,20250905,4.5626,2.1567,1.3552,-0.5117,-0.978,,,,
erreur,20080425,9.9693,-1.0598,-1.2097,-0.2434,-1.5436,-1.4867,-0.6875,-0.3772,-1.1346
erreur,20081025,12.7761,0.3862,-0.7456,-0.4719,-0.125,0.007,-0.7653,-0.5583,0.0227
erreur,20100319,4.6062,-0.7131,0.4904,-0.4979,-1.3133,,,,
erreur,20111112,8.0567,-1.7649,0.0982,0.0307,-0.5343,-1.7131,0.6705,0.098,-0.5793
erreur,20200111,12.1082,-0.5048,-1.1636,-0.2938,-0.4909,-1.0408,-0.8814,-0.5296,-0.428
erreur,20220515,5.1674,-1.5325,-0.7654,-0.2093,0.1806,,,,
perte,20080501,5.1408,0.5724,2.4648,-1.111,2.2192,,,,
perte,20081019,9.9565,1.8568,0.2252,-1.0366,0.3014,1.6664,-0.2437,-1.3989,0.2698
perte,20090225,5.5413,-2.2984,1.7546,2.2691,1.0254,,,,
perte,20090731,5.1774,0.7743,1.8354,-0.0324,-1.0472,,,,
perte,20120114,12.0741,0.7406,-0.7941,1.8635,-0.7327,0.4082,-1.2817,1.5962,-0.8127
perte,20200730,5.0926,-0.8245,0.6899,1.0546,-1.0418,,,,
perte,20230919,8.1505,0.0066,-0.7418,0.158,-1.2862,-0.3728,-0.7003,-0.2201,-1.026
perte,20240422,4.2681,1.5121,-1.5341,1.3224,0.2364,,,,
perte,20240829,4.3755,-1.1949,2.976,1.9184,1.9568,,,,
chômage,20081224,4.594,-1.1059,0.1232,0.5754,1.194,,,,
chômage,20140127,4.8818,-1.6771,-1.1969,0.356,0.5717,,,,
aider,20200401,12.278,2.9502,2.8965,-1.3206,2.005,3.6402,1.893,-1.1359,2.0955
aider,20220307,4.1189,2.804,2.41,-0.5212,0.4401,,,,
déficit,20090622,4.0547,0.0875,0.9111,0.8624,-0.4582,,,,
déficit,20240326,4.0047,1.1973,0.0932,0.0769,-0.0111,,,,
demandes,20200401,8.8178,2.876,2.1214,-2.619,1.0449,3.2001,1.3612,-2.4866,1.4904
l'image,20080504,4.5455,-2.3533,1.1264,0.8602,1.4785,,,,
l'image,20081109,5.2968,0.2249,0.7602,-1.5292,0.9347,,,,
l'image,20100620,4.4512,0.1235,0.8417,2.0985,-0.7099,,,,
l'image,20110516,8.3037,-0.6828,0.3697,0.0371,1.022,-0.6766,0.5532,0.2567,1.1143
l'image,20150904,4.0311,1.3997,-0.8662,0.0043,-0.4796,,,,
négociation,20080525,6.604,0.1405,-1.7482,-0.4386,-0.5623,-0.5045,-1.4658,-0.611,-0.0078
négociation,20130111,7.4856,-0.8325,-0.0441,-0.1161,-0.6275,-0.9568,0.2763,-0.2447,-0.4755
avenir,20080314,8.5518,-3.4832,0.1134,1.4868,1.5088,-3.069,1.2183,2.0406,1.2883
avenir,20260316,7.4469,-3.1607,2.0737,1.3111,1.3727,-2.1209,2.9368,2.0535,1.3935
n'avons,20200401,5.9143,2.8326,1.4983,-2.5314,1.9316,,,,
parisien,20101226,4.4002,0.0263,0.0108,1.6746,-0.6344,,,,
parisien,20220106,5.617,1.5281,0.4501,-0.8302,-0.4475,,,,
parisien,20250601,4.9947,-0.2635,-0.1127,0.0945,-0.752,,,,
seize,20100509,4.658,1.0509,-0.7561,0.906,-0.5096,,,,
seize,20110531,4.0602,-1.7905,1.3387,1.0196,-1.8835,,,,
seize,20210321,11.935,0.0191,0.718,0.4373,-1.231,0.1451,0.5352,0.2966,-1.3186
réactions,20080416,5.5384,-0.9125,-0.0079,0.5408,2.0445,,,,
réactions,20150107,4.6834,0.549,0.9045,1.4192,0.1822,,,,
réactions,20151115,5.9638,0.144,-1.041,-0.4282,-0.1819,,,,
réactions,20170508,4.9877,-0.5961,-0.7146,-0.6641,2.5299,,,,
réactions,20220424,4.773,-1.7661,-0.7032,-0.4,1.0942,,,,
réactions,20240422,4.226,2.8813,-1.0393,1.1228,0.7569,,,,
réactions,20240829,4.1534,-0.9365,3.0375,0.4808,0.7713,,,,
réactions,20260316,5.1394,0.6711,-0.1544,2.2943,0.4905,,,,
major,20080703,7.2637,0.2445,-1.4653,-1.6646,-0.9329,-0.3822,-1.1264,-1.8302,-0.4897
major,20110320,11.6852,1.6603,-0.7321,1.1003,0.4193,1.2071,-1.3509,0.6825,0.4642
major,20110715,4.9007,-0.2166,-0.5266,-1.1786,-0.0267,,,,
major,20160715,6.11,0.3023,-0.3921,-0.2005,-0.2499,-0.0922,-0.4859,-0.4673,-0.145
major,20170719,25.8195,0.0627,0.0138,-0.5118,-1.4753,-0.1806,0.0024,-0.7028,-1.2485
major,20180304,9.247,-1.0394,-1.0578,-1.531,-0.9148,-1.5477,-0.381,-1.7419,-0.589
major,20190510,5.2213,-1.477,-1.146,1.1305,-1.7766,,,,
major,20191224,6.7847,-1.242,-1.1443,1.0379,0.688,-1.5674,-0.7447,1.0245,0.7049
major,20230820,8.508,-1.4121,-0.0333,0.7719,0.3444,-1.449,0.3621,1.0124,0.4713
major,20251122,5.9904,0.721,0.0373,-0.9271,-0.811,,,,
prête,20080913,4.9129,-0.3238,-0.1844,-0.6444,-1.2737,,,,
