mot,date,surprise,c1_s4,c2_s4,c3_s4,c4_s4,c1_s6,c2_s6,c3_s6,c4_s6
ans,20080211,90.3117,1.5453,-0.2202,-3.1851,1.1179,1.7886,-0.1384,-2.7529,1.8501
ans,20080324,19.9491,-0.1696,3.0403,0.903,-0.0208,-0.2984,3.0281,0.9196,0.3093
ans,20090101,20.4056,-1.4172,-0.2457,0.1806,-0.6469,-1.7283,-0.1784,-0.1221,-0.6659
ans,20140308,11.5626,-1.2389,3.4754,0.7271,0.4914,-1.0932,3.3728,0.8044,1.602
ans,20200216,17.8166,2.3852,-2.0465,-1.5642,1.1423,2.4607,-1.9062,-1.1945,2.6683
ans,20260216,18.6813,1.2599,-0.5485,-1.7953,1.4846,1.44,-0.3753,-1.6303,2.9501
france,20080704,6.5787,0.8001,2.916,-0.5283,-0.2899,0.8979,2.8427,-0.5917,0.4287
france,20081207,4.3357,0.0991,-0.075,0.6227,-1.6215,,,,
france,20120113,5.4455,1.66,0.0881,1.581,0.8604,,,,
france,20120506,4.5055,-1.133,0.2897,2.0057,-0.5362,,,,
france,20150111,4.058,2.7342,1.2139,0.8232,-0.5541,,,,
france,20151114,12.2464,2.709,-1.5535,0.6668,-0.4577,2.4422,-1.7168,0.6441,-0.7532
france,20160710,8.0514,0.8756,2.404,0.5802,0.9725,0.7997,2.3928,0.9488,0.7349
france,20180107,8.848,0.6236,-0.2975,1.1252,-0.7095,0.2194,-0.3086,0.9726,-0.3361
france,20180715,15.0194,0.587,1.7431,2.0414,0.2263,0.2852,1.6865,2.1005,-0.4492
france,20210627,4.283,0.1627,1.6307,1.4836,1.6996,,,,
france,20221218,6.9467,-0.081,2.052,0.7658,-0.242,-0.337,2.1545,0.6621,-0.0283
france,20240727,4.7929,2.4276,-2.2551,-1.9066,0.4439,,,,
temps,20080810,4.3706,0.6001,-1.4542,-2.5627,0.2563,,,,
temps,20191225,9.011,2.0413,-0.9172,-0.7278,-1.7171,1.9075,-0.998,-0.9812,0.1102
temps,20200126,7.9976,-0.2551,-0.9446,-2.4994,0.6937,-0.0246,-0.7477,-2.5441,0.9507
temps,20200322,8.3565,2.0356,-0.4467,-1.9739,-0.028,2.1238,-0.286,-1.8245,0.4355
temps,20200425,12.108,-1.6264,-0.3255,0.4006,2.0878,-1.4824,-0.1809,0.614,1.9472
temps,20200531,6.5613,-2.9733,2.0266,-0.8835,3.7402,-2.396,2.1837,-0.198,4.0065
temps,20200719,6.5662,-1.3769,1.62,-0.5963,2.0063,-1.0802,1.8234,-0.0883,2.0211
temps,20200823,13.988,-0.3535,2.5121,-1.6249,1.9631,-0.099,2.6433,-1.1301,1.8023
temps,20201031,4.4187,-1.8859,0.3001,-0.0604,1.9126,,,,
temps,20210131,4.4661,1.2181,-0.3813,-2.004,1.8927,,,,
temps,20210501,5.9924,-0.6976,-1.8317,0.1408,2.2475,,,,
temps,20220423,5.5382,-2.1009,-1.1512,-1.1181,0.6881,,,,
monde,20080413,4.2521,0.5988,1.6242,0.2945,0.6185,,,,
monde,20080712,4.5929,-1.6316,-0.2634,-0.6286,1.1626,,,,
monde,20080815,6.9379,2.5203,-0.6875,0.8875,1.0644,2.4508,-0.788,1.0614,1.6879
monde,20081105,8.5097,0.8253,-0.2942,1.3254,-1.5963,0.4145,-0.3536,0.8942,-1.1007
monde,20090802,4.5362,-0.7255,2.0776,-0.6086,1.3012,,,,
monde,20100610,4.4081,3.543,-1.5752,-0.0321,-0.4376,,,,
monde,20100711,7.4629,-1.3908,1.4807,1.0795,2.2879,-1.2274,1.4808,1.4471,1.7734
monde,20101103,4.0724,-0.0093,-1.0225,0.8329,-1.9325,,,,
monde,20110909,4.8456,-0.8049,0.3546,0.8924,2.1689,,,,
monde,20111023,6.0592,-1.1073,2.6925,-0.0837,0.2097,-1.1405,2.6712,0.0655,0.273
monde,20140713,7.7991,-0.7861,2.1989,1.4748,1.2273,-0.8094,2.1541,1.5641,0.2233
monde,20180715,36.1548,1.3217,0.7586,1.3056,0.7155,1.0724,0.6975,1.5099,-0.189
monde,20221218,15.3312,-0.4963,1.0213,-0.6112,0.3423,-0.5999,1.1285,-0.5009,0.0726
monde,20230908,5.8306,1.3195,0.5666,1.159,1.1043,,,,
monde,20231029,4.0948,-1.2628,2.0362,-0.1361,2.1849,,,,
monde,20260616,5.3043,2.7132,0.8591,-0.267,-1.0994,,,,
monde,20260719,7.2323,-1.189,3.2832,1.8177,1.6316,-1.1816,3.3189,1.992,1.1725
fois,20080427,4.8541,-1.8719,-1.2817,-1.1942,1.1925,,,,
fois,20081221,4.4661,-1.0176,0.5823,-0.7914,1.1575,,,,
fois,20090301,5.4743,-1.9519,-1.1619,-1.2562,1.594,,,,
fois,20100501,4.5683,-0.8808,-0.5051,0.9661,0.2918,,,,
fois,20250105,4.4275,-2.2364,1.1591,-0.7024,0.8106,,,,
premier,20080309,33.398,0.434,-3.3818,-1.3649,1.6382,0.5331,-3.2092,-1.1629,2.0726
premier,20080525,4.1962,-0.9314,-0.5714,0.346,-0.5017,,,,
premier,20080731,4.4454,-0.0918,1.2903,-1.3635,-0.053,,,,
premier,20080901,5.9259,0.1061,2.657,-0.451,0.8166,,,,
premier,20090830,4.651,-0.9018,-0.8532,-0.1139,0.7381,,,,
premier,20100314,8.6192,0.6367,-1.8725,0.1695,1.7451,0.6257,-1.8397,0.4442,2.2024
premier,20101114,9.5674,-1.2827,0.3112,1.0823,0.7704,-1.4816,0.3707,0.9655,0.5562
premier,20110327,7.7351,-0.9829,1.1126,1.0851,2.0692,-1.0164,1.246,1.5261,2.7229
premier,20111016,7.3183,-1.7164,1.3868,0.4036,2.8553,-1.5959,1.5461,0.915,3.1999
premier,20120422,15.6572,0.7389,-1.8626,0.1058,0.9078,0.6181,-1.7143,0.3141,0.806
premier,20120610,13.048,-0.3669,-0.7272,0.2199,1.0444,-0.4179,-0.7549,0.1714,0.7596
premier,20140323,21.0841,1.6275,-2.973,-0.1912,1.535,1.6017,-2.9265,0.0342,1.9169
premier,20150322,9.7932,1.1246,-1.4332,1.52,2.1463,1.0573,-1.4427,1.801,1.8287
premier,20151213,12.1419,-1.1356,1.2379,1.5759,2.09,-1.2049,1.3581,1.9951,2.4414
premier,20161127,6.1494,-0.8449,0.3796,1.6018,2.461,-0.9121,0.4809,2.0003,2.7044
premier,20170122,7.3519,-0.2938,-1.0526,0.0848,1.8642,-0.2546,-1.0496,0.3296,2.1501
premier,20170423,12.9862,1.073,-1.8368,0.1315,1.2906,1.0207,-1.6637,0.4136,1.0685
premier,20170611,21.8644,0.555,-1.4534,0.6048,1.6086,0.4858,-1.4586,0.7793,1.4518
premier,20200315,26.8452,0.4452,-0.2866,1.2867,0.3905,0.1367,-0.3014,1.2914,-0.6165
premier,20200628,23.4349,-0.2627,-1.0927,0.4887,-0.0668,-0.57,-1.0719,0.392,-0.1229
premier,20210627,15.5584,-1.6061,1.5644,1.3119,1.6795,-1.69,1.6655,1.6307,2.0678
premier,20220424,21.1994,-1.3952,-0.2398,1.4024,1.2002,-1.3966,-0.2108,1.332,0.627
premier,20220612,85.0459,-0.6212,-0.8533,0.3451,-0.1092,-0.9093,-0.8428,0.1508,-0.1406
premier,20240630,23.5695,0.868,-1.453,0.577,1.725,0.8144,-1.4629,0.8254,1.7028
premier,20251006,4.6652,1.6858,0.4197,-0.9852,0.1166,,,,
premier,20260315,44.948,0.9229,-1.9131,0.5704,1.276,0.7776,-1.909,0.7246,1.0662
là,20080615,4.7535,-1.9803,0.3496,-1.807,1.517,,,,
là,20161113,5.0565,-1.8685,1.1526,-1.6452,1.2254,,,,
là,20180715,4.2286,-1.3716,0.398,-1.6271,1.407,,,,
première,20080323,7.0486,-0.9431,1.3998,-1.0196,1.8573,-0.8052,1.4776,-0.595,2.021
première,20080810,4.011,-0.5117,-1.2263,-3.5623,2.243,,,,
première,20080928,7.931,-2.118,0.6271,-0.7506,1.7518,-1.9894,0.7355,-0.5201,1.9871
première,20090215,6.0343,-2.297,-0.0518,-0.5767,1.5423,-2.1932,0.1288,-0.5185,1.8134
première,20090419,4.5427,-2.1222,-1.0215,-1.1266,3.2442,,,,
première,20090823,5.5548,-2.1629,-0.4018,-1.9787,3.3387,,,,
première,20100214,4.8114,-2.3469,0.0266,-0.2407,2.6766,,,,
première,20220706,4.2574,-0.2049,1.6769,0.7543,-0.228,,,,
première,20220911,4.2116,-0.8363,2.3528,-1.5791,2.399,,,,
première,20240630,4.3482,-1.369,0.373,-0.5781,2.4603,,,,
paris,20080309,12.1669,-0.3336,0.2765,-2.0212,1.1321,-0.1975,0.3829,-1.8189,1.5398
paris,20080419,6.4645,-2.03,0.4688,1.0588,1.9735,-1.8815,0.5448,1.1645,2.1102
paris,20080622,4.7666,-0.5457,-0.7578,-0.2043,-1.5183,,,,
paris,20100615,4.261,-2.7043,0.6463,0.3941,1.1443,,,,
paris,20150111,8.6015,2.8411,1.5057,-0.306,-1.185,2.6409,1.4957,-0.3092,-0.5546
paris,20151115,33.6702,2.9841,-0.443,-1.6091,0.4527,2.9694,-0.443,-1.5067,-0.011
paris,20170501,16.8753,-1.9216,-0.959,-0.2396,-0.9098,-2.1842,-0.9025,-0.6315,-0.3636
paris,20170602,4.4201,0.3656,0.4688,-0.4524,-0.9196,,,,
paris,20181208,4.9216,-0.3441,1.7316,1.1369,2.1352,,,,
paris,20190416,21.6518,1.3619,-0.0498,-0.1567,-0.4096,1.0875,-0.0623,-0.2942,-0.9899
paris,20240727,12.3049,2.9045,-0.8396,-2.14,0.4692,2.9467,-0.7012,-1.9282,0.7133
quatre,20080324,5.0765,-0.4664,0.0974,0.2071,0.2314,,,,
quatre,20080817,11.0562,0.1939,1.2205,-1.3143,0.1164,0.1748,1.2018,-1.3709,0.2398
quatre,20090503,4.8637,-0.7984,-0.9118,-0.3611,1.1464,,,,
quatre,20090830,7.0183,-0.5008,-0.6337,0.0108,-0.1327,-0.7249,-0.6374,-0.1126,-0.2493
quatre,20131030,4.9602,0.6827,-0.1273,-0.5698,-1.4827,,,,
quatre,20140420,6.716,0.8699,1.0489,-1.362,1.823,1.0161,1.0701,-0.9319,0.8386
quatre,20160319,4.5464,-0.1672,-0.3278,0.4234,1.241,,,,
quatre,20180903,4.0527,1.184,-0.5095,0.212,-0.3498,,,,
président,20080714,7.7385,-0.3907,2.8633,0.1436,0.6687,-0.3284,2.8869,0.0846,0.5481
président,20081105,7.945,0.7967,0.015,0.4656,0.5559,0.6194,-0.0476,0.5436,-0.2265
président,20090101,6.1604,-1.6145,-0.4297,-1.038,-0.9908,-1.7422,-0.4017,-1.1618,-0.2152
président,20110211,4.3206,-1.7297,3.5058,0.7167,-0.2051,,,,
président,20120506,10.4279,2.047,-1.9999,1.7054,-0.2137,1.7548,-2.0584,1.5608,0.1436
président,20170508,9.2339,1.8357,-1.4512,-1.7987,0.4463,1.8214,-1.4179,-1.7987,0.5327
président,20190926,6.8881,0.8728,-0.9064,-0.0091,-0.5175,0.6299,-0.9667,-0.1214,-0.9425
président,20220425,5.0349,-0.729,1.854,0.0174,0.5528,,,,
grand,20080622,10.241,-1.013,0.3973,-1.2623,1.2244,-0.9458,0.471,-1.0566,0.7607
grand,20080928,4.0069,-2.561,-0.4025,-1.2341,0.2664,,,,
grand,20090524,5.7028,-1.3607,-0.31,-3.1581,2.4279,,,,
grand,20090705,6.4182,-1.3621,0.2054,-1.841,2.9097,-1.0197,0.4006,-1.3324,2.7268
grand,20100523,4.0314,-0.2094,-1.0155,-2.4805,2.4556,,,,
grand,20110605,4.7608,-0.9711,1.5274,-1.4442,1.6904,,,,
grand,20110828,4.016,-1.2382,0.8761,-1.7768,0.8802,,,,
grand,20120527,5.3953,0.2698,0.9381,-1.8401,0.8564,,,,
grand,20190127,7.309,-1.8789,2.6355,-0.7153,1.4897,-1.6045,2.8303,-0.6453,2.2636
grand,20190408,6.2972,0.6998,-0.5188,-1.8191,0.9128,0.7575,-0.5051,-1.4974,1.1643
grand,20230611,4.3395,-1.9785,0.8598,-2.092,2.1379,,,,
cinq,20080324,6.7284,-0.4199,0.894,0.6868,0.1273,-0.5679,1.0439,0.7673,0.6048
cinq,20100919,4.9676,1.4589,0.6163,-0.5918,0.2331,,,,
cinq,20140601,5.0534,0.3076,0.9103,0.7993,1.1614,,,,
cinq,20210418,4.2282,-0.0776,-0.0173,-0.0102,0.3055,,,,
cinq,20220424,17.5726,-0.6665,0.6157,1.7523,1.7282,-0.7252,0.6721,1.9621,0.8446
cinq,20220613,5.7802,-0.6826,-1.5458,-0.2663,1.1601,,,,
cinq,20260322,4.1563,1.3429,-0.9891,0.8013,1.3538,,,,
devant,20080309,13.5654,-0.9362,-1.0902,-0.777,0.6326,-1.0064,-1.0283,-0.7988,0.5921
devant,20080420,4.969,-1.6233,0.8336,-2.3558,2.1044,,,,
devant,20090426,5.4518,-0.9316,-1.5395,-2.5161,1.4715,,,,
devant,20090614,4.79,-0.4841,0.0096,-1.9326,2.3239,,,,
devant,20090823,4.6961,-2.6575,0.5592,-1.1604,3.1178,,,,
devant,20100314,5.0003,-1.4157,-0.7755,-1.3819,2.2071,,,,
devant,20100501,4.518,0.2126,-1.0479,1.5503,1.3282,,,,
devant,20110724,4.174,-1.0308,1.2938,0.8709,1.0591,,,,
devant,20120422,4.869,-1.0958,-1.3543,-1.1583,2.0786,,,,
devant,20140323,5.4678,0.0629,-1.1849,-1.0774,2.4887,,,,
devant,20140525,6.7482,-1.4905,-0.4522,0.8637,1.7632,-1.5569,-0.3749,1.094,1.1972
devant,20151206,8.4606,-0.5053,-1.5536,-0.7924,0.6293,-0.594,-1.4327,-0.8421,0.9971
devant,20210620,4.3476,-0.1656,-0.4443,-0.5154,0.844,,,,
devant,20220629,7.2227,-2.0043,-0.2566,-0.3674,-0.7413,-2.1214,-0.2248,-0.7577,0.1431
jour,20090221,4.1511,0.3206,0.8975,-0.46,2.2465,,,,
jour,20090725,7.1545,-2.7496,0.6204,-1.1442,1.3283,-2.4455,0.7706,-1.0525,2.6987
jour,20111226,4.2948,2.952,0.9414,-1.5351,-0.4516,,,,
jour,20200328,16.321,2.3284,-0.4768,-1.0279,-0.1889,2.266,-0.4209,-0.6603,1.6138
jour,20200511,8.8207,0.0621,2.956,2.7331,-0.1094,-0.1041,2.7926,2.7133,0.1057
jour,20241225,8.052,1.3948,-0.3987,-1.213,-0.3074,1.239,-0.3419,-1.1879,0.3201
jour,20251225,8.2502,1.8128,-0.943,-0.088,0.0091,1.6639,-1.0441,-0.1242,0.302
jour,20260501,4.4221,0.7062,1.1099,-0.8567,-1.2917,,,,
dernier,20080313,4.6827,2.0522,-0.6227,-1.485,1.4739,,,,
dernier,20080706,4.0819,-0.335,-2.768,0.2348,-0.2914,,,,
dernier,20121222,4.2341,0.309,-0.7858,-1.4578,-0.6575,,,,
dernier,20140330,4.176,1.3047,0.8265,-1.6515,-1.7819,,,,
heures,20110917,4.7636,-2.1076,0.3801,-1.956,2.3743,,,,
heures,20111224,6.7367,-2.121,0.1227,-0.2965,0.9346,-2.1178,0.1256,-0.1751,1.2073
heures,20120908,4.7132,-1.9166,0.5443,-1.9861,1.761,,,,
heures,20121224,7.8847,-0.9192,-0.4941,-0.0409,-1.8869,-1.2581,-0.5282,-0.5034,-1.1355
heures,20130713,4.1394,-1.4492,-0.5972,-3.0712,0.2785,,,,
heures,20130914,5.077,-1.3736,2.5333,-2.5569,1.663,,,,
heures,20140919,4.807,-0.1862,1.5622,0.9719,2.4438,,,,
heures,20150918,4.3326,-0.9759,1.2833,0.0192,2.8582,,,,
heures,20160916,4.3274,-0.8615,1.369,0.4122,2.8433,,,,
fin,20080302,5.4398,-0.7164,-0.3945,-0.5844,-1.041,,,,
fin,20081012,5.552,-0.101,0.2475,-0.6994,0.6776,,,,
fin,20090524,4.9689,-1.4856,1.4033,1.3357,-0.3376,,,,
fin,20121221,5.7485,3.188,0.0061,-1.6132,-0.4672,,,,
fin,20191221,6.1303,1.2556,0.3188,0.9885,0.0728,1.013,0.2849,0.9353,0.3019
fin,20200301,5.3725,1.0555,0.8778,-0.1418,0.3494,,,,
fin,20200501,5.1352,0.758,0.5169,-1.2741,-1.4405,,,,
fin,20210501,14.4838,-0.0714,-1.2837,-0.1977,-0.0444,-0.3065,-1.1279,-0.4519,0.4011
fin,20220423,5.3272,-2.1291,-1.4481,-2.2207,-0.2074,,,,
aujourd'hui,20081012,4.07,0.6613,1.4844,1.5724,-1.9715,,,,
aujourd'hui,20090124,4.4014,-1.3587,0.2447,-1.9132,0.3499,,,,
aujourd'hui,20090228,4.962,-1.8625,0.1995,-1.673,1.5508,,,,
aujourd'hui,20090411,5.122,-0.2499,0.0218,-2.2436,0.694,,,,
aujourd'hui,20090606,6.3106,-2.1312,-0.0375,-2.2186,1.8467,-1.7915,0.1429,-1.7945,3.4604
aujourd'hui,20090815,6.771,-1.415,0.1712,-0.9083,0.5367,-1.3264,0.273,-0.7473,1.4143
aujourd'hui,20090919,6.8732,-2.3223,0.0617,-2.0272,1.5929,-1.9566,0.2734,-1.8148,2.7186
aujourd'hui,20091205,6.7296,-1.9164,0.0455,-1.6989,1.8072,-1.5926,0.1688,-1.3606,2.6669
aujourd'hui,20100109,4.7814,-1.5312,-0.6095,-1.2651,1.9424,,,,
aujourd'hui,20100213,4.3552,-2.0114,-0.4291,-1.4784,3.1317,,,,
aujourd'hui,20100327,5.6341,-1.9884,-0.5739,-2.6272,2.5967,,,,
aujourd'hui,20100529,7.2872,-1.4925,0.4177,-0.8592,2.8622,-1.1879,0.5442,-0.4128,3.0065
aujourd'hui,20100918,5.9268,-1.5758,-0.418,-0.8945,2.7166,,,,
aujourd'hui,20121224,6.0048,-1.7729,-0.5216,0.1768,-1.9253,-2.1251,-0.5071,-0.4032,-1.1024
jours,20200328,9.1838,2.1763,1.3897,0.4209,-0.1317,2.0793,1.3502,0.6969,1.4918
jours,20200511,4.1978,1.0539,3.2248,0.7872,0.2569,,,,
jours,20220102,7.0345,1.5915,2.2795,1.5733,-0.5882,1.2911,2.1883,1.572,0.0024
jours,20250716,4.0331,0.8995,0.7567,-1.299,0.8171,,,,
grande,20080614,4.9879,-1.069,-1.1412,0.0516,0.8393,,,,
grande,20090621,7.0412,-1.2632,-0.4169,-1.2648,1.5971,-1.168,-0.2548,-1.1186,1.736
grande,20130903,4.1752,0.1795,1.8507,0.7692,0.3458,,,,
grande,20140713,4.8465,-2.4485,-0.3393,-0.7389,3.0048,,,,
grande,20140903,4.4155,2.2148,1.3416,1.1344,-0.2891,,,,
grande,20141111,5.5763,2.3201,1.0609,0.3761,-1.2573,,,,
grande,20150719,6.0236,0.2414,-1.0278,-1.9281,0.9437,0.2958,-0.9395,-1.7343,1.2261
grande,20160624,6.1494,1.7192,-1.9839,-0.3192,0.4803,1.6451,-1.9545,-0.3223,1.1241
grande,20170523,14.9899,0.1787,-2.1809,-0.1475,-1.2573,-0.0689,-2.1698,-0.3505,-0.5835
grande,20181111,11.2557,0.4109,3.7114,-0.4609,-0.4173,0.3686,3.7767,-0.392,0.4448
grande,20220703,4.6003,0.9037,-1.2519,-1.6374,0.4804,,,,
grande,20240824,6.8866,0.0016,-1.3866,1.8176,1.5468,-0.1634,-1.3811,1.8523,0.7845
grande,20260704,4.5992,0.9241,-0.507,-0.0459,0.4001,,,,
français,20080601,4.6722,0.2531,1.0986,-1.3083,0.2117,,,,
français,20080706,5.0926,-0.5301,0.3358,-1.3063,1.2837,,,,
français,20080819,7.1102,2.0381,2.3611,0.7118,-0.2606,1.9807,2.2489,1.0784,0.9239
français,20110109,9.9453,-0.6295,-0.203,-0.1108,0.5144,-0.7446,-0.2182,-0.1176,0.5889
français,20111023,4.039,-0.2843,2.5472,1.1544,-0.2566,,,,
français,20120122,5.1535,-0.094,1.1071,0.0853,2.2576,,,,
français,20120506,6.1835,-0.543,0.5413,0.9375,0.6215,-0.621,0.6302,0.8096,0.4098
français,20151115,6.2854,2.5778,-0.3538,-0.1365,-0.4022,2.3797,-0.4181,-0.3088,-0.6947
français,20240802,4.1214,2.5264,0.852,1.0602,0.9827,,,,
mois,20081224,9.6186,-0.5395,0.9908,-1.4693,1.3826,-0.4333,1.1165,-1.2359,1.2735
mois,20120627,5.0654,-0.5203,-0.8983,-1.804,0.8526,,,,
place,20140726,5.3539,-2.6627,0.4684,0.0904,2.7494,,,,
place,20150111,6.146,-0.0646,2.5496,-1.1454,-0.233,-0.0999,2.6035,-1.1063,-0.4365
place,20181208,4.4563,-1.4421,0.1276,-1.5448,3.3029,,,,
place,20220612,16.6628,-1.6066,-0.24,-0.5526,-0.8447,-1.8599,-0.1831,-0.8649,-0.47
pays,20080612,5.9049,2.5243,-0.1162,0.4457,-1.0758,,,,
pays,20080730,5.868,-0.8135,1.4847,-0.7165,-0.333,,,,
pays,20081012,6.3732,0.4358,-0.474,1.2326,-0.7729,0.0671,-0.4615,1.0801,-0.4479
pays,20111101,5.7716,-0.7637,1.3482,1.6788,0.2745,,,,
pays,20151212,4.6962,-0.2813,2.528,1.8899,-0.9347,,,,
pays,20220227,5.5917,3.9781,-0.8688,-0.6816,-1.0458,,,,
nouveau,20080324,30.1825,-0.254,1.6161,1.2053,0.171,-0.5117,1.6467,1.2634,0.4353
nouveau,20081105,6.5911,1.6994,-1.4905,0.5277,0.6594,1.5288,-1.5467,0.6437,0.1314
nouveau,20101114,15.8229,1.5608,-0.9144,0.9978,-0.1023,1.2459,-0.99,0.9133,-0.7103
nouveau,20120515,11.5099,1.4792,0.7632,0.5441,2.0989,1.4757,0.7318,1.1322,2.3583
nouveau,20121127,4.3989,1.2475,-0.4759,-0.582,1.5812,,,,
nouveau,20130314,6.1014,0.8219,1.6058,-0.6452,-0.3561,0.6829,1.5775,-0.6726,-0.9223
nouveau,20140402,14.4671,3.5401,0.1762,-1.7604,0.0735,3.5164,0.186,-1.4999,0.1668
nouveau,20140826,4.6345,2.6444,-1.7174,-1.2925,1.4713,,,,
nouveau,20170508,10.6994,2.2536,-2.3179,-2.2794,1.1073,2.3865,-2.2127,-2.166,1.7424
nouveau,20200526,5.2267,3.1749,-0.9442,0.1303,0.0956,,,,
nouveau,20200705,10.614,3.3373,0.1711,0.7149,-0.5011,3.0653,0.107,0.7029,-0.4759
nouveau,20201029,5.7849,2.4635,-0.4592,-0.5625,-0.2458,,,,
nouveau,20211129,5.4187,2.5136,0.48,-0.1915,-0.0222,,,,
nouveau,20240707,30.7848,-0.6981,0.8234,2.4387,2.1556,-0.8281,0.8734,2.8728,2.193
nouveau,20240922,4.9749,1.7393,1.2579,1.0372,0.4721,,,,
nouveau,20241213,4.1704,0.4961,0.8427,0.011,-1.5314,,,,
nouveau,20250508,4.9294,1.1559,-0.2383,0.2028,-0.3184,,,,
nouveau,20260324,6.7536,3.0493,0.4232,-1.0067,0.2437,2.9991,0.3307,-0.7815,-0.0817
général,20080714,6.2614,0.2913,1.5861,-1.7265,-0.1493,0.3123,1.7365,-2.0095,-0.2046
général,20110327,8.9241,-0.0927,0.7861,2.331,0.3159,-0.4193,0.7433,2.4041,0.3395
général,20110515,4.498,0.4448,-1.9001,2.4524,-0.6964,,,,
général,20120331,4.3064,-0.1879,-0.5755,-0.662,-0.7133,,,,
part,20080201,4.4572,-1.5856,-0.0419,-1.3406,0.1981,,,,
part,20080423,4.3128,-0.5963,1.6876,-0.0635,2.2864,,,,
part,20080624,4.1837,-1.4858,0.3742,-1.8979,1.775,,,,
part,20080804,4.044,-1.2698,-0.0462,2.6332,-0.1228,,,,
part,20081026,4.3094,-1.6727,0.1147,1.545,-0.3105,,,,
part,20220612,14.4262,-1.4323,-0.4901,0.3311,-1.5129,-1.7929,-0.453,-0.2295,-1.1829
plusieurs,20260723,4.3398,0.573,-2.2849,-2.4866,0.8577,,,,
faut,20080413,4.8074,-2.4578,-0.2217,-1.1519,2.3618,,,,
faut,20080615,5.573,0.4756,0.692,0.2893,-0.9776,,,,
faut,20080927,6.3469,0.5759,-1.2824,-0.2672,0.5786,0.5042,-1.1036,-0.033,1.2322
faut,20090906,4.5169,-1.3954,-0.9093,-1.6817,0.5447,,,,
faut,20100829,4.0859,-1.8673,0.5836,-1.7455,2.0188,,,,
faut,20170115,4.2747,-0.3674,-1.0035,-2.0699,0.1921,,,,
faut,20190113,7.5074,0.1537,-0.3537,-0.7391,0.3492,-0.0093,-0.2886,-0.5157,0.7765
politique,20080424,4.2603,-1.6824,0.8096,-0.2696,0.6582,,,,
politique,20081105,4.383,-0.1133,-0.5601,-0.3597,0.6447,,,,
politique,20101114,5.049,1.0005,-0.4673,2.2213,-0.2767,,,,
politique,20120507,4.528,2.4872,0.8086,1.5315,1.2347,,,,
politique,20140408,4.1576,-1.3644,2.9056,1.1492,1.6126,,,,
politique,20140526,4.0796,1.2995,-0.342,1.0266,0.6977,,,,
politique,20140825,6.7626,2.8997,-0.5152,0.1547,0.9577,2.7504,-0.4997,0.4053,0.3884
politique,20170424,6.0093,0.182,-1.5239,-1.6525,0.9556,0.3,-1.2925,-1.6888,1.2994
politique,20190527,4.4773,0.3315,2.2512,0.0274,0.8944,,,,
politique,20190926,5.5899,-0.1964,-0.9876,0.682,-0.2674,,,,
partie,20090101,6.6026,-1.2382,1.0286,0.0229,-0.8142,-1.3498,1.0249,-0.2263,0.1243
partie,20190416,4.9461,-0.3852,0.5517,1.2044,1.1547,,,,
partie,20191221,7.045,0.6401,-1.3515,0.1123,1.9676,0.7254,-1.2055,0.1748,1.9785
partie,20200126,5.9345,-1.2685,0.7766,-1.6077,0.51,,,,
partie,20200307,6.2359,-1.7673,1.6501,0.5666,2.1054,-1.6235,1.7509,0.9266,2.4042
partie,20200501,10.0108,-1.3108,1.1193,0.8064,0.0162,-1.521,1.2035,0.5048,0.4498
partie,20200607,5.9207,1.1221,0.2358,-2.3295,1.4656,,,,
partie,20200718,4.3817,-1.0581,-1.4553,-1.0601,0.7403,,,,
partie,20200823,7.9691,-0.6915,2.0928,-0.0527,1.5242,-0.5617,2.125,0.3068,1.4828
partie,20210523,5.5739,-0.8979,3.2274,1.5654,1.0849,,,,
dix,20080713,4.1842,-0.3328,1.0902,-1.4413,0.2784,,,,
dix,20080820,5.073,2.1839,-0.5069,-0.7941,0.8735,,,,
dix,20090727,6.8666,-0.091,0.0459,-0.4119,-0.5395,-0.232,0.1204,-0.6142,-0.0856
dix,20100131,4.5088,0.1049,0.0057,0.4738,1.7405,,,,
dix,20110909,5.129,1.9579,0.0622,1.5054,-0.7783,,,,
dix,20111230,4.9374,1.7194,0.2943,-0.0611,-0.4397,,,,
dix,20130819,4.0503,-1.7328,-0.0926,-0.942,0.2331,,,,
dix,20131208,4.5859,0.1148,-1.7166,0.1947,1.6142,,,,
dix,20140420,4.5944,-0.4964,-0.9358,-0.2047,1.7671,,,,
dix,20150310,4.6493,1.2733,-0.6746,0.2838,-0.4369,,,,
dix,20250107,4.2646,1.8069,0.9115,-0.7117,-0.7914,,,,
dix,20251113,11.9395,-0.3517,1.6093,-0.0703,-0.8799,-0.6201,1.6372,-0.2426,-0.6849
point,20080123,5.3602,-0.2432,-0.0062,1.717,1.7757,,,,
point,20080504,5.0651,-1.294,1.1779,0.6199,0.9886,,,,
point,20080817,4.0168,-1.1857,-2.0752,-1.2499,0.7812,,,,
point,20081204,13.0258,0.599,-0.3526,1.6688,-0.4413,0.2971,-0.4683,1.5693,0.1888
point,20090118,4.642,-1.6057,-0.8361,-0.33,-0.497,,,,
point,20100307,4.6918,-0.06,0.952,-0.9426,0.4222,,,,
point,20160307,4.0138,0.6047,0.0455,-0.834,-1.3755,,,,
point,20181117,38.028,2.2188,-2.7546,0.159,1.7867,2.2022,-2.7616,0.5063,1.7162
point,20181229,4.4479,-2.8516,-0.4774,-0.1275,2.8543,,,,
