date,X_t,N_t
20220729,111,83082
20220730,43,56835
20220731,48,47102
20220801,140,258744
20220802,264,276896
20220803,252,310008
20220804,344,369716
20220805,364,314872
20220806,156,224944
20220807,172,198396
20220808,248,275120
20220809,240,284416
20220810,300,267360
20220811,312,287400
20220812,324,299464
20220813,204,249840
20220814,76,174536
20220815,212,202864
20220816,268,229116
20220817,356,291360
20220818,200,227952
20220819,272,286540
20220820,152,329768
20220821,111,110148
20220822,224,194706
20220823,156,204310
20220824,219,279166
20220825,140,116901
20220826,94,85218
20220827,84,69325
20220828,44,52578
20220829,92,76285
20220830,92,83194
20220831,82,101876
20220901,198,201660
20220902,260,208066
20220903,136,140278
20220904,82,131826
20220905,226,162568
20220906,116,177010
20220907,218,217354
20220908,278,254350
20220909,208,261430
20220910,76,143812
20220911,78,129408
20220912,178,182064
20220913,278,251458
20220914,166,200864
20220915,270,230844
20220916,218,233052
20220917,160,160098
20220918,54,132572
20220919,142,182862
20220920,206,182386
20220921,286,206634
20220922,268,228832
20220923,226,228502
20220924,134,157118
20220925,62,121202
20220926,198,216738
20220927,99,96389
20220928,77,108914
20220929,89,105425
20220930,146,106137
20221001,83,85586
20221002,60,67085
20221003,131,100756
20221004,112,107437
20221005,97,126977
20221006,93,106947
20221007,98,118571
20221008,56,75278
20221009,34,68774
20221010,75,86115
20221011,117,95566
20221012,119,121699
20221013,144,99644
20221014,93,116608
20221015,112,74299
20221016,40,63798
20221017,76,95576
20221018,112,103140
20221019,90,113028
20221020,119,120274
20221021,91,98990
20221022,80,77333
20221023,48,62998
20221024,81,91502
20221025,101,100159
20221026,107,106226
20221027,125,100016
20221028,96,105293
20221029,93,78058
20221030,67,55194
20221031,111,71574
20221101,37,46691
20221102,97,88126
20221103,116,93893
20221104,101,115940
20221105,70,75732
20221106,67,66223
20221107,108,93142
20221108,113,105485
20221109,100,112012
20221110,107,96518
20221111,130,96226
20221112,64,69904
20221113,60,62289
20221114,125,100857
20221115,82,100864
20221116,150,120309
20221117,125,118576
20221118,101,146863
20221119,87,87252
20221120,55,67741
20221121,79,100664
20221122,94,105425
20221123,96,131549
20221124,96,116757
20221125,113,118263
20221126,45,79508
20221127,58,73653
20221128,107,94157
20221129,77,115286
20221130,94,116038
20221201,100,98709
20221202,120,122226
20221203,50,93536
20221204,64,67020
20221205,76,97017
20221206,126,114742
20221207,117,119710
20221208,141,97403
20221209,88,122542
20221210,66,90045
20221211,75,75855
20221212,116,87364
20221213,120,118424
20221214,99,123501
20221215,123,111720
20221216,130,133372
20221217,67,92804
20221218,75,68042
20221219,152,96585
20221220,92,69261
20221221,100,78466
20221222,140,85404
20221223,89,76016
20221224,22,57480
20221225,23,32821
20221226,44,53495
20221227,49,61015
20221228,46,70246
20221229,63,71970
20221230,104,108719
20221231,53,49662
20230101,46,37450
20230102,85,64307
20230103,108,79235
20230104,78,88799
20230105,90,89201
20230106,130,104904
20230107,65,66532
20230108,78,57288
20230109,115,79206
20230110,137,92375
20230111,121,98407
20230112,89,87923
20230113,150,109060
20230114,81,72261
20230115,42,63578
20230116,62,79740
20230117,117,92888
20230118,147,113898
20230119,124,101854
20230120,92,107473
20230121,60,73693
20230122,52,68752
20230123,105,91736
20230124,117,91329
20230125,116,112338
20230126,95,105654
20230127,134,103072
20230128,48,60256
20230129,102,74913
20230130,91,76272
20230131,89,84766
20230201,103,100669
20230202,127,104716
20230203,101,111701
20230204,67,68604
20230205,48,59127
20230206,99,91620
20230207,71,82585
20230208,120,105869
20230209,102,89116
20230210,146,107660
20230211,64,78691
20230212,83,76192
20230213,89,81129
20230214,115,98994
20230215,83,103874
20230216,117,105308
20230217,85,119244
20230218,67,68214
20230219,50,59687
20230220,92,83694
20230221,156,87390
20230222,156,98550
20230223,88,98184
20230224,117,119216
20230225,69,67469
20230226,45,67098
20230227,105,86183
20230228,111,82830
20230301,91,95162
20230302,136,97709
20230303,104,104172
20230304,62,79648
20230305,47,65975
20230306,88,96872
20230307,66,69633
20230308,92,120159
20230309,125,109763
20230310,135,116993
20230311,59,81902
20230312,42,63261
20230313,115,88866
20230314,90,80832
20230315,113,112072
20230316,153,125232
20230317,120,114432
20230318,102,84715
20230319,79,77102
20230320,97,70926
20230321,113,102509
20230322,136,123427
20230323,102,97973
20230324,131,113197
20230325,77,76531
20230326,41,70774
20230327,93,92968
20230328,138,97404
20230329,74,98465
20230330,128,109753
20230331,132,121070
20230401,58,80963
20230402,35,67634
20230403,95,79538
20230404,74,85113
20230405,134,120967
20230406,135,99475
20230407,84,116671
20230408,52,72852
20230409,51,52963
20230410,83,68992
20230411,117,82726
20230412,105,97719
20230413,97,109091
20230414,113,115567
20230415,77,78254
20230416,76,71805
20230417,130,89858
20230418,94,88246
20230419,154,120590
20230420,118,101475
20230421,102,121705
20230422,50,69207
20230423,50,71562
20230424,69,94302
20230425,134,83352
20230426,141,107661
20230427,94,94403
20230428,101,114006
20230429,46,72038
20230430,43,57070
20230501,76,52640
20230502,76,76296
20230503,112,105597
20230504,117,92295
20230505,71,99723
20230506,50,64975
20230507,54,67161
20230508,80,65223
20230509,113,90418
20230510,95,105335
20230511,113,91880
20230512,140,126132
20230513,74,81174
20230514,73,66261
20230515,199,92233
20230516,105,88248
20230517,126,105360
20230518,99,86148
20230519,91,104439
20230520,55,76841
20230521,109,84236
20230522,85,90453
20230523,130,99715
20230524,108,116442
20230525,113,106010
20230526,80,116117
20230527,60,71183
20230528,105,90339
20230529,122,80525
20230530,85,83948
20230531,112,100991
20230601,125,116388
20230602,97,104811
20230603,36,73094
20230604,57,68312
20230605,104,90622
20230606,75,97007
20230607,111,113207
20230608,90,108492
20230609,133,115960
20230610,74,76352
20230611,53,65635
20230612,128,88209
20230613,102,94884
20230614,141,110497
20230615,128,115942
20230616,99,104359
20230617,90,88000
20230618,55,75343
20230619,68,85325
20230620,94,95268
20230621,100,102245
20230622,109,119252
20230623,97,115087
20230624,92,84145
20230625,70,68731
20230626,82,77615
20230627,103,98316
20230628,89,93589
20230629,138,113858
20230630,109,110860
20230701,106,93868
20230702,58,75018
20230703,103,82643
20230704,122,112349
20230705,94,113561
20230706,119,121351
20230707,93,121530
20230708,40,78114
20230709,56,75326
20230710,58,78203
20230711,123,119290
20230712,93,100428
20230713,113,101997
20230714,50,94230
20230715,22,49486
20230716,43,64284
20230717,69,84454
20230718,78,78633
20230719,89,83913
20230720,95,82868
20230721,82,91278
20230722,37,55722
20230723,40,58772
20230724,117,75803
20230725,104,84497
20230726,150,110966
20230727,118,69874
20230728,124,99994
20230729,69,57503
20230730,44,50380
20230731,65,72526
20230801,68,70954
20230802,111,80340
20230803,98,73293
20230804,85,59363
20230805,52,62761
20230806,54,55061
20230807,90,61526
20230808,86,74501
20230809,79,81222
20230810,100,70014
20230811,87,73242
20230812,95,73773
20230813,61,47183
20230814,61,59624
20230815,83,60190
20230816,59,71658
20230817,81,74534
20230818,56,85695
20230819,72,67209
20230820,60,54384
20230821,115,75935
20230822,89,71291
20230823,114,79979
20230824,129,93955
20230825,99,80523
20230826,81,76654
20230827,50,65761
20230828,69,81922
20230829,89,80571
20230830,98,87974
20230831,126,86121
20230901,134,106858
20230902,51,74204
20230903,89,80232
20230904,87,83868
20230905,93,102331
20230906,97,105153
20230907,134,106866
20230908,121,127385
20230909,88,83359
20230910,75,87777
20230911,85,94065
20230912,113,100284
20230913,120,110508
20230914,129,123227
20230915,125,110795
20230916,81,67084
20230917,61,72860
20230918,89,83458
20230919,69,85850
20230920,168,107507
20230921,145,112453
20230922,134,131447
20230923,92,80916
20230924,74,85443
20230925,122,102027
20230926,143,109666
20230927,119,119230
20230928,163,124985
20230929,122,119665
20230930,79,93050
20231001,74,70188
20231002,138,99129
20231003,141,99466
20231004,158,131773
20231005,101,105328
20231006,119,116717
20231007,49,75244
20231008,69,86035
20231009,88,96465
20231010,112,108166
20231011,112,115704
20231012,107,98555
20231013,95,117022
20231014,64,99283
20231015,51,82356
20231016,153,115174
20231017,120,119674
20231018,160,120187
20231019,134,100527
20231020,136,127566
20231021,76,76165
20231022,51,70498
20231023,56,75637
20231024,87,90063
20231025,125,106247
20231026,111,104068
20231027,108,105628
20231028,40,87991
20231029,73,86804
20231030,82,83420
20231031,81,77665
20231101,95,84807
20231102,77,91339
20231103,95,99372
20231104,44,62951
20231105,62,79150
20231106,128,83627
20231107,101,94349
20231108,99,116145
20231109,90,104248
20231110,115,105262
20231111,55,69650
20231112,54,71324
20231113,99,86605
20231114,100,94766
20231115,95,107730
20231116,129,102247
20231117,79,111384
20231118,104,89589
20231119,50,76337
20231120,113,103057
20231121,103,91622
20231122,79,109739
20231123,89,102883
20231124,61,120319
20231125,53,101686
20231126,43,67077
20231127,71,77775
20231128,74,90773
20231129,76,108226
20231130,120,112398
20231201,133,115140
20231202,59,73267
20231203,62,90709
20231204,65,79223
20231205,93,93593
20231206,130,107216
20231207,120,98403
20231208,149,117664
20231209,53,75563
20231210,74,103404
20231211,121,96636
20231212,100,99503
20231213,139,111993
20231214,130,95005
20231215,134,110675
20231216,86,90024
20231217,60,82671
20231218,88,81178
20231219,94,82884
20231220,169,124399
20231221,134,90460
20231222,109,103960
20231223,54,57772
20231224,37,48457
20231225,14,32361
20231226,71,71203
20231227,109,76445
20231228,61,75655
20231229,85,71357
20231230,59,65296
20231231,69,64361
20240101,54,39218
20240102,64,57959
20240103,65,80213
20240104,68,70607
20240105,112,82137
20240106,59,63195
20240107,43,61687
20240108,77,78071
20240109,128,99644
20240110,128,94578
20240111,141,93604
20240112,159,125078
20240113,82,62624
20240114,74,80540
20240115,95,88229
20240116,76,89889
20240117,159,123998
20240118,133,110638
20240119,106,122016
20240120,86,76485
20240121,67,77810
20240122,104,103527
20240123,119,89001
20240124,130,105119
20240125,127,114145
20240126,130,123120
20240127,77,80090
20240128,71,88262
20240129,63,76773
20240130,105,89905
20240131,105,112543
20240201,104,108797
20240202,106,112818
20240203,84,77283
20240204,76,76313
20240205,116,86262
20240206,105,103235
20240207,146,110928
20240208,142,116780
20240209,230,127246
20240210,98,87567
20240211,52,69263
20240212,83,82775
20240213,136,98121
20240214,163,100670
20240215,148,103489
20240216,141,105705
20240217,79,73598
20240218,64,75337
20240219,108,93777
20240220,126,87937
20240221,144,95197
20240222,108,88943
20240223,154,124730
20240224,109,84416
20240225,102,97202
20240226,133,93284
20240227,127,98068
20240228,156,102322
20240229,109,111017
20240301,84,109474
20240302,80,83057
20240303,37,70284
20240304,108,93493
20240305,98,103463
20240306,111,104694
20240307,163,103887
20240308,118,130586
20240309,85,76152
20240310,75,89970
20240311,78,100019
20240312,168,113450
20240313,111,123568
20240314,107,99228
20240315,136,123818
20240316,61,87838
20240317,36,64898
20240318,94,93197
20240319,127,98307
20240320,109,121715
20240321,127,100537
20240322,138,119798
20240323,70,81879
20240324,65,75279
20240325,94,86994
20240326,138,104248
20240327,117,106964
20240328,119,114926
20240329,112,109691
20240330,84,78114
