mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
traite,19711225,10,47623,21.0,4.215e-05,4.38,0
traite,19841006,11,52670,20.88,2.659e-05,4.58,0
traite,19910305,28,66986,41.8,1.668e-11,10.78,0
traite,19920919,16,61698,25.93,5.68e-07,6.25,1
traite,19980419,18,79481,22.65,1.037e-06,5.98,1
traite,20010830,24,161770,14.84,1.697e-05,4.77,1
traite,20030713,9,17697,50.86,2.891e-07,6.54,0
traite,20050305,22,86288,25.5,9.776e-08,7.01,0
traite,20060130,28,130859,21.4,2.225e-07,6.65,1
traite,20060510,21,102989,20.39,1.357e-06,5.87,0
traite,20060928,17,84209,20.19,3.958e-06,5.4,0
traite,20100822,9,9675,93.02,4.037e-09,8.39,0
traite,20120105,21,131825,15.93,1.364e-05,4.87,0
traite,20150510,12,13358,89.83,6.441e-11,10.19,0
traite,20180506,9,35817,25.13,2.6e-05,4.59,0
traite,20190107,12,68008,17.64,5.333e-05,4.27,0
traite,20190730,21,67597,31.07,1.298e-08,7.89,0
traite,20200808,17,48286,35.21,1.651e-08,7.78,1
traite,20210105,21,75306,27.89,4.654e-08,7.33,0
traite,20210301,17,87348,19.46,5.44e-06,5.26,0
traite,20210514,27,123467,21.87,2.021e-07,6.69,0
traite,20211218,13,73540,17.68,3.734e-05,4.43,0
traite,20220510,17,93265,18.23,9.487e-06,5.02,0
traite,20221220,13,69261,18.77,2.45e-05,4.61,0
traite,20231225,8,32361,24.72,5.78e-05,4.24,0
grosses,19470722,8,21036,38.03,2.142e-06,5.67,0
grosses,19550815,8,32601,24.54,2.739e-05,4.56,0
grosses,19790417,16,46380,34.5,3.59e-09,8.44,0
grosses,19970213,22,148692,14.8,3.639e-06,5.44,0
grosses,19990220,16,101008,15.84,8.426e-06,5.07,0
grosses,20000226,14,107944,12.97,7.371e-05,4.13,0
grosses,20001210,11,71987,15.28,7.071e-05,4.15,0
grosses,20041122,13,73610,17.66,1.049e-05,4.98,0
grosses,20060128,13,92616,14.04,5.745e-05,4.24,0
d'emplois,19780907,18,45322,39.72,8.509e-05,4.07,0
d'emplois,19790118,20,48689,41.08,5.054e-05,4.3,0
d'emplois,19810917,33,63074,52.32,1.415e-06,5.85,0
d'emplois,19941101,29,70517,41.12,2.071e-05,4.68,0
d'emplois,19961009,25,65624,38.1,5.381e-05,4.27,0
d'emplois,19970701,28,79131,35.38,7.746e-05,4.11,0
d'emplois,20060331,62,201791,30.72,9.322e-05,4.03,0
d'emplois,20070228,25,66814,37.42,6.199e-05,4.21,0
champions,20070204,7,7429,94.23,8.641e-05,4.06,0
champions,20091018,9,9917,90.75,2.779e-05,4.56,1
champions,20100516,19,13333,142.5,6.699e-09,8.17,0
champions,20110223,34,76285,44.57,6.995e-05,4.16,0
champions,20110403,11,13935,78.94,2.405e-05,4.62,0
champions,20110529,22,17100,128.65,7.893e-09,8.1,1
champions,20120520,17,19856,85.62,1.931e-06,5.71,0
champions,20140525,19,34543,55.0,4.263e-05,4.37,0
champions,20160529,22,38625,56.96,2.308e-05,4.64,0
champions,20180527,22,42971,51.2,5.128e-05,4.29,0
champions,20180716,38,86965,43.7,7.103e-05,4.15,0
champions,20200823,21,31210,67.29,6.828e-06,5.17,0
champions,20210419,43,81376,52.84,1.247e-05,4.9,0
champions,20220528,37,83352,44.39,6.496e-05,4.19,0
champions,20240525,40,95618,41.83,9.327e-05,4.03,0
champions,20250601,73,82446,88.54,1.056e-08,7.98,0
entretenu,19601201,7,33323,21.01,7.636e-05,4.12,0
croissant,19560606,7,24432,28.65,6.518e-05,4.19,0
croissant,19590525,8,34488,23.2,8.335e-05,4.08,0
croissant,19640731,9,34167,26.34,2.019e-05,4.69,0
croissant,19770714,15,53679,27.94,4.306e-07,6.37,0
croissant,19771012,15,72158,20.79,5.699e-06,5.24,2
croissant,19771118,91,74048,122.89,2.48e-35,34.61,19
croissant,19780225,22,52205,42.14,1.526e-10,9.82,1
croissant,19780411,24,63511,37.79,3.095e-10,9.51,0
croissant,19780708,12,49396,24.29,5.79e-06,5.24,0
croissant,19790217,15,63965,23.45,2.062e-06,5.69,0
croissant,19790329,14,69701,20.09,1.057e-05,4.98,0
croissant,19790831,14,48307,28.98,5.023e-07,6.3,0
croissant,19791212,14,66126,21.17,7.001e-06,5.15,1
croissant,19910831,12,54131,22.17,1.13e-05,4.95,0
croissant,19920205,14,65702,21.31,6.653e-06,5.18,0
croissant,20050320,33,267195,12.35,4.169e-05,4.38,0
croissant,20060307,19,144708,13.13,8.833e-05,4.05,0
croissant,20120227,17,110436,15.39,3.712e-05,4.43,0
croissant,20140209,9,35503,25.35,2.537e-05,4.6,0
croissant,20160926,16,115605,13.84,9.897e-05,4.0,0
croissant,20231104,12,62951,19.06,3.249e-05,4.49,0
croissant,20240305,17,103463,16.43,2.226e-05,4.65,0
croissant,20240701,18,95436,18.86,5.551e-06,5.26,0
croissant,20250401,19,100976,18.82,4.49e-06,5.35,1
stocks,19470203,13,21960,59.2,5.947e-06,5.23,0
stocks,19520511,7,9125,76.71,3.927e-05,4.41,0
stocks,19530216,12,7602,157.85,3.486e-09,8.46,0
stocks,19540823,13,32881,39.54,8.755e-05,4.06,0
stocks,19550103,14,32375,43.24,3.907e-05,4.41,0
stocks,19570624,25,40423,61.85,2.072e-07,6.68,0
stocks,19590105,15,31084,48.26,1.432e-05,4.84,0
stocks,19640127,16,40851,39.17,5.02e-05,4.3,0
stocks,19771213,41,68921,59.49,5.431e-08,7.27,0
stocks,20200503,22,43001,51.16,2.236e-06,5.65,0
métro,19470502,12,18965,63.27,1.709e-05,4.77,0
métro,19471020,29,20442,141.86,9.75e-12,11.01,3
métro,19671108,32,50875,62.9,4.122e-07,6.38,0
métro,19691212,23,45783,50.24,9.637e-06,5.02,0
métro,19700311,27,53867,50.12,6.477e-06,5.19,0
métro,19710819,15,34699,43.23,9.345e-05,4.03,0
métro,19711014,27,47442,56.91,1.963e-06,5.71,1
métro,19720306,19,41869,45.38,3.572e-05,4.45,0
métro,19780428,85,76070,111.74,1.018e-12,11.99,0
métro,19830113,24,53891,44.53,2.338e-05,4.63,0
métro,19830425,94,80321,117.03,2.261e-13,12.65,0
métro,19850507,37,50841,72.78,4.414e-08,7.36,0
métro,19860428,31,58499,52.99,2.717e-06,5.57,0
métro,19860620,37,75761,48.84,4.097e-06,5.39,0
métro,19860808,20,48406,41.32,6.199e-05,4.21,0
métro,19880428,30,67275,44.59,1.441e-05,4.84,0
métro,19900312,4,341,1173.02,7.383e-07,6.13,0
métro,19910908,23,54231,42.41,3.76e-05,4.42,0
métro,19930620,49,72790,67.32,5.19e-08,7.28,0
métro,20000209,38,96072,39.55,2.71e-05,4.57,0
métro,20020828,37,84039,44.03,1.098e-05,4.96,0
métro,20030829,36,91494,39.35,3.062e-05,4.51,0
métro,20050708,71,158340,44.84,3.732e-06,5.43,2
métro,20100412,44,77932,56.46,6.065e-07,6.22,0
métro,20160322,96,115961,82.79,3.477e-10,9.46,1
métro,20220808,92,275120,33.44,5.142e-05,4.29,0
profité,19950620,18,148578,12.11,5.424e-05,4.27,0
profité,19981129,12,73403,16.35,3.342e-05,4.48,0
profité,20070504,13,84006,15.48,3.274e-05,4.48,0
profité,20220821,18,110148,16.34,3.762e-06,5.42,1
instruments,19451127,11,23989,45.85,7.529e-07,6.12,0
instruments,19550422,10,37201,26.88,4.997e-05,4.3,0
instruments,19640403,19,56996,33.34,3.109e-07,6.51,0
instruments,19650930,12,49773,24.11,4.281e-05,4.37,0
instruments,19670826,10,33102,30.21,2.459e-05,4.61,0
instruments,19690613,13,51281,25.35,2.146e-05,4.67,0
instruments,19700528,15,57644,26.02,9.331e-06,5.03,0
instruments,19781116,25,56090,44.57,1.703e-09,8.77,0
instruments,19790102,12,49375,24.3,4.062e-05,4.39,0
instruments,19800703,18,55436,32.47,5.453e-07,6.26,0
instruments,19821203,30,133421,22.49,2.768e-06,5.56,0
instruments,19850808,11,40187,27.37,2.8e-05,4.55,0
instruments,19870312,15,69538,21.57,3.815e-05,4.42,0
instruments,19880406,11,47874,22.98,8.348e-05,4.08,0
instruments,19900426,26,61624,42.19,2.724e-09,8.56,0
instruments,19910328,16,65425,24.46,1.155e-05,4.94,0
instruments,19920305,15,51161,29.32,3.574e-06,5.45,0
instruments,19920910,13,63526,20.46,9.075e-05,4.04,0
instruments,19951230,23,37225,61.79,3.472e-11,10.46,0
instruments,19970119,36,123771,29.09,7.53e-08,7.12,0
instruments,20010425,29,167481,17.32,3.512e-05,4.45,0
instruments,20120805,9,28964,31.07,3.712e-05,4.43,0
instruments,20170323,23,129230,17.8,4.645e-05,4.33,0
instruments,20190525,17,90354,18.81,6.775e-05,4.17,0
instruments,20230614,20,110497,18.1,5.762e-05,4.24,0
instruments,20241126,24,100165,23.96,2.967e-06,5.53,0
ignore,19540923,7,27806,25.17,2.008e-05,4.7,0
ignore,19620303,11,39189,28.07,1.588e-07,6.8,0
ignore,20060505,14,84003,16.67,1.716e-06,5.77,0
parfait,19660414,9,43159,20.85,1.898e-05,4.72,0
parfait,19700803,8,41648,19.21,6.723e-05,4.17,0
parfait,19931216,20,66054,30.28,4.771e-10,9.32,0
parfait,19970425,14,96688,14.48,1.661e-05,4.78,0
parfait,20030316,7,15769,44.39,2.151e-06,5.67,0
parfait,20120614,30,163939,18.3,1.833e-08,7.74,1
parfait,20160615,31,145809,21.26,1.575e-09,8.8,0
parfait,20250201,10,69269,14.44,9.613e-05,4.02,0
fiscales,19510517,13,36128,35.98,3.797e-05,4.42,0
fiscales,19540228,9,961,936.52,2.301e-14,13.64,0
fiscales,19550217,11,29794,36.92,6.251e-05,4.2,0
fiscales,19710525,19,64272,29.56,4.457e-05,4.35,0
fiscales,19830412,17,58114,29.25,6.484e-05,4.19,0
fiscales,19861014,15,50493,29.71,8.334e-05,4.08,0
fiscales,19931230,17,42238,40.25,5.761e-06,5.24,0
fiscales,19981128,23,75254,30.56,2.099e-05,4.68,0
fiscales,20000205,23,88588,25.96,7.468e-05,4.13,0
fiscales,20080605,42,92549,45.38,5.777e-08,7.24,0
fiscales,20080917,25,68439,36.53,3.449e-06,5.46,0
fiscales,20100825,34,79440,42.8,2.399e-07,6.62,1
fiscales,20100929,45,102043,44.1,6.859e-08,7.16,2
fiscales,20110818,25,90752,27.55,4.002e-05,4.4,2
fiscales,20140528,29,105603,27.46,3.051e-05,4.52,0
fiscales,20151106,33,115206,28.64,1.661e-05,4.78,1
fiscales,20171107,40,114734,34.86,1.603e-06,5.8,0
fiscales,20181018,29,115523,25.1,6.294e-05,4.2,0
dégradation,19480710,7,18660,37.51,5.816e-05,4.24,0
dégradation,19771105,20,73626,27.16,9.478e-07,6.02,0
dégradation,19840124,12,51574,23.27,4.224e-05,4.37,0
dégradation,19930508,15,71261,21.05,3.281e-05,4.48,0
dégradation,20060210,18,105238,17.1,8.318e-05,4.08,0
dégradation,20110807,15,10780,139.15,1.07e-13,12.97,4
dégradation,20110912,23,99533,23.11,2.586e-06,5.59,0
dégradation,20111206,22,111957,19.65,1.424e-05,4.85,0
dégradation,20120116,66,107412,61.45,5.271e-17,16.28,3
dégradation,20121120,24,93944,25.55,7.53e-07,6.12,0
dégradation,20131108,28,113647,24.64,5.844e-07,6.23,0
actionnaires,19451204,21,24140,86.99,1.274e-06,5.89,0
actionnaires,19520825,29,33431,86.75,3.834e-07,6.42,0
actionnaires,19521117,22,26642,82.58,1.745e-06,5.76,0
actionnaires,19530112,18,28731,62.65,3.424e-05,4.47,0
actionnaires,19531207,24,39832,60.25,2.184e-05,4.66,0
actionnaires,19570304,15,23950,62.63,5.9e-05,4.23,0
actionnaires,19620806,24,28717,83.57,1.124e-06,5.95,1
actionnaires,19660909,21,38954,53.91,6.969e-05,4.16,0
actionnaires,19680731,24,46904,51.17,7.767e-05,4.11,0
actionnaires,19810804,19,35131,54.08,8.532e-05,4.07,0
actionnaires,19941011,36,71523,50.33,4.521e-05,4.34,0
actionnaires,19990818,29,49645,58.41,1.867e-05,4.73,1
actionnaires,20000612,37,44698,82.78,2.987e-07,6.52,1
actionnaires,20020602,66,86464,76.33,2.16e-07,6.67,1
actionnaires,20040407,37,73238,50.52,4.218e-05,4.37,0
actionnaires,20041114,26,46468,55.95,3.338e-05,4.48,0
actionnaires,20060409,19,14915,127.39,4.447e-08,7.35,0
actionnaires,20060621,35,72576,48.23,6.641e-05,4.18,0
actionnaires,20070501,9,10559,85.24,6.632e-05,4.18,0
actionnaires,20080504,8,6962,114.91,2.515e-05,4.6,0
actionnaires,20101103,120,117474,102.15,7.37e-10,9.13,0
actionnaires,20120623,36,42045,85.62,2.168e-07,6.66,0
saisie,19520530,8,24753,32.32,3.879e-05,4.41,0
saisie,19570504,8,29070,27.52,9.006e-05,4.05,0
saisie,19580307,11,34963,31.46,6.359e-06,5.2,0
saisie,19591127,9,30305,29.7,3.065e-05,4.51,1
saisie,19600425,12,34615,34.67,1.777e-06,5.75,0
saisie,19600916,11,34209,32.16,5.459e-06,5.26,0
saisie,19601213,22,35385,62.17,1.312e-11,10.88,0
saisie,19621224,12,39689,30.24,4.991e-06,5.3,0
saisie,19630214,12,42144,28.47,7.739e-06,5.11,0
saisie,19650315,15,36175,41.47,7.266e-08,7.14,0
saisie,19661109,10,41185,24.28,5.718e-05,4.24,0
saisie,19710921,18,62792,28.67,7.786e-07,6.11,0
saisie,19720926,15,60238,24.9,6.772e-06,5.17,0
saisie,19780923,16,61107,26.18,3.26e-06,5.49,0
saisie,19840118,11,47524,23.15,4.883e-05,4.31,0
saisie,19860913,16,52920,30.23,9.148e-07,6.04,0
saisie,19940522,19,74979,25.34,1.919e-06,5.72,0
saisie,20031031,17,89359,19.02,3.382e-05,4.47,0
fonctionne,20110905,15,105843,14.17,9.716e-05,4.01,0
fonctionne,20190317,10,50203,19.92,6.205e-05,4.21,0
fonctionne,20190525,17,90354,18.81,5.554e-06,5.26,0
fonctionne,20191214,17,77770,21.86,1.361e-06,5.87,0
qu'ont,19821117,8,56801,14.08,6.929e-05,4.16,0
qu'ont,20060505,10,84003,11.9,4.51e-05,4.35,0
magistrat,19550118,18,29681,60.64,1.056e-07,6.98,0
magistrat,19660215,13,41568,31.27,9.959e-05,4.0,0
magistrat,19770222,22,65100,33.79,1.092e-05,4.96,0
magistrat,19780209,21,49453,42.46,1.634e-06,5.79,0
magistrat,19961023,20,70398,28.41,5.597e-05,4.25,0
magistrat,19980131,22,77613,28.35,4.535e-05,4.34,0
magistrat,19990803,20,48901,40.9,2.809e-06,5.55,0
magistrat,20060207,38,138159,27.5,2.003e-05,4.7,0
magistrat,20060530,25,73769,33.89,7.385e-06,5.13,0
magistrat,20071226,15,49353,30.39,7.639e-05,4.12,0
magistrat,20101216,41,87149,47.05,4.12e-08,7.39,1
magistrat,20120411,35,118448,29.55,1.198e-05,4.92,0
magistrat,20131125,61,126923,48.06,8.821e-09,8.05,0
reconstruction,19450305,16,24657,64.89,1.67e-05,4.78,2
reconstruction,19450514,12,12223,98.18,2.888e-06,5.54,0
reconstruction,19450818,15,10413,144.05,3.017e-08,7.52,3
reconstruction,19451206,13,22439,57.93,6.608e-05,4.18,1
reconstruction,19460220,9,9911,90.81,2.108e-05,4.68,0
reconstruction,19460330,13,19828,65.56,3.087e-05,4.51,0
reconstruction,19460530,16,21624,73.99,6.39e-06,5.19,1
reconstruction,19460812,25,25222,99.12,7.159e-08,7.15,0
reconstruction,19460926,13,20836,62.39,4.211e-05,4.38,0
reconstruction,19461225,16,21663,73.86,6.477e-06,5.19,0
reconstruction,19470613,14,19507,71.77,1.303e-05,4.88,1
reconstruction,19470722,26,21036,123.6,4.296e-09,8.37,5
reconstruction,19470905,12,19968,60.1,6.826e-05,4.17,0
reconstruction,19471011,12,17152,69.96,2.741e-05,4.56,0
reconstruction,19471222,14,16278,86.01,3.552e-06,5.45,0
reconstruction,19481225,22,29487,74.61,1.977e-06,5.7,1
reconstruction,19491201,17,24676,68.89,8.869e-06,5.05,0
reconstruction,19521013,15,27683,54.18,6.658e-05,4.18,1
reconstruction,19521223,20,35606,56.17,2.548e-05,4.59,0
reconstruction,19530922,16,31420,50.92,8.347e-05,4.08,0
reconstruction,19560218,20,39331,50.85,5.134e-05,4.29,0
reconstruction,19940604,33,77869,42.38,8.251e-05,4.08,0
reconstruction,20030509,36,81384,44.23,5.462e-05,4.26,0
reconstruction,20190416,57,96317,59.18,2.405e-06,5.62,1
compétences,19821202,32,102284,31.29,6.911e-05,4.16,0
compétences,19890914,22,58491,37.61,3.346e-05,4.48,0
compétences,19891017,32,96198,33.26,4.185e-05,4.38,0
compétences,19901205,28,66847,41.89,7.155e-06,5.15,0
compétences,19910925,29,64776,44.77,3.426e-06,5.47,0
compétences,19921118,59,61384,96.12,2.102e-12,11.68,0
compétences,19940608,24,55375,43.34,7.975e-06,5.1,0
compétences,19960424,42,65425,64.2,1.322e-08,7.88,0
compétences,19960925,29,66370,43.69,4.354e-06,5.36,0
compétences,19961120,30,75379,39.8,9.754e-06,5.01,0
compétences,19970702,28,72405,38.67,1.484e-05,4.83,0
compétences,19980422,42,92530,45.39,1.16e-06,5.94,0
compétences,19990524,7,3351,208.89,2.897e-07,6.54,1
compétences,20000522,24,42245,56.81,5.69e-07,6.24,0
compétences,20000710,14,23356,59.94,4.284e-06,5.37,0
compétences,20010221,50,172510,28.98,7.387e-05,4.13,0
compétences,20030513,35,69680,50.23,5.837e-07,6.23,0
compétences,20030618,37,100704,36.74,1.344e-05,4.87,0
compétences,20050418,38,81630,46.55,1.108e-06,5.96,0
compétences,20161012,47,101657,46.23,7.275e-07,6.14,0
compétences,20180327,50,88856,56.27,4.872e-08,7.31,0
compétences,20181125,21,49006,42.85,1.31e-05,4.88,0
compétences,20210921,32,93509,34.22,3.293e-05,4.48,0
d'accueil,19740905,15,43145,34.77,1.62e-05,4.79,0
d'accueil,19940417,17,66363,25.62,9.843e-05,4.01,0
d'accueil,19960822,17,38886,43.72,1.341e-06,5.87,0
d'accueil,20010731,26,90663,28.68,1.275e-05,4.89,0
d'accueil,20011228,28,103077,27.16,1.73e-05,4.76,0
d'accueil,20100728,18,70510,25.53,8.644e-05,4.06,0
d'accueil,20150912,14,28263,49.53,1.347e-06,5.87,2
d'accueil,20160906,26,103403,25.14,3.986e-05,4.4,0
d'accueil,20161024,30,97856,30.66,4.616e-06,5.34,1
d'accueil,20180520,14,41576,33.67,2.719e-05,4.57,0
d'accueil,20220828,19,52578,36.14,4.473e-06,5.35,0
légende,19500419,8,26625,30.05,9.056e-05,4.04,0
légende,19690524,19,57670,32.95,2.949e-07,6.53,1
légende,19710723,13,51921,25.04,2.311e-05,4.64,0
légende,19720529,10,39827,25.11,7.765e-05,4.11,0
légende,19790726,10,40480,24.7,8.545e-05,4.07,0
légende,19800517,23,63842,36.03,3.381e-08,7.47,0
légende,19980802,18,75586,23.81,8.303e-06,5.08,0
légende,19990813,17,59730,28.46,2.236e-06,5.65,1
légende,20050320,41,267195,15.34,5.111e-05,4.29,0
légende,20070814,12,45218,26.54,2.251e-05,4.65,0
légende,20070922,14,71098,19.69,9.122e-05,4.04,0
légende,20071120,17,70997,23.94,1.003e-05,5.0,0
légende,20110525,26,87011,29.88,1.618e-07,6.79,0
légende,20160604,12,26256,45.7,3.646e-07,6.44,0
légende,20241227,21,73129,28.72,7.122e-07,6.15,0
l'acte,19450620,9,10737,83.82,1.419e-07,6.85,0
l'acte,19450822,8,10774,74.25,1.018e-06,5.99,5
l'acte,19451020,16,22854,70.01,1.444e-09,8.84,2
l'acte,19460723,9,22121,40.69,1.499e-05,4.82,0
l'acte,19500201,11,28737,38.28,6.393e-06,5.19,1
l'acte,19511031,9,24409,36.87,2.676e-05,4.57,0
l'acte,19520924,19,30776,61.74,1.126e-09,8.95,1
l'acte,19530212,12,27776,43.2,1.51e-06,5.82,0
l'acte,19540225,12,30118,39.84,2.797e-06,5.55,0
l'acte,19541005,12,42282,28.38,3.109e-05,4.51,0
l'acte,19600914,14,38576,36.29,2.313e-06,5.64,0
l'acte,19650508,12,39361,30.49,1.917e-05,4.72,0
l'acte,19740527,12,47215,25.42,6.378e-05,4.2,0
l'acte,19750802,16,46405,34.48,1.716e-06,5.77,0
l'acte,19770615,24,61786,38.84,5.611e-08,7.25,2
l'acte,19850801,21,46363,45.29,2.08e-08,7.68,0
l'acte,19861120,17,60226,28.23,7.147e-06,5.15,0
l'acte,19881012,14,55050,25.43,3.463e-05,4.46,0
l'acte,19910314,13,56750,22.91,9.177e-05,4.04,0
l'acte,19960218,20,70077,28.54,3.343e-06,5.48,0
l'acte,19970528,34,75000,45.33,9.198e-10,9.04,0
l'acte,19971029,24,74944,32.02,4.968e-07,6.3,0
l'acte,20060207,26,138159,18.82,5.698e-05,4.24,0
l'acte,20130701,19,96756,19.64,8.412e-05,4.08,0
l'acte,20180326,24,116308,20.63,3.214e-05,4.49,0
l'acte,20190126,18,76815,23.43,2.6e-05,4.59,1
l'acte,20190323,20,75983,26.32,6.912e-06,5.16,0
l'acte,20191012,15,68030,22.05,7.312e-05,4.14,0
l'acte,20210417,13,54380,23.91,6.966e-05,4.16,0
km,19510810,23,18258,125.97,1.514e-07,6.82,0
km,19550611,24,31097,77.18,1.474e-05,4.83,0
km,19610402,24,36049,66.58,4.826e-05,4.32,0
km,19681004,39,60313,64.66,2.633e-05,4.58,0
km,19841117,35,56962,61.44,4.731e-05,4.33,0
km,19950615,77,85216,90.36,2.6e-07,6.59,0
km,19980804,29,48724,59.52,8.05e-05,4.09,0
km,20041227,36,47281,76.14,6.74e-06,5.17,1
km,20050703,15,18740,80.04,4.319e-05,4.36,0
km,20051023,25,12554,199.14,2.964e-10,9.53,1
km,20060108,14,11896,117.69,3.365e-06,5.47,0
km,20060212,31,35558,87.18,2.491e-06,5.6,3
km,20070403,41,71616,57.25,6.83e-05,4.17,0
km,20100228,15,11564,129.71,1.056e-06,5.98,0
km,20120715,13,11294,115.11,5.782e-06,5.24,0
km,20150802,19,24360,78.0,2.537e-05,4.6,0
km,20161120,28,28436,98.47,9.621e-07,6.02,0
km,20170730,20,26271,76.13,2.649e-05,4.58,1
km,20231102,68,91339,74.45,3.168e-06,5.5,0
exercer,19480830,6,22085,27.17,6.609e-05,4.18,0
exercer,19710902,10,44155,22.65,3.156e-06,5.5,0
exercer,20101216,13,87149,14.92,1.162e-05,4.93,0
opposants,20050717,7,8528,82.08,8.601e-06,5.07,0
opposants,20051211,13,15063,86.3,2.083e-08,7.68,0
opposants,20060122,7,12978,53.94,6.87e-05,4.16,0
opposants,20061210,6,8961,66.96,7.215e-05,4.14,0
opposants,20110228,27,113902,23.7,6.99e-05,4.16,0
opposants,20121016,28,106956,26.18,2.836e-05,4.55,0
opposants,20121211,24,94513,25.39,5.151e-05,4.29,2
opposants,20130415,42,98977,42.43,4.201e-08,7.38,2
opposants,20130630,20,47745,41.89,1.07e-06,5.97,0
opposants,20140216,12,31355,38.27,2.518e-05,4.6,0
opposants,20160109,12,31750,37.8,2.741e-05,4.56,2
opposants,20160313,12,37072,32.37,7.548e-05,4.12,0
opposants,20170709,12,37596,31.92,8.247e-05,4.08,0
opposants,20231022,18,70498,25.53,9.977e-05,4.0,0
prétend,19570410,10,37715,26.51,3.797e-07,6.42,0
prétend,19610217,7,38937,17.98,8.524e-05,4.07,0
prétend,19610909,7,37753,18.54,7.322e-05,4.14,0
prétend,19700912,12,65010,18.46,1.217e-06,5.91,0
prétend,19750728,8,52757,15.16,8.451e-05,4.07,0
fournit,19610213,7,36409,19.23,6.352e-05,4.2,0
fournit,20050830,13,126926,10.24,7.553e-05,4.12,0
néo,19520119,16,26101,61.3,3.238e-06,5.49,2
néo,19530611,15,25875,57.97,6.569e-06,5.18,0
néo,19540807,15,33436,44.86,4.082e-05,4.39,0
néo,19541116,14,26521,52.79,1.701e-05,4.77,1
néo,19580104,17,27524,61.76,2.348e-06,5.63,2
néo,19611120,13,30094,43.2,8.062e-05,4.09,0
néo,19801007,26,61106,42.55,1.432e-05,4.84,0
néo,19850829,37,40568,91.2,6.625e-10,9.18,6
néo,19851104,30,49935,60.08,3.6e-07,6.44,0
néo,19860709,19,52614,36.11,9.493e-05,4.02,0
néo,19891128,28,60407,46.35,5.763e-06,5.24,0
néo,19941224,27,58523,46.14,6.554e-06,5.18,0
néo,19991102,34,92600,36.72,2.957e-05,4.53,3
néo,20071007,8,9436,84.78,1.488e-05,4.83,0
néo,20111023,24,29122,82.41,2.555e-08,7.59,0
néo,20151031,17,34078,49.89,1.289e-05,4.89,0
néo,20171111,23,30390,75.68,8.341e-08,7.08,0
âgés,19630820,9,34585,26.02,4.439e-05,4.35,0
âgés,19640723,11,34234,32.13,3.05e-06,5.52,0
âgés,19701001,14,62543,22.38,1.104e-05,4.96,0
âgés,19720522,10,43270,23.11,5.027e-05,4.3,0
âgés,19790428,14,69045,20.28,2.352e-05,4.63,0
âgés,19901107,22,64955,33.87,1.073e-08,7.97,0
âgés,20010129,24,109901,21.84,1.093e-06,5.96,1
âgés,20011203,18,91004,19.78,9.663e-06,5.01,0
âgés,20190703,18,113325,15.88,5.827e-05,4.23,0
âgés,20220221,21,106868,19.65,5.49e-06,5.26,0
âgés,20230930,22,93050,23.64,6.987e-07,6.16,0
l'exécution,19451229,9,23460,38.36,5.696e-05,4.24,0
l'exécution,19460225,7,9113,76.81,7.032e-06,5.15,0
l'exécution,19470903,9,21435,41.99,3.471e-05,4.46,0
l'exécution,19530622,17,29333,57.96,7.224e-08,7.14,0
l'exécution,19540814,11,34435,31.94,6.76e-05,4.17,0
l'exécution,19580619,21,34622,60.66,1.078e-08,7.97,5
l'exécution,19600504,13,36854,35.27,1.85e-05,4.73,0
l'exécution,19600815,12,25522,47.02,3.601e-06,5.44,0
l'exécution,19610728,12,30653,39.15,1.295e-05,4.89,0
l'exécution,19630423,11,34001,32.35,6.274e-05,4.2,0
l'exécution,19721130,18,62784,28.67,2.607e-05,4.58,0
l'exécution,19730126,18,56755,31.72,1.206e-05,4.92,0
l'exécution,19891227,20,55570,35.99,2.902e-06,5.54,0
l'exécution,20010510,79,211885,37.28,4.565e-08,7.34,1
l'exécution,20010611,56,120089,46.63,3.475e-09,8.46,1
l'exécution,20061230,30,41442,72.39,7.672e-11,10.12,2
l'exécution,20160103,28,26505,105.64,2.819e-13,12.55,0
ateliers,19550920,13,41519,31.31,2.977e-05,4.53,0
ateliers,19640508,16,53171,30.09,1.764e-05,4.75,0
ateliers,19650420,17,55691,30.53,1.261e-05,4.9,0
ateliers,19680213,12,44030,27.25,9.89e-05,4.0,0
ateliers,19710410,25,67583,36.99,4.718e-07,6.33,0
ateliers,19720523,14,54614,25.63,8.628e-05,4.06,0
ateliers,19780427,22,55676,39.51,4.105e-07,6.39,0
ateliers,19780615,14,51924,26.96,6.189e-05,4.21,0
ateliers,19790129,20,67792,29.5,9.413e-06,5.03,0
ateliers,19800108,21,77884,26.96,1.716e-05,4.77,0
ateliers,19921021,22,60441,36.4,9.486e-07,6.02,0
ateliers,19930527,21,71974,29.18,8.814e-06,5.05,0
ateliers,19971112,15,46638,32.16,1.369e-05,4.86,0
ateliers,19980322,26,84710,30.69,2.794e-06,5.55,0
ateliers,20070513,7,11633,60.17,2.055e-05,4.69,0
ateliers,20130428,14,32310,43.33,1.828e-06,5.74,0
ateliers,20190407,15,47298,31.71,1.522e-05,4.82,0
violents,19690102,11,46718,23.55,4.33e-05,4.36,0
violents,19770804,11,39611,27.77,1.475e-05,4.83,0
violents,19920105,14,70843,19.76,5.031e-05,4.3,0
violents,20030406,9,14989,60.04,3.56e-07,6.45,1
violents,20050619,7,11291,62.0,3.33e-06,5.48,0
violents,20061128,14,65578,21.35,2.916e-05,4.54,0
