mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
ans,20080211,7328,473149,1548.77,3.825046e-90,89.4174,40
ans,20080324,1918,301875,635.36,2.455372e-20,19.6099,6
ans,20090101,823,122955,669.35,4.588471e-21,20.3383,0
ans,20140308,4666,967808,482.12,1.204267e-11,10.9193,18
ans,20200216,5985,1013983,590.25,3.866445e-18,17.4127,29
ans,20260216,8147,1491254,546.32,1.734977e-15,14.7607,29
france,20080704,792,294550,268.88,5.060525e-07,6.2958,7
france,20100620,741,312166,237.37,5.460043e-05,4.2628,0
france,20120113,1863,752902,247.44,7.565209e-06,5.1212,1
france,20120506,1543,639692,241.21,2.078101e-05,4.6823,0
france,20140914,1478,635543,232.56,7.328434e-05,4.135,0
france,20151114,3874,1156344,335.02,7.82756e-13,12.1064,3
france,20160710,2277,788168,288.9,7.071994e-09,8.1505,2
france,20180107,2376,801638,296.39,1.787088e-09,8.7479,0
france,20180715,3384,913828,370.31,5.703845e-16,15.2438,1
france,20210627,3036,1287772,235.76,3.781459e-05,4.4223,1
france,20221218,2673,976889,273.62,9.379891e-08,7.0278,0
france,20240811,2570,1023448,251.11,3.82762e-06,5.4171,2
temps,20080810,186,109784,169.42,3.092764e-05,4.5097,0
temps,20191225,1470,720009,204.16,9.672234e-10,9.0145,12
temps,20200126,2432,1262225,192.68,1.103281e-08,7.9573,2
temps,20200322,1809,922155,196.17,5.628871e-09,8.2496,10
temps,20200425,2270,985189,230.41,8.717653e-13,12.0596,46
temps,20200531,1650,920189,179.31,2.869751e-07,6.5422,9
temps,20200719,1495,835368,178.96,3.264142e-07,6.4862,4
temps,20200823,2176,878962,247.56,9.141444e-15,14.039,30
temps,20201031,1778,1145212,155.26,4.323973e-05,4.3641,0
temps,20210207,1704,1091102,156.17,3.654494e-05,4.4372,1
temps,20210501,1342,770070,174.27,9.625251e-07,6.0166,4
temps,20220423,1873,1117557,167.6,3.443997e-06,5.4629,0
monde,20080413,157,109941,142.8,5.156903e-05,4.2876,0
monde,20080712,216,154184,140.09,3.966813e-05,4.4016,0
monde,20080815,287,177154,162.01,1.199778e-07,6.9209,5
monde,20081105,746,446766,166.98,2.758198e-09,8.5594,0
monde,20090802,266,189315,140.51,2.319568e-05,4.6346,0
monde,20100610,1050,740169,141.86,2.633215e-06,5.5795,0
monde,20100711,553,329628,167.76,4.071256e-09,8.3903,8
monde,20110909,964,691141,139.48,5.354673e-06,5.2713,1
monde,20111023,588,392443,149.83,5.622166e-07,6.2501,0
monde,20140612,1691,1330084,127.13,9.966001e-05,4.0015,0
monde,20140713,1109,682983,162.38,6.229577e-09,8.2055,1
monde,20180715,2941,913828,321.83,4.81382e-37,36.3175,10
monde,20221218,2030,976889,207.8,4.47508e-16,15.3492,8
monde,20230908,2497,1779197,140.34,2.573108e-06,5.5895,0
monde,20240727,1645,1288881,127.63,8.880896e-05,4.0515,0
monde,20260616,1996,1425164,140.05,3.030309e-06,5.5185,2
monde,20260719,1327,849622,156.19,3.442686e-08,7.4631,5
fois,20080427,129,102021,126.44,1.104694e-05,4.9568,0
fois,20081221,139,114087,121.84,2.679227e-05,4.572,0
fois,20090301,257,217321,118.26,3.115899e-06,5.5064,0
fois,20100501,202,172280,117.25,1.573096e-05,4.8032,0
fois,20250105,946,908131,104.17,3.625767e-05,4.4406,0
premier,20080309,580,137980,420.35,5.812459e-34,33.2356,14
premier,20080525,174,107932,161.21,6.655855e-05,4.1768,0
premier,20080731,396,255061,155.26,4.983916e-05,4.3024,0
premier,20080901,484,283010,171.02,1.881771e-06,5.7254,1
premier,20090830,398,212056,187.69,8.570737e-08,7.067,0
premier,20100314,707,355370,198.95,2.433197e-09,8.6138,1
premier,20101114,783,387601,202.01,1.006032e-09,8.9974,0
premier,20110327,865,455888,189.74,1.552683e-08,7.8089,1
premier,20111016,715,391596,182.59,9.836045e-08,7.0072,2
premier,20120422,1627,641876,253.48,4.775934e-16,15.3209,6
premier,20120610,1887,803482,234.85,6.733922e-14,13.1717,1
premier,20140323,2606,863099,301.94,1.449394e-22,21.8388,6
premier,20150322,1880,913649,205.77,1.481136e-10,9.8294,2
premier,20151213,2338,1038402,225.15,7.627988e-13,12.1176,2
premier,20161127,1678,975013,172.1,5.245738e-07,6.2802,2
premier,20170122,1837,990431,185.47,2.259276e-08,7.646,1
premier,20170423,2329,1005638,231.59,1.325991e-13,12.8775,3
premier,20170611,3198,1057397,302.44,9.026274000000001e-23,22.0445,4
premier,20200315,4391,1308933,335.46,1.725065e-27,26.7632,1
premier,20200628,3627,1168652,310.36,6.485578e-24,23.1881,1
premier,20210627,3220,1287772,250.04,5.624578e-16,15.2499,2
premier,20220424,4237,1461890,289.83,3.15277e-21,20.5013,3
premier,20220612,15810,2285333,691.8,6.938472e-84,83.1587,3
premier,20240630,4487,1478187,303.55,4.240318e-23,22.3726,3
premier,20251006,2665,1717502,155.17,1.783934e-05,4.7486,0
premier,20260315,6501,1551517,419.01,7.249046e-40,39.1397,5
là,20080601,111,112894,98.32,7.162049e-05,4.145,1
là,20161113,778,874189,89.0,7.365554e-06,5.1328,0
là,20180715,779,913828,85.25,5.046559e-05,4.297,0
première,20080113,146,93486,156.17,4.360204e-08,7.3605,0
première,20080323,170,113461,149.83,8.477023e-08,7.0718,1
première,20080810,139,109784,126.61,9.740478e-05,4.0114,0
première,20080928,150,95405,157.22,2.669444e-08,7.5736,0
première,20090215,267,199754,133.66,1.090622e-06,5.9623,0
première,20090412,236,189605,124.47,2.762795e-05,4.5587,2
première,20090823,307,236391,129.87,2.252697e-06,5.6473,2
première,20100214,359,286553,125.28,6.425433e-06,5.1921,0
première,20220706,2062,1788666,115.28,2.417001e-05,4.6167,0
première,20220911,1235,1094329,112.85,7.926118e-05,4.1009,0
paris,20080113,143,93486,152.96,2.827401e-06,5.5486,0
paris,20080309,283,137980,205.1,1.595532e-11,10.7971,4
paris,20080419,272,170935,159.12,2.021824e-07,6.6943,2
paris,20080622,143,99474,143.76,1.285564e-05,4.8909,1
paris,20150111,1480,858787,172.34,1.466342e-09,8.8338,4
paris,20151115,3168,826312,383.39,2.853356e-35,34.5446,13
paris,20170501,1477,575373,256.7,6.597121999999999e-19,18.1806,0
paris,20170602,1805,1410331,127.98,2.499864e-05,4.6021,0
paris,20181208,1458,1041708,139.96,2.195451e-06,5.6585,1
paris,20190416,4527,1552925,291.51,1.0112280000000001e-23,22.9952,3
paris,20240727,2725,1288881,211.42,5.868266e-14,13.2315,15
quatre,20080324,255,301875,84.47,7.401856e-06,5.1307,0
quatre,20080817,138,111049,124.27,8.519487e-12,11.0696,1
quatre,20090503,188,217906,86.28,1.146933e-05,4.9405,0
quatre,20090830,201,212056,94.79,1.552566e-07,6.8089,0
quatre,20131030,1157,1469530,78.73,5.58204e-06,5.2532,0
quatre,20140420,590,690495,85.45,2.479477e-07,6.6056,1
quatre,20160319,743,974910,76.21,4.604887e-05,4.3368,0
quatre,20180903,1206,1625446,74.2,8.928453e-05,4.0492,0
président,20080109,637,332052,191.84,3.016435e-05,4.5205,1
président,20080714,384,154220,248.99,1.647745e-08,7.7831,2
président,20081105,1095,446766,245.09,8.108604e-09,8.0911,0
président,20090101,282,122955,229.35,4.629777e-07,6.3344,1
président,20110211,1754,951197,184.4,5.839655e-05,4.2336,0
président,20120506,1817,639692,284.04,8.315259e-12,11.0801,5
président,20161109,2818,1531289,184.03,5.715322e-05,4.243,0
président,20170508,3141,1191413,263.64,2.159526e-10,9.6656,2
président,20190926,4335,1876745,230.99,4.620877e-08,7.3353,0
président,20220425,2998,1496036,200.4,5.514626e-06,5.2585,0
grand,20080622,154,99474,154.81,4.201951e-11,10.3765,0
grand,20080928,107,95405,112.15,6.957779e-05,4.1575,0
grand,20090524,275,243178,113.09,1.535982e-06,5.8136,0
grand,20090705,243,211948,114.65,1.364964e-06,5.8649,2
grand,20090913,258,255337,101.04,9.738759e-05,4.0115,0
grand,20110605,365,336918,108.33,3.826906e-06,5.4172,0
grand,20110828,390,384747,101.37,3.977785e-05,4.4004,0
grand,20120527,458,429355,106.67,4.375709e-06,5.359,0
grand,20170528,810,834231,97.1,7.518248e-05,4.1239,0
grand,20190127,1112,978745,113.61,5.842809e-08,7.2334,7
grand,20190408,1756,1619040,108.46,3.908201e-07,6.408,0
grand,20230611,1067,1086343,98.22,4.001137e-05,4.3978,0
cinq,20080324,215,301875,71.22,2.357106e-07,6.6276,1
cinq,20100919,213,331259,64.3,1.791567e-05,4.7468,0
cinq,20140601,461,755841,60.99,1.468138e-05,4.8332,0
cinq,20170320,842,1460997,57.63,6.477151e-05,4.1886,1
cinq,20210418,610,1048103,58.2,6.538516e-05,4.1845,0
cinq,20220424,1261,1461890,86.26,4.31087e-18,17.3654,3
cinq,20220613,1045,1711379,61.06,3.198587e-06,5.495,1
devant,20080309,194,137980,140.6,7.190691e-14,13.1432,0
devant,20080420,102,106681,95.61,1.815748e-05,4.7409,0
devant,20090426,195,212084,91.94,5.438118e-06,5.2646,2
devant,20090614,201,227746,88.26,1.760436e-05,4.7544,0
devant,20090823,205,236391,86.72,2.814919e-05,4.5505,0
devant,20100314,308,355370,86.67,1.204285e-05,4.9193,0
devant,20100501,150,172280,87.07,5.634056e-05,4.2492,0
devant,20100801,243,291589,83.34,6.188863e-05,4.2084,0
devant,20110306,286,344011,83.14,4.965993e-05,4.304,0
devant,20110724,306,376622,81.25,8.699679e-05,4.0605,0
devant,20120422,541,641876,84.28,1.316752e-05,4.8805,1
devant,20140323,760,863099,88.05,1.890909e-06,5.7233,0
devant,20140525,837,905662,92.42,2.444361e-07,6.6118,0
devant,20151206,1006,992387,101.37,2.723512e-09,8.5649,3
devant,20190526,904,1140066,79.29,6.344813e-05,4.1976,0
devant,20210620,984,1219675,80.68,3.463708e-05,4.4605,0
devant,20220629,2511,2706641,92.77,9.292779e-08,7.0319,0
jour,20090221,374,448382,83.41,1.96801e-05,4.706,2
jour,20090725,392,417600,93.87,6.170212e-08,7.2097,3
jour,20111226,441,547391,80.56,5.620786e-05,4.2502,0
jour,20200328,996,847766,117.49,3.023339e-17,16.5195,35
jour,20200511,1550,1643488,94.31,9.397833e-10,9.027,5
jour,20241225,673,736834,91.34,4.580392e-08,7.3391,0
jour,20251225,692,746960,92.64,1.827304e-08,7.7382,0
dernier,20080313,501,450295,111.26,2.536634e-05,4.5957,0
dernier,20121222,916,853105,107.37,4.754977e-05,4.3229,0
heures,20110917,824,411867,200.06,2.119247e-05,4.6738,1
heures,20111224,1108,443210,249.99,1.589876e-07,6.7986,0
heures,20120908,1507,757117,199.04,2.098338e-05,4.6781,0
heures,20121224,2051,750019,273.46,1.256884e-08,7.9007,0
heures,20130713,1447,779276,185.69,7.283887e-05,4.1376,0
heures,20130914,1934,931493,207.62,9.030754e-06,5.0443,1
heures,20140919,2695,1336436,201.66,1.547929e-05,4.8102,2
heures,20150918,2913,1525322,190.98,4.213585e-05,4.3753,0
heures,20160916,2841,1485770,191.21,4.127267e-05,4.3843,0
fin,20080302,145,103370,140.27,3.656553e-06,5.4369,0
fin,20080426,243,190687,127.43,1.405442e-05,4.8522,0
fin,20081012,150,106206,141.23,2.437043e-06,5.6131,0
fin,20090524,307,243178,126.24,1.031466e-05,4.9865,0
fin,20090731,664,517696,128.26,9.968951e-07,6.0014,1
fin,20091004,302,246026,122.75,3.011678e-05,4.5212,0
fin,20100822,362,307686,117.65,9.17174e-05,4.0375,0
fin,20110619,346,286689,120.69,4.10519e-05,4.3867,0
fin,20121221,2061,1688119,122.09,3.107662e-06,5.5076,1
fin,20191221,1566,1244828,125.8,8.93285e-07,6.049,0
fin,20200301,1366,1127999,121.1,5.84203e-06,5.2334,0
fin,20200501,1304,1090706,119.56,1.057502e-05,4.9757,1
fin,20210501,1299,770070,168.69,5.346083e-15,14.272,1
fin,20220423,1348,1117557,120.62,7.026818e-06,5.1532,0
fin,20260814,2381,1226371,194.15,1.25513e-21,20.9013,2
aujourd'hui,20081012,144,106206,135.59,7.513083e-05,4.1242,0
aujourd'hui,20090117,514,365783,140.52,8.226018e-06,5.0848,2
aujourd'hui,20090307,711,489076,145.38,2.783614e-06,5.5554,5
aujourd'hui,20090418,698,497239,140.38,7.058943e-06,5.1513,3
aujourd'hui,20090606,769,474909,161.93,1.120595e-07,6.9506,6
aujourd'hui,20090815,535,335393,159.51,2.400175e-07,6.6198,1
aujourd'hui,20090919,937,552095,169.72,2.071345e-08,7.6837,6
aujourd'hui,20091024,663,521948,127.02,7.697493e-05,4.1137,0
aujourd'hui,20091205,850,510614,166.47,4.254372e-08,7.3712,5
aujourd'hui,20100109,736,527623,139.49,8.076756e-06,5.0928,4
aujourd'hui,20100213,791,596349,132.64,2.692745e-05,4.5698,1
aujourd'hui,20100327,850,588850,144.35,3.079254e-06,5.5116,8
aujourd'hui,20100529,921,566473,162.58,8.741887e-08,7.0584,4
aujourd'hui,20100918,758,511435,148.21,1.580919e-06,5.8011,1
aujourd'hui,20121224,1115,750019,148.66,1.210337e-06,5.9171,0
jours,20200328,1111,847766,131.05,5.82395e-10,9.2348,25
jours,20200511,1614,1643488,98.21,7.260535e-05,4.139,0
jours,20220102,1040,888311,117.08,1.365878e-07,6.8646,0
jours,20250716,1553,1497914,103.68,1.218089e-05,4.9143,0
grande,20090621,156,190530,81.88,1.770315e-07,6.7519,0
grande,20120904,912,1467646,62.14,9.059527e-05,4.0429,0
grande,20130903,977,1559820,62.64,6.05388e-05,4.218,0
grande,20140713,460,682983,67.35,8.070533e-06,5.0931,0
grande,20140903,875,1378591,63.47,3.828201e-05,4.417,0
grande,20141111,697,1025924,67.94,2.202472e-06,5.6571,0
grande,20150719,496,707427,70.11,9.945192e-07,6.0024,0
grande,20160624,1169,1655863,70.6,1.103929e-07,6.9571,0
grande,20170523,1343,1468625,91.45,1.154247e-16,15.9377,1
grande,20181111,818,967351,84.56,1.000732e-12,11.9997,5
grande,20220703,585,900240,64.98,2.414559e-05,4.6172,0
grande,20240824,733,1016165,72.13,7.856742e-08,7.1048,1
grande,20260704,714,1090921,65.45,1.266231e-05,4.8975,0
français,20080104,326,253388,128.66,7.047417e-05,4.152,0
français,20080622,146,99474,146.77,1.047127e-05,4.98,4
français,20080824,185,108344,170.75,8.020124e-08,7.0958,11
français,20110109,711,378849,187.67,9.271622e-11,10.0328,0
français,20111023,495,392443,126.13,8.169386e-05,4.0878,0
français,20120122,616,447264,137.73,7.308832e-06,5.1362,0
français,20120311,577,462445,124.77,9.680418e-05,4.0141,0
français,20120506,965,639692,150.85,3.355773e-07,6.4742,1
français,20151115,1251,826312,151.4,2.578832e-07,6.5886,0
français,20240802,2035,1617643,125.8,5.325921e-05,4.2736,1
mois,20081224,425,212404,200.09,1.79018e-10,9.7471,0
mois,20120627,3314,2242979,147.75,9.418839e-06,5.026,0
place,20090620,801,503887,158.96,1.373529e-05,4.8622,0
place,20140726,1360,822825,165.28,2.017645e-06,5.6952,0
place,20150111,1457,858787,169.66,6.357819e-07,6.1967,0
place,20171209,1954,1316832,148.39,9.498778e-05,4.0223,0
place,20181208,1630,1041708,156.47,1.566603e-05,4.805,0
place,20220612,5548,2285333,242.77,3.233934e-17,16.4903,0
pays,20080101,177,105500,167.77,3.961556e-06,5.4021,0
pays,20080612,487,292557,166.46,5.652739e-07,6.2477,7
pays,20080730,441,266039,165.77,7.659674e-07,6.1158,0
pays,20081012,193,106206,181.72,2.336707e-07,6.6314,0
pays,20111101,746,464347,160.66,1.236034e-06,5.908,0
pays,20151212,1509,1026197,147.05,1.65877e-05,4.7802,0
pays,20160624,2301,1655863,138.96,8.339811e-05,4.0788,0
pays,20210816,1598,1140011,140.17,7.045964e-05,4.1521,0
pays,20220227,1756,1096275,160.18,7.920564e-07,6.1012,5
nouveau,20080114,384,375916,102.15,8.804758e-08,7.0553,1
nouveau,20080324,576,301875,190.81,1.8712130000000001e-31,30.7279,6
nouveau,20081105,441,446766,98.71,2.900414e-07,6.5375,0
nouveau,20090120,518,607866,85.22,8.133285e-05,4.0897,0
nouveau,20101114,521,387601,134.42,8.365815e-16,15.0775,2
nouveau,20120515,950,801186,118.57,7.066355e-13,12.1508,4
nouveau,20121127,1479,1734853,85.25,3.246595e-05,4.4886,0
nouveau,20130314,1326,1424078,93.11,7.573926e-07,6.1207,0
nouveau,20140402,1780,1415990,125.71,1.43261e-15,14.8439,7
nouveau,20140826,1023,1150552,88.91,7.589741e-06,5.1198,1
nouveau,20170508,1347,1191413,113.06,9.047589e-12,11.0435,5
nouveau,20200526,1442,1599630,90.15,3.161952e-06,5.5,3
nouveau,20200705,1060,943789,112.31,2.331247e-11,10.6324,5
nouveau,20201029,1433,1566940,91.45,1.652326e-06,5.7819,0
nouveau,20211129,1551,1680205,92.31,1.005265e-06,5.9977,0
nouveau,20240707,2398,1375616,174.32,7.477682e-32,31.1262,11
nouveau,20240922,1093,1238255,88.27,9.720586e-06,5.0123,2
nouveau,20241213,1542,1806395,85.36,3.016149e-05,4.5205,0
nouveau,20250508,1283,1436674,89.3,5.214088e-06,5.2828,0
nouveau,20260324,1551,1659267,93.48,5.504597e-07,6.2593,1
général,20080522,346,397846,86.97,6.461828e-05,4.1896,0
général,20080713,121,99208,121.97,2.999294e-07,6.523,1
général,20110327,631,455888,138.41,7.715358e-10,9.1126,2
général,20110515,318,353796,89.88,3.817372e-05,4.4182,0
général,20120331,501,570778,87.77,4.741737e-05,4.3241,0
part,20080201,209,357352,58.49,2.107291e-05,4.6763,1
part,20080423,184,313571,58.68,2.881185e-05,4.5404,0
part,20080624,200,348661,57.36,4.621321e-05,4.3352,0
part,20080804,144,245356,58.69,6.776133e-05,4.169,0
part,20081026,73,108259,67.43,3.677379e-05,4.4345,0
part,20220612,1765,2285333,77.23,2.010617e-15,14.6967,0
plusieurs,20260723,1495,1266474,118.04,7.936943e-05,4.1003,0
faut,20080413,115,109941,104.6,1.261311e-05,4.8992,0
faut,20080615,127,117215,108.35,2.430672e-06,5.6143,1
faut,20080927,224,218621,102.46,1.192059e-06,5.9237,2
faut,20090906,208,214761,96.85,1.287794e-05,4.8902,0
faut,20100829,304,327282,92.89,1.910199e-05,4.7189,0
faut,20170115,860,918345,93.65,1.993004e-06,5.7005,0
faut,20190113,1002,997247,100.48,4.828002e-08,7.3162,0
politique,20080109,319,332052,96.07,7.107713e-05,4.1483,1
politique,20080424,322,330473,97.44,5.361507e-05,4.2707,0
politique,20081105,445,446766,99.6,2.813627e-05,4.5507,0
politique,20101114,401,387601,103.46,1.329383e-05,4.8764,0
politique,20120507,934,957350,97.56,3.270963e-05,4.4853,2
politique,20140408,1447,1529995,94.58,5.706297e-05,4.2436,0
politique,20140526,1274,1365603,93.29,7.672939e-05,4.115,0
politique,20140825,1273,1034856,123.01,8.622169e-08,7.0644,1
politique,20170424,1546,1354139,114.17,6.687533e-07,6.1747,3
politique,20190527,1590,1623630,97.93,2.70741e-05,4.5674,0
politique,20190926,2068,1876745,110.19,1.600711e-06,5.7957,0
politique,20240610,1531,1655640,92.47,8.888613e-05,4.0512,0
politique,20251006,1592,1717502,92.69,8.433889e-05,4.074,0
partie,20090101,107,122955,87.02,2.22334e-06,5.653,0
partie,20190416,1051,1552925,67.68,6.362792e-06,5.1964,0
partie,20191221,904,1244828,72.62,8.573915e-08,7.0668,4
partie,20200126,885,1262225,70.11,9.976714e-07,6.001,0
partie,20200307,882,1246078,70.78,5.398453e-07,6.2677,1
partie,20200501,865,1090706,79.31,9.306207e-11,10.0312,0
partie,20200607,662,931618,71.06,9.649529e-07,6.0155,2
partie,20200718,624,930787,67.04,3.205888e-05,4.4941,0
partie,20200823,669,878962,76.11,8.450856e-09,8.0731,7
partie,20210523,735,1057183,69.52,2.736762e-06,5.5628,1
partie,20220812,1004,1551179,64.72,8.499905e-05,4.0706,0
dix,20080825,138,276321,49.94,8.987139e-06,5.0464,2
dix,20090727,263,518921,50.68,1.672072e-07,6.7767,0
dix,20100131,143,305761,46.77,6.557245e-05,4.1833,0
dix,20110909,312,691141,45.14,1.44272e-05,4.8408,1
dix,20111230,297,669224,44.38,3.260787e-05,4.4867,0
dix,20130819,467,1110146,42.07,9.534211e-05,4.0207,0
dix,20131208,495,1127606,43.9,1.49123e-05,4.8265,0
dix,20140420,310,690495,44.9,1.834955e-05,4.7364,0
dix,20150310,623,1437918,43.33,1.732656e-05,4.7613,0
dix,20250107,679,1633783,41.56,8.876044e-05,4.0518,0
dix,20251113,997,1817058,54.87,3.367152e-12,11.4727,0
point,20080123,219,372902,58.73,3.9827e-06,5.3998,0
point,20080504,66,91280,72.3,6.907604e-06,5.1607,1
point,20081204,304,393488,77.26,8.638257e-14,13.0636,1
point,20090118,108,173904,62.1,1.991108e-05,4.7009,1
point,20100307,192,322240,59.58,4.097446e-06,5.3875,0
point,20110918,194,355186,54.62,9.400862e-05,4.0268,0
point,20181117,1134,1039912,109.05,7.358077000000001e-39,38.1332,12
point,20181229,390,737560,52.88,4.41338e-05,4.3552,2
point,20191116,654,1168288,55.98,1.011088e-06,5.9952,1
point,20210813,701,1351378,51.87,3.398738e-05,4.4687,0
point,20230307,845,1656242,51.02,5.499656e-05,4.2597,0
point,20250910,1508,1811810,83.23,1.012425e-22,21.9946,0
cours,20090908,743,623686,119.13,3.122519e-10,9.5055,17
cours,20120905,1432,1471218,97.33,6.353274e-07,6.197,10
cours,20130911,1510,1649994,91.52,4.867011e-06,5.3127,6
cours,20140906,775,841374,92.11,5.50197e-06,5.2595,1
cours,20200905,898,1020313,88.01,1.966841e-05,4.7062,3
pris,20080810,77,109784,70.14,1.050842e-05,4.9785,0
pris,20090215,119,199754,59.57,9.409455e-05,4.0264,0
pris,20090823,148,236391,62.61,5.608181e-06,5.2512,2
pris,20100314,199,355370,56.0,8.302786e-05,4.0808,0
pris,20101031,190,326617,58.17,2.49117e-05,4.6036,0
pris,20110306,205,344011,59.59,6.889186e-06,5.1618,0
pris,20120108,209,371793,56.21,6.045839e-05,4.2185,0
pris,20130324,438,817024,53.61,4.481926e-05,4.3485,0
pris,20130622,493,934105,52.78,6.818226e-05,4.1663,0
pris,20140720,351,646203,54.32,4.452102e-05,4.3514,0
pris,20160817,639,1153593,55.39,4.109111e-06,5.3863,0
pris,20181223,420,760916,55.2,1.363471e-05,4.8654,0
certains,20200319,1090,1682510,64.78,6.646941e-07,6.1774,17
certains,20200504,1019,1626096,62.67,3.306429e-06,5.4806,6
certains,20201105,1001,1651513,60.61,1.393323e-05,4.8559,1
certains,20240422,2240,3516695,63.7,8.512434e-07,6.0699,1
certains,20240709,2138,3506701,60.97,6.608484e-06,5.1799,0
ministre,20101114,1321,387601,340.81,3.20137e-22,21.4947,1
ministre,20110227,689,407405,169.12,4.276634e-08,7.3689,0
ministre,20111101,628,464347,135.24,1.112738e-05,4.9536,0
ministre,20120516,1525,793069,192.29,4.940054e-10,9.3063,2
ministre,20140402,2769,1415990,195.55,2.251816e-10,9.6475,1
ministre,20140825,1980,1034856,191.33,5.336268e-10,9.2728,2
ministre,20170517,2837,1546109,183.49,2.002316e-09,8.6985,0
ministre,20170621,2266,1590287,142.49,2.540436e-06,5.5951,0
ministre,20180828,2088,1547879,134.89,8.893247e-06,5.0509,0
ministre,20181016,2515,1982772,126.84,3.159568e-05,4.5004,0
ministre,20200706,2335,1598802,146.05,1.400832e-06,5.8536,0
ministre,20220520,2755,1887468,145.96,1.391313e-06,5.8566,1
ministre,20220704,2620,1546318,169.43,2.484049e-08,7.6048,0
ministre,20240109,2146,1622492,132.27,1.353716e-05,4.8685,1
ministre,20240921,1658,1327126,124.93,4.453686e-05,4.3513,0
ministre,20241223,1977,1225680,161.3,1.081874e-07,6.9658,1
ministre,20251006,2301,1717502,133.97,1.020367e-05,4.9912,1
nouvelle,20111023,350,392443,89.18,5.390091e-05,4.2684,0
nouvelle,20120904,1296,1467646,88.3,1.731041e-05,4.7617,0
nouvelle,20130903,1336,1559820,85.65,5.520571e-05,4.258,0
nouvelle,20140903,1215,1378591,88.13,1.950448e-05,4.7099,0
nouvelle,20170110,1470,1657770,88.67,1.355051e-05,4.868,0
nouvelle,20181104,782,908584,86.07,6.681846e-05,4.1751,0
nouvelle,20201220,919,909305,101.07,5.158911e-08,7.2874,1
nouvelle,20210903,1489,1717012,86.72,3.255468e-05,4.4874,0
nouvelle,20220629,7781,2706641,287.48,3.801236e-75,74.4201,1
nouvelle,20230908,1571,1779197,88.3,1.550602e-05,4.8095,0
nouvelle,20240516,1818,2009297,90.48,5.168872e-06,5.2866,0
nouvelle,20250101,994,827823,120.07,1.240008e-12,11.9066,1
nouvelle,20250901,1340,1529451,87.61,2.315685e-05,4.6353,0
nouvelle,20260101,702,782512,89.71,1.578933e-05,4.8016,0
lieu,20100615,942,760491,123.87,1.275558e-08,7.8943,0
lieu,20201204,1752,1840756,95.18,8.463442e-05,4.0725,0
lieu,20251129,1601,1257663,127.3,2.470829e-09,8.6072,13
lieu,20260624,1780,1554836,114.48,1.990528e-07,6.701,6
près,20081228,82,98534,83.22,2.605956e-05,4.584,0
près,20140810,471,649616,72.5,8.994169e-07,6.046,1
près,20150726,477,711076,67.08,3.425861e-05,4.4652,0
près,20160726,855,1288898,66.34,2.099391e-05,4.6779,0
près,20181118,618,918534,67.28,1.810683e-05,4.7422,0
près,20260724,890,1266954,70.25,1.065944e-06,5.9723,10
chef,20080109,257,332052,77.4,1.153294e-07,6.9381,1
chef,20080211,391,473149,82.64,4.562699e-09,8.3408,13
chef,20080424,221,330473,66.87,1.066635e-05,4.972,0
chef,20080714,151,154220,97.91,2.32975e-10,9.6327,4
chef,20090101,116,122955,94.34,3.914793e-09,8.4073,1
chef,20101114,239,387601,61.66,6.822758e-05,4.166,0
chef,20110227,299,407405,73.39,4.54802e-07,6.3422,0
chef,20110502,736,708663,103.86,2.883875e-14,13.54,2
chef,20120129,309,432167,71.5,9.521508e-07,6.0213,1
chef,20120515,613,801186,76.51,3.936962e-08,7.4048,0
chef,20140114,832,1387447,59.97,5.191707e-05,4.2847,0
chef,20160714,598,990664,60.36,5.151457e-05,4.2881,0
chef,20170719,1247,1372866,90.83,1.350694e-11,10.8694,1
chef,20180806,920,1250108,73.59,1.083392e-07,6.9652,1
chef,20190926,1141,1876745,60.8,3.264641e-05,4.4862,0
chef,20191027,634,959778,66.06,4.442742e-06,5.3523,0
chef,20230624,647,1080834,59.86,6.072649e-05,4.2166,0
vie,20080223,331,311304,106.33,4.503451e-05,4.3465,1
vie,20171206,2062,1998017,103.2,3.168117e-05,4.4992,0
vie,20251228,1380,995847,138.58,1.440489e-10,9.8415,0
question,20080425,182,325569,55.9,3.288193e-06,5.483,0
question,20080927,155,218621,70.9,1.472662e-09,8.8319,0
question,20110308,388,761807,50.93,1.196731e-05,4.922,0
reste,20080312,283,387151,73.1,1.352202e-08,7.869,1
reste,20080610,232,364913,63.58,5.488609e-05,4.2605,0
reste,20080807,166,247286,67.13,3.103705e-05,4.5081,0
reste,20260425,742,1151491,64.44,2.781152e-07,6.5558,1
gouvernement,20101114,985,387601,254.13,4.026619e-15,14.3951,1
gouvernement,20120517,1176,651936,180.39,1.299722e-09,8.8861,1
gouvernement,20140402,2284,1415990,161.3,2.718239e-08,7.5657,1
gouvernement,20140825,2097,1034856,202.64,2.237806e-11,10.6502,2
gouvernement,20170517,2022,1546109,130.78,4.100768e-06,5.3871,0
gouvernement,20180828,2095,1547879,135.35,1.969976e-06,5.7055,0
gouvernement,20220704,1961,1546318,126.82,7.695687e-06,5.1138,0
gouvernement,20240922,1433,1238255,115.73,4.427894e-05,4.3538,0
gouvernement,20241223,1568,1225680,127.93,6.645628e-06,5.1775,2
gouvernement,20251006,2393,1717502,139.33,1.019892e-06,5.9914,0
cas,20090501,224,115811,193.42,1.892601e-13,12.7229,1
