mot,date,X_t,N_t,f_t,p_t,surprise,n_absorbes
humaines,20210129,270,4813358,5.61,7.319645e-05,4.1355,0
organiser,20190203,245,3253173,7.53,4.363003e-05,4.3602,0
organiser,20200428,414,4937405,8.38,1.363176e-06,5.8654,3
troubles,20231203,498,3900096,12.77,5.017728e-08,7.2995,0
troubles,20240422,1671,6320245,26.44,1.974398e-20,19.7046,7
troubles,20240829,1850,6797116,27.22,3.438855e-21,20.4636,19
accusations,20110516,302,1691706,17.85,2.167544e-09,8.664,1
accusations,20110913,283,2050989,13.8,6.455665e-07,6.1901,0
accusations,20181006,494,4141873,11.93,6.579339e-06,5.1818,0
accusations,20220524,603,5074050,11.88,6.595607e-06,5.1807,0
polémique,20091014,213,1999161,10.65,5.741249e-05,4.241,1
polémique,20120305,240,2007335,11.96,6.357167e-06,5.1967,0
polémique,20160724,404,2786504,14.5,4.832194e-08,7.3159,0
polémique,20210222,409,4033420,10.14,9.160869e-05,4.0381,0
inscrit,20220611,598,5239233,11.41,1.178909e-09,8.9285,0
l'avant,20080609,66,803102,8.22,1.504571e-05,4.8226,0
l'avant,20101003,115,1658011,6.94,8.44441e-05,4.0734,0
grèce,20100430,771,1663688,46.34,5.918368e-07,6.2278,4
grèce,20110721,1229,2163920,56.8,1.873305e-08,7.7274,3
grèce,20111103,1675,2581788,64.88,1.289592e-09,8.8895,4
grèce,20120519,851,1877548,45.33,8.089374e-07,6.0921,4
grèce,20150125,1444,3366420,42.89,1.678517e-06,5.7751,0
grèce,20150706,4127,3436430,120.1,1.505918e-17,16.8222,9
extérieure,20101117,66,2268285,2.91,3.397291e-05,4.4689,0
extérieure,20110323,105,2512214,4.18,5.730819e-10,9.2418,0
extérieure,20200808,87,2938287,2.96,9.835223e-06,5.0072,0
chambres,20120404,313,3093939,10.12,6.110566e-12,11.2139,0
chambres,20130405,408,4374288,9.33,8.552351e-11,10.0679,0
chambres,20140412,249,3119399,7.98,6.170396e-08,7.2097,0
chambres,20150410,429,3717051,11.54,4.197169e-15,14.377,0
chambres,20160416,344,3435543,10.01,7.032342e-12,11.1529,0
chambres,20170408,283,3114939,9.09,5.809872e-10,9.2358,0
chambres,20180331,368,4007743,9.18,2.006401e-10,9.6976,0
chambres,20190404,461,5221149,8.83,5.766209e-10,9.2391,0
chambres,20200516,387,3637823,10.64,3.280394e-13,12.4841,0
chambres,20210423,324,4593874,7.05,1.418986e-06,5.848,0
chambres,20220506,359,4647295,7.72,8.737358e-08,7.0586,0
chambres,20230422,343,3913269,8.77,1.348478e-09,8.8702,0
chambres,20250207,308,4732398,6.51,1.171605e-05,4.9312,1
liés,20240422,950,6320245,15.03,1.097968e-05,4.9594,2
liés,20240829,980,6797116,14.42,2.549148e-05,4.5936,2
succession,20080114,78,824806,9.46,4.417766e-07,6.3548,5
succession,20100804,170,2098410,8.1,1.658645e-06,5.7802,0
succession,20110519,155,2071593,7.48,9.632815e-06,5.0162,1
succession,20141021,281,4112880,6.83,2.946651e-05,4.5307,0
succession,20180217,277,4001391,6.92,2.325972e-05,4.6334,1
succession,20220909,356,5215608,6.83,2.581518e-05,4.5881,0
tend,20240425,177,7599582,2.33,3.808594e-08,7.4192,2
tend,20240829,156,6797116,2.3,1.110509e-07,6.9545,2
tend,20260316,96,4929615,1.95,6.947914e-05,4.1581,0
l'accès,20200320,547,4196731,13.03,1.861535e-05,4.7301,1
exercice,20110624,192,1891004,10.15,9.078062e-12,11.042,0
commencent,20080528,51,1099946,4.64,4.255098e-05,4.3711,0
commencent,20200404,170,3622372,4.69,1.162829e-08,7.9345,2
ajouter,20090105,237,902614,26.26,3.462829e-74,73.4606,0
ajouter,20121227,140,3464394,4.04,3.273258e-05,4.485,0
ajouter,20130411,299,5353259,5.59,1.907467e-11,10.7195,0
ajouter,20141229,122,2684611,4.54,2.286561e-06,5.6408,1
ajouter,20151224,111,2727695,4.07,5.347114e-05,4.2719,0
ajouter,20161230,143,3056455,4.68,5.103604e-07,6.2921,0
ajouter,20220424,180,4075483,4.42,1.324163e-06,5.8781,0
ajouter,20221223,158,3404646,4.64,4.430957e-07,6.3535,0
ajouter,20231227,160,3539320,4.52,9.577046e-07,6.0188,0
missions,20200323,336,4151995,8.09,7.12606e-05,4.1472,0
dramatique,20080922,36,792990,4.54,6.288548e-05,4.2014,0
dramatique,20100118,81,1786837,4.53,1.5784e-06,5.8018,0
dramatique,20110116,79,2114042,3.74,8.537225e-05,4.0687,0
dramatique,20130923,172,4449812,3.87,7.088838e-06,5.1494,0
dramatique,20140112,111,3043990,3.65,6.031024e-05,4.2196,0
dramatique,20140825,128,2698875,4.74,8.062583e-08,7.0935,0
dramatique,20150113,201,4528583,4.44,1.321988e-07,6.8788,0
dramatique,20150922,203,4310537,4.71,2.139425e-08,7.6697,0
dramatique,20160111,136,3572739,3.81,1.611304e-05,4.7928,0
dramatique,20160919,134,3782428,3.54,7.413319e-05,4.13,0
dramatique,20170108,200,3485643,5.74,2.16348e-11,10.6648,0
dramatique,20180109,214,5015579,4.27,3.545097e-07,6.4504,0
dramatique,20180918,184,5045304,3.65,2.389657e-05,4.6217,0
dramatique,20190107,191,3797730,5.03,3.079421e-09,8.5115,0
dramatique,20190416,154,4339582,3.55,5.669787e-05,4.2464,0
dramatique,20190922,163,3694382,4.41,2.719997e-07,6.5654,0
dramatique,20200105,171,3467882,4.93,8.660478e-09,8.0625,0
dramatique,20210228,169,3664383,4.61,6.942188e-08,7.1585,0
dramatique,20210812,159,3860848,4.12,1.784301e-06,5.7485,1
dramatique,20220912,240,4590621,5.23,3.629895e-10,9.4401,0
dramatique,20230110,219,5033974,4.35,1.935194e-07,6.7133,0
dramatique,20240108,212,4142449,5.12,1.183824e-09,8.9267,0
dramatique,20240916,162,4467097,3.63,3.312671e-05,4.4798,0
dramatique,20250105,183,3204226,5.71,3.931217e-11,10.4055,0
dramatique,20260112,221,4346270,5.08,1.291717e-09,8.8888,0
commande,20110621,272,2065380,13.17,4.96975e-10,9.3037,0
commande,20130318,405,3346335,12.1,3.354219e-09,8.4744,0
commande,20150615,318,3849493,8.26,2.846611e-05,4.5457,0
commande,20161004,342,4211983,8.12,3.717884e-05,4.4297,0
commande,20171116,450,5594448,8.04,3.879117e-05,4.4113,0
commande,20200422,755,4780933,15.79,1.513899e-13,12.8199,19
commande,20201106,585,4532408,12.91,3.159317e-10,9.5004,7
placés,20260106,309,4424394,6.98,5.71331e-05,4.2431,0
placés,20260620,252,3134887,8.04,3.468115e-06,5.4599,2
collectivités,20091119,303,1962051,15.44,3.211904e-05,4.4932,1
collectivités,20111004,322,2116944,15.21,4.062852e-05,4.3912,0
collectivités,20170716,572,2811850,20.34,4.946027e-08,7.3057,0
collectivités,20171122,867,5631545,15.4,2.260059e-05,4.6459,0
gare,20090114,320,1477252,21.66,9.580132e-08,7.0186,0
gare,20111212,336,2103892,15.97,9.184834e-05,4.0369,0
gare,20130713,920,3224534,28.53,2.242091e-12,11.6493,1
gare,20150823,458,2641946,17.34,1.534397e-05,4.8141,0
gare,20161227,563,3228436,17.44,1.220249e-05,4.9136,0
gare,20170731,876,3040786,28.81,1.574893e-12,11.8027,1
gare,20171204,787,4649723,16.93,2.032756e-05,4.6919,0
gare,20180403,889,4621707,19.24,1.01517e-06,5.9935,0
gare,20180729,1248,3232666,38.61,3.6289109999999995e-19,18.4402,0
gare,20191206,972,5104451,19.04,1.265875e-06,5.8976,0
gare,20220409,768,4541840,16.91,2.090086e-05,4.6798,0
gare,20240727,824,4315593,19.09,1.259872e-06,5.8997,0
expériences,20161118,190,4007170,4.74,2.83698e-06,5.5471,0
expériences,20260214,194,4126465,4.7,3.378951e-06,5.4712,0
l'appareil,20090601,146,1321229,11.05,4.255998e-07,6.371,1
l'appareil,20101105,171,2057011,8.31,4.20277e-05,4.3765,0
l'appareil,20130707,280,3230255,8.67,1.643924e-05,4.7841,0
l'appareil,20140316,319,3234380,9.86,1.669805e-06,5.7773,2
l'appareil,20140726,290,2663973,10.89,2.61327e-07,6.5828,2
l'appareil,20150326,655,4528714,14.46,1.223728e-10,9.9123,3
l'appareil,20151103,352,4226143,8.33,2.763127e-05,4.5586,1
l'appareil,20160519,458,4431289,10.34,5.562019e-07,6.2548,1
l'appareil,20190311,363,4009176,9.05,7.096843e-06,5.1489,0
l'appareil,20241227,302,3083988,9.79,1.970805e-06,5.7054,1
l'appareil,20250613,437,4997487,8.74,1.178061e-05,4.9288,0
canal,20080111,174,936908,18.57,7.604471e-06,5.1189,1
canal,20080609,139,803102,17.31,3.586177e-05,4.4454,0
canal,20110910,289,1530749,18.88,3.231041e-06,5.4907,1
canal,20150419,508,2983868,17.02,1.817105e-05,4.7406,0
canal,20150805,751,3226198,23.28,9.192192e-09,8.0366,1
canal,20160510,700,4187502,16.72,2.307128e-05,4.6369,2
canal,20180530,932,5735097,16.25,3.644429e-05,4.4384,0
canal,20210327,926,3990618,23.2,8.989693e-09,8.0463,2
canal,20220903,687,4045422,16.98,1.717757e-05,4.765,0
canal,20260518,768,3891259,19.74,6.715909e-07,6.1729,0
destruction,20180409,207,4240815,4.88,9.4003e-05,4.0269,0
destruction,20190416,267,4339582,6.15,6.249815e-07,6.2041,0
destruction,20230606,599,5005084,11.97,1.262908e-18,17.8986,2
positif,20080718,157,773854,20.29,4.044541e-11,10.3931,2
positif,20090511,173,1447051,11.96,6.90749e-05,4.1607,0
positif,20200326,670,5039740,13.29,1.602524e-06,5.7952,5
positif,20200907,752,4572789,16.45,1.757684e-09,8.7551,6
positif,20201218,818,4539526,18.02,4.592024e-11,10.338,8
positif,20210402,520,4492659,11.57,5.30658e-05,4.2752,0
positif,20220103,690,3655866,18.87,8.05826e-12,11.0938,7
arrivés,20150323,316,3862183,8.18,9.766907e-06,5.0102,0
arrivés,20150910,363,4237451,8.57,2.829206e-06,5.5483,2
arrivés,20170815,222,2777420,7.99,2.389011e-05,4.6218,0
arrivés,20240630,626,4714672,13.28,3.124969e-13,12.5052,0
monsieur,20120504,248,2337045,10.61,5.793735e-11,10.237,1
monsieur,20140328,282,3943198,7.15,2.4942e-05,4.6031,0
monsieur,20170502,279,3361213,8.3,3.611681e-07,6.4423,1
monsieur,20180121,349,4438649,7.86,1.318964e-06,5.8798,1
monsieur,20180723,334,3552998,9.4,2.982834e-09,8.5254,1
monsieur,20240817,241,3018424,7.98,1.587899e-06,5.7992,0
consommateurs,20080225,145,890064,16.29,2.587616e-07,6.5871,1
consommateurs,20080826,112,836663,13.39,2.697065e-05,4.5691,1
consommateurs,20081127,148,1077875,13.73,1.042688e-05,4.9818,2
consommateurs,20091026,203,1436164,14.13,3.601866e-06,5.4435,0
mariage,20080531,149,676578,22.02,5.935994e-07,6.2265,1
mariage,20110428,803,2853018,28.15,1.504484e-10,9.8226,3
mariage,20130114,1642,4749751,34.57,5.833589e-14,13.2341,8
mariage,20130423,2313,5012059,46.15,4.051947e-20,19.3923,17
mariage,20141117,705,3684717,19.13,2.924259e-06,5.534,1
mariage,20180518,1404,5059690,27.75,1.767016e-10,9.7528,1
sixième,20090713,113,1074455,10.52,6.894705e-09,8.1615,1
sixième,20120904,304,4294956,7.08,1.685879e-05,4.7732,0
sixième,20170905,321,4585412,7.0,2.041353e-05,4.6901,0
sixième,20230308,383,5194281,7.37,5.570061e-06,5.2541,1
électoral,20140322,230,3230865,7.12,3.796718e-05,4.4206,0
électoral,20170423,233,3216092,7.24,2.994494e-05,4.5237,0
électoral,20220611,1278,5239233,24.39,9.282215e-21,20.0323,1
électoral,20240516,466,6260235,7.44,1.623822e-05,4.7895,1
électoral,20260319,1734,4874844,35.57,3.7152940000000003e-31,30.43,0
lu,20100620,93,1517347,6.13,6.268385e-06,5.2028,0
lu,20110510,109,1972469,5.53,3.138271e-05,4.5033,1
lu,20111112,104,1692822,6.14,4.481374e-06,5.3486,0
lu,20121112,308,4483454,6.87,3.171781e-08,7.4987,0
lu,20130511,195,3379957,5.77,5.060535e-06,5.2958,1
lu,20131113,341,4892566,6.97,1.784025e-08,7.7486,1
lu,20140509,197,3100474,6.35,5.339169e-07,6.2725,0
lu,20141114,276,3732609,7.39,4.250647e-09,8.3715,1
lu,20150510,223,2958409,7.54,3.767538e-09,8.4239,0
lu,20151112,272,3778840,7.2,9.928756e-09,8.0031,0
lu,20160510,239,4187502,5.71,4.930468e-06,5.3071,0
lu,20161112,196,2899154,6.76,1.111887e-07,6.9539,1
lu,20171113,307,4557960,6.74,5.593279e-08,7.2523,0
lu,20180509,224,4269296,5.25,3.065151e-05,4.5135,0
lu,20181114,466,5001443,9.32,2.810446e-13,12.5512,1
lu,20190510,256,4426070,5.78,3.377003e-06,5.4715,0
lu,20191112,336,4756580,7.06,1.220299e-08,7.9135,0
lu,20201112,229,4600544,4.98,8.166766e-05,4.0879,0
lu,20211113,261,3674697,7.1,1.593773e-08,7.7976,0
lu,20221114,249,4414704,5.64,6.10934e-06,5.214,0
obligations,20081010,76,929105,8.18,4.017899e-05,4.396,0
obligations,20101217,192,2481218,7.74,2.748123e-05,4.561,0
obligations,20110817,357,1961367,18.2,6.136298e-17,16.2121,4
obligations,20111121,242,2118962,11.42,3.912739e-09,8.4075,2
obligations,20120522,315,2354176,13.38,1.883036e-11,10.7251,1
obligations,20140205,351,4379818,8.01,9.405722e-06,5.0266,0
obligations,20140708,290,3992822,7.26,5.97801e-05,4.2234,0
rédaction,20150107,1033,4215536,24.5,2.006826e-10,9.6975,1
majeure,20080916,73,1046768,6.97,1.407444e-05,4.8516,0
majeure,20250426,378,4073592,9.28,1.494432e-11,10.8255,1
arrêt,20111115,191,2502626,7.63,4.834514e-06,5.3156,0
arrêt,20200314,293,4460836,6.57,9.604046e-05,4.0175,0
football,20100620,664,1517347,43.76,1.147711e-08,7.9402,6
football,20140611,1290,3853250,33.48,1.034888e-05,4.9851,1
football,20160609,1722,4413819,39.01,2.161732e-07,6.6652,1
football,20180714,1487,3307377,44.96,3.037511e-09,8.5175,3
football,20190606,1823,5354638,34.05,6.657148e-06,5.1767,0
football,20210420,1796,4918765,36.51,1.236548e-06,5.9078,0
football,20221217,1347,3793348,35.51,2.617904e-06,5.582,1
football,20260611,1498,4678441,32.02,2.630654e-05,4.5799,0
systèmes,20080129,100,1103566,9.06,2.991261e-05,4.5241,1
systèmes,20080501,59,648584,9.1,9.251976e-05,4.0338,0
systèmes,20170514,324,3316601,9.77,1.154822e-06,5.9375,0
systèmes,20221012,431,5319062,8.1,5.085841e-05,4.2936,0
systèmes,20260819,92,641677,14.34,1.426469e-09,8.8457,1
frappé,20100301,134,1764010,7.6,4.44102e-05,4.3525,0
frappé,20110311,211,1962106,10.75,3.514207e-09,8.4542,1
frappé,20151115,642,3400511,18.88,2.258527e-22,21.6462,3
frappé,20160323,471,4422964,10.65,9.886036e-10,9.005,0
frappé,20190107,278,3797730,7.32,3.918448e-05,4.4069,0
frappé,20230206,330,4285141,7.7,1.17964e-05,4.9283,0
frappé,20230910,516,3836120,13.45,7.666213e-14,13.1154,0
frappé,20260301,295,3916416,7.53,2.078334e-05,4.6823,1
frappé,20260711,257,3238961,7.93,7.735456e-06,5.1115,1
composée,20080210,219,847610,25.84,6.845968e-32,31.1646,12
composée,20140307,364,3757599,9.69,4.960583e-09,8.3045,8
composée,20200222,369,4230030,8.72,1.537662e-07,6.8131,6
composée,20260226,381,4833611,7.88,2.729308e-06,5.5639,4
tenus,20090420,58,1375990,4.22,6.609527e-05,4.1798,0
tenus,20110501,80,1787178,4.48,7.131522e-06,5.1468,2
tenus,20260403,177,4608050,3.84,2.730694e-05,4.5637,0
manifester,20101015,186,2023012,9.19,8.363971e-06,5.0776,1
manifester,20130526,312,3778694,8.26,3.022341e-05,4.5197,0
manifester,20140720,225,2530725,8.89,1.218739e-05,4.9141,0
manifester,20150110,307,3152798,9.74,2.482431e-06,5.6051,0
manifester,20160621,535,4249812,12.59,1.263201e-08,7.8985,1
manifester,20170911,339,4057378,8.36,2.487392e-05,4.6043,0
manifester,20181208,448,3774315,11.87,4.993302e-08,7.3016,6
manifester,20190323,332,3708522,8.95,9.111285e-06,5.0404,2
installations,20111206,164,2542957,6.45,1.012445e-05,4.9946,0
installations,20150715,219,3451048,6.35,9.136305e-06,5.0392,0
installations,20190916,535,4500524,11.89,2.718882e-17,16.5656,1
installations,20250622,541,3963717,13.65,4.4654409999999996e-21,20.3501,4
installations,20260319,391,4874844,8.02,4.042084e-09,8.3934,1
installations,20260729,235,3542325,6.63,2.77916e-06,5.5561,0
émissions,20080709,140,919353,15.23,2.357373e-05,4.6276,0
émissions,20081130,134,732981,18.28,1.342041e-06,5.8722,0
émissions,20091207,428,1501602,28.5,6.837214e-12,11.1651,3
émissions,20151130,627,3979487,15.76,6.25369e-06,5.2039,1
émissions,20201212,631,3950692,15.97,4.954466e-06,5.305,0
émissions,20211101,564,3628863,15.54,8.076672e-06,5.0928,0
émissions,20221111,559,4155443,13.45,7.261629e-05,4.139,0
alpes,20150326,1196,4528714,26.41,2.903362e-07,6.5371,1
alpes,20151206,655,3393135,19.3,6.373185e-05,4.1956,0
alpes,20201004,838,3799798,22.05,8.222738e-06,5.085,0
alpes,20210222,956,4033420,23.7,2.353169e-06,5.6283,0
refusent,20120311,58,1773331,3.27,9.802307e-06,5.0087,0
refusent,20220106,122,4694290,2.6,9.131087e-05,4.0395,0
devenus,20260810,115,2964316,3.88,2.807559e-05,4.5517,0
catastrophe,20080513,98,858411,11.42,5.746416e-05,4.2406,0
catastrophe,20100301,373,1764010,21.15,1.735341e-11,10.7606,1
catastrophe,20110314,773,1962021,39.4,2.960934e-24,23.5286,7
catastrophe,20120311,199,1773331,11.22,3.878541e-05,4.4113,0
catastrophe,20130713,376,3224534,11.66,1.539476e-05,4.8126,0
catastrophe,20151004,411,3203072,12.83,2.857834e-06,5.544,0
catastrophe,20180816,396,3599916,11.0,3.77163e-05,4.4235,0
catastrophe,20200805,490,3993898,12.27,5.924219e-06,5.2274,1
élection,20080314,222,1101365,20.16,6.538677e-09,8.1845,5
élection,20081106,268,1144921,23.41,1.067237e-10,9.9717,1
élection,20090607,172,1391917,12.36,6.003529e-05,4.2216,0
élection,20120507,420,2213268,18.98,1.379373e-08,7.8603,1
élection,20140331,616,3776429,16.31,3.02388e-07,6.5194,1
élection,20161109,821,4316866,19.02,9.091125e-09,8.0414,0
élection,20170508,986,3628746,27.17,2.140858e-13,12.6694,3
élection,20201103,686,4871926,14.08,4.527535e-06,5.3441,1
élection,20220424,685,4075483,16.81,1.571888e-07,6.8036,1
élection,20240609,515,4229932,12.18,4.745186e-05,4.3237,0
élection,20241106,702,5133181,13.68,7.364621e-06,5.1328,0
élection,20260322,998,4464411,22.35,1.151075e-10,9.9389,1
rendent,20120302,90,2274513,3.96,4.626838e-05,4.3347,0
rendent,20190317,163,3560598,4.58,3.055368e-08,7.5149,0
rendent,20220611,405,5239233,7.73,2.6764899999999996e-26,25.5724,2
rendent,20220918,160,3956557,4.04,2.53008e-06,5.5969,0
rendent,20240706,160,4457784,3.59,8.155666e-05,4.0885,0
rendent,20260322,197,4464411,4.41,4.849743e-08,7.3143,0
luxe,20080201,91,1003122,9.07,8.757708e-05,4.0576,0
luxe,20080603,98,1007973,9.72,1.961723e-05,4.7074,1
luxe,20081127,112,1077875,10.39,3.310835e-06,5.4801,2
luxe,20091125,183,1994042,9.18,1.870474e-05,4.728,0
luxe,20190422,403,3247613,12.41,8.265152e-10,9.0827,0
modèles,20260602,565,4308266,13.11,1.14134e-06,5.9426,4
secrets,20081130,48,732981,6.55,6.15821e-05,4.2105,0
secrets,20101129,129,1871584,6.89,7.682992e-07,6.1145,0
secrets,20110501,108,1787178,6.04,2.247858e-05,4.6482,0
secrets,20130821,208,3664287,5.68,2.640584e-05,4.5783,0
secrets,20240715,231,4234103,5.46,5.369129e-05,4.2701,0
l'assurance,20080624,189,1053600,17.94,1.77485e-10,9.7508,2
l'assurance,20081224,76,587251,12.94,3.083186e-06,5.511,0
l'assurance,20141012,406,3083265,13.17,1.761964e-07,6.754,0
l'assurance,20240329,502,4933035,10.18,2.579169e-05,4.5885,0
souffle,20210905,322,3696820,8.71,2.081044e-06,5.6817,0
souffle,20220912,449,4590621,9.78,2.786144e-08,7.555,0
confirmer,20080823,44,587571,7.49,5.735411e-05,4.2414,0
confirmer,20090815,73,1021145,7.15,1.341769e-05,4.8723,0
contrôler,20210809,329,3332884,9.87,7.036176e-22,21.1527,12
perd,20080317,118,1162154,10.15,6.170091e-09,8.2097,0
perd,20110528,135,1801325,7.49,1.357044e-05,4.8674,2
perd,20120114,116,1647104,7.04,7.227166e-05,4.141,0
perd,20120422,225,2365033,9.51,3.570434e-09,8.4473,1
perd,20140331,307,3776429,8.13,2.95541e-07,6.5294,0
perd,20150329,229,3219832,7.11,1.742796e-05,4.7588,0
perd,20170102,194,2859016,6.79,6.429912e-05,4.1918,0
perd,20260322,325,4464411,7.28,6.165638e-06,5.21,0
s'engager,20080706,37,582071,6.36,8.428998e-06,5.0742,0
s'engager,20090628,69,1295191,5.33,8.84147e-06,5.0535,1
s'engager,20100521,104,2027523,5.13,4.384619e-06,5.3581,0
accordée,20080425,44,846729,5.2,3.093166e-06,5.5096,0
accordée,20081224,46,587251,7.83,2.772005e-10,9.5572,0
accordée,20130806,133,3652675,3.64,6.035758e-05,4.2193,0
philosophie,20080615,72,702024,10.26,2.318739e-13,12.6347,4
philosophie,20090619,118,1705597,6.92,1.465652e-09,8.834,0
philosophie,20100617,149,2260470,6.59,2.200192e-09,8.6575,0
philosophie,20101117,234,2268285,10.32,3.4069409999999997e-19,18.4676,0
philosophie,20110615,125,2066612,6.05,6.086161e-08,7.2157,0
philosophie,20120618,184,3593200,5.12,1.724536e-06,5.7633,0
philosophie,20130616,276,3666848,7.53,1.047722e-12,11.9798,0
philosophie,20140617,336,3819759,8.8,2.186158e-16,15.6603,0
philosophie,20150618,370,4554691,8.12,9.018789e-15,14.0449,0
philosophie,20160615,437,4540606,9.62,3.1651299999999997e-19,18.4996,1
philosophie,20170616,364,4058285,8.97,5.0453740000000003e-17,16.2971,1
philosophie,20180617,411,3956164,10.39,3.256022e-21,20.4873,1
philosophie,20190618,533,5673610,9.39,5.783122999999999e-19,18.2378,2
philosophie,20210616,333,5456117,6.1,2.408313e-09,8.6183,1
philosophie,20220614,366,5348599,6.84,2.396109e-11,10.6205,0
philosophie,20230615,303,5318507,5.7,2.973923e-08,7.5267,0
philosophie,20240618,281,6053675,4.64,1.014057e-05,4.9939,0
philosophie,20250616,259,4582123,5.65,5.226148e-08,7.2818,0
philosophie,20260614,152,3282483,4.63,2.624451e-05,4.581,0
gagne,20080823,57,587571,9.7,9.347587e-05,4.0293,0
gagne,20120422,232,2365033,9.81,2.343524e-06,5.6301,1
gagne,20140331,335,3776429,8.87,1.741975e-05,4.759,0
gagne,20180714,359,3307377,10.85,6.853391e-08,7.1641,0
gagne,20221117,562,5635863,9.97,5.298207e-07,6.2759,0
chrétiens,20080323,69,611322,11.29,1.135272e-05,4.9449,0
chrétiens,20081224,75,587251,12.77,2.101548e-06,5.6775,0
chrétiens,20090508,138,1457572,9.47,4.629564e-05,4.3345,0
chrétiens,20110101,220,1200641,18.32,8.132383e-10,9.0898,4
chrétiens,20111224,173,1473267,11.74,2.709261e-06,5.5671,1
chrétiens,20121224,249,2617612,9.51,3.391255e-05,4.4696,0
chrétiens,20140807,436,3467388,12.57,6.149463e-07,6.2112,5
chrétiens,20150404,457,3205224,14.26,7.137176e-08,7.1465,1
chrétiens,20150907,395,3570805,11.06,4.28057e-06,5.3685,1
chrétiens,20151224,251,2727695,9.2,4.95237e-05,4.3052,0
chrétiens,20161224,273,2709142,10.08,1.64103e-05,4.7849,0
chrétiens,20171225,205,2234444,9.17,5.482555e-05,4.261,0
chrétiens,20190422,365,3247613,11.24,3.509379e-06,5.4548,0
chrétiens,20210306,397,3668918,10.82,5.790959e-06,5.2372,0
chrétiens,20231224,202,2179054,9.27,4.910019e-05,4.3089,0
chrétiens,20241224,269,3025557,8.89,7.11405e-05,4.1479,0
chrétiens,20251225,272,2950402,9.22,4.734602e-05,4.3247,0
entré,20080120,60,692904,8.66,1.59784e-07,6.7965,3
entré,20080525,47,616288,7.63,1.048942e-05,4.9792,0
entré,20081109,51,643636,7.92,3.159484e-06,5.5004,0
entré,20091005,113,1508986,7.49,1.892762e-07,6.7229,0
demeurent,20080805,33,714554,4.62,1.250828e-07,6.9028,0
demeurent,20200422,131,4780933,2.74,3.522035e-06,5.4532,1
interview,20080425,95,846729,11.22,2.441213e-06,5.6124,0
interview,20080901,70,696413,10.05,5.682869e-05,4.2454,0
interview,20171014,331,3803843,8.7,7.333349e-05,4.1347,0
interview,20180415,387,4176515,9.27,1.635215e-05,4.7864,0
interview,20200715,396,4127539,9.59,6.998186e-06,5.155,0
interview,20240422,868,6320245,13.73,2.438514e-11,10.6129,2
interview,20240829,1031,6797116,15.17,2.180941e-13,12.6614,11
économies,20080404,115,881098,13.05,1.128506e-07,6.9475,1
économies,20081010,114,929105,12.27,4.685886e-07,6.3292,1
économies,20140930,402,4158976,9.67,1.367573e-05,4.864,0
gravité,20110314,105,1962021,5.35,9.024327e-06,5.0446,0
gravité,20151115,184,3400511,5.41,2.37975e-06,5.6235,0
gravité,20200317,351,5125029,6.85,1.176992e-09,8.9292,6
gravité,20240422,280,6320245,4.43,9.188106e-05,4.0368,0
gravité,20240829,311,6797116,4.58,4.634841e-05,4.334,1
gravité,20250926,233,4883481,4.77,2.572509e-05,4.5896,0
nice,20080308,231,744836,31.01,9.440037e-06,5.025,0
nice,20160715,6775,3157355,214.58,3.157416e-59,58.5007,4
nice,20170713,1262,3960786,31.86,3.191525e-06,5.496,0
nice,20201031,1682,3706349,45.38,9.145357e-10,9.0388,1
nice,20210824,998,3862583,25.84,9.953761e-05,4.002,0
ressort,20080228,68,1207961,5.63,1.025565e-07,6.989,1
ressort,20080730,49,780972,6.27,8.341099e-08,7.0788,3
ressort,20130213,191,5143023,3.71,5.909931e-05,4.2284,0
ressort,20130725,166,4259227,3.9,2.575952e-05,4.5891,0
ressort,20140220,164,4264013,3.85,3.512085e-05,4.4544,1
capitaine,20100620,296,1517347,19.51,4.041649e-07,6.3934,0
confusion,20080425,33,846729,3.9,2.830187e-05,4.5482,0
confusion,20111004,84,2116944,3.97,3.798299e-07,6.4204,1
fondation,20080627,102,925549,11.02,9.822805e-05,4.0078,0
fondation,20081224,83,587251,14.13,1.412325e-06,5.8501,0
fondation,20120201,327,2389262,13.69,1.228106e-07,6.9108,0
fondation,20160829,394,3107973,12.68,7.774822e-07,6.1093,1
fondation,20190416,848,4339582,19.54,6.64168e-14,13.1777,1
fondation,20240425,822,7599582,10.82,2.227277e-05,4.6522,0
fondation,20251228,664,3020063,21.99,2.920765e-16,15.5345,1
l'exploitation,20110510,105,1972469,5.32,8.194951e-06,5.0865,0
l'exploitation,20120913,250,4833541,5.17,2.396374e-06,5.6204,0
l'exploitation,20130710,212,4589277,4.62,4.612943e-05,4.336,0
l'exploitation,20230621,248,5265828,4.71,2.455651e-05,4.6098,0
l'exploitation,20250228,227,4946448,4.59,4.892931e-05,4.3104,0
successeur,20081106,69,1144921,6.03,5.444129e-05,4.2641,0
successeur,20120516,126,2246191,5.61,6.210121e-05,4.2069,0
successeur,20130312,244,4209685,5.8,1.894228e-05,4.7226,1
successeur,20160627,285,3801797,7.5,7.068597e-08,7.1507,0
successeur,20170514,195,3316601,5.88,1.775847e-05,4.7506,1
successeur,20230101,183,2731957,6.7,1.5802e-06,5.8013,0
successeur,20250508,370,4747705,7.79,1.944686e-08,7.7112,1
disposer,20090105,104,902614,11.52,2.762228e-26,25.5587,0
disposer,20200422,185,4780933,3.87,1.01167e-06,5.995,2
